wilaya_code,wilaya,commune_code,commune,ecole_code,nom_ecole
02,"Chlef",0233,"أم الدروع (OUM DROU)",02281004,"إبتدائية  الشهيد عيسى بروجة عبد القادر"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02281005,"إبتدائية  الشهيد مصطفى شبرة علي"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02281008,"إبتدائية  الشهيد رحماني قوادري مصطفى"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02281009,"إبتدائية  الشهيد سايح أمحمد"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02281011,"إبتدائية  الشهيد بربري عبد القادر"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02281016,"إبتدائية  الشهيد شاوي طاهر"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331001,"إبتدائية  الشهيد عدة محمد الرواضي"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331002,"إبتدائية  الشهيد بلحمري عبد القادر"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331003,"إبتدائية  الشهيد فادن عبد القادر"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331004,"إبتدائية  الشهيد مكيوي أحمد"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331005,"إبتدائية  الشهيد طايري محمد"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331006,"إبتدائية  الشهيد ناصري جلول"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331007,"إبتدائية  الشهيد الشيخ بوعليلي"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331008,"إبتدائية  الشهيد قورين محمد"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331009,"إبتدائية  الشهداء الإخوة برياحي"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331010,"إبتدائية  الشهيد بن شوية عبد القادر"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331011,"إبتدائية  الشهيد بورجي أحمد"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331012,"إبتدائية  الشهيد بلهاشمي الحاج أحمد"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331013,"إبتدائية  الشهداء الإخوة خلفاوي"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331014,"إبتدائية  الشهيد عزون عبد القادر"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331015,"إبتدائية  الشهيد بروجي بن عبد الله"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331016,"إبتدائية  الشهداء الإخوة بلعزوز"
02,"Chlef",0233,"أم الدروع (OUM DROU)",02331017,"إبتدائية  الشهيد عزون محمد"
02,"Chlef",0234,"بريرة (BREIRA)",02071002,"إبتدائية  الشهيد عبيد جلول"
02,"Chlef",0234,"بريرة (BREIRA)",02071007,"إبتدائية  الشهيد بوهدار محمد"
02,"Chlef",0234,"بريرة (BREIRA)",02071009,"إبتدائية  الشهيد حتحات أحمد"
02,"Chlef",0234,"بريرة (BREIRA)",02071012,"إبتدائية  الشهيد بن زرفة جلول"
02,"Chlef",0234,"بريرة (BREIRA)",02071014,"إبتدائية  الشهيد حمادي العربي"
02,"Chlef",0234,"بريرة (BREIRA)",02071015,"إبتدائية  الشهيدة عبيد عودة"
02,"Chlef",0234,"بريرة (BREIRA)",02341001,"إبتدائية  الشهيد أحمد راجعي"
02,"Chlef",0234,"بريرة (BREIRA)",02341002,"إبتدائية  المجاهد  قداري عبد القادر"
02,"Chlef",0234,"بريرة (BREIRA)",02341003,"إبتدائية  الشهيد يحي عواج"
02,"Chlef",0234,"بريرة (BREIRA)",02341004,"إبتدائية  الشهيد سي علي قرواو"
02,"Chlef",0234,"بريرة (BREIRA)",02341005,"إبتدائية  الشهيد بوعلوان محمد"
02,"Chlef",0234,"بريرة (BREIRA)",02341006,"إبتدائية  المجاهد المرحوم  بوزكري محمد"
02,"Chlef",0234,"بريرة (BREIRA)",02341007,"إبتدائية  الشهيد شامي محمد"
02,"Chlef",0234,"بريرة (BREIRA)",02341008,"إبتدائية  الشهيد شقراني سي امحمد"
02,"Chlef",0234,"بريرة (BREIRA)",02341009,"إبتدائية  الشهيد زيان عمار محمد"
02,"Chlef",0234,"بريرة (BREIRA)",02341010,"إبتدائية  الشهيد يوسناج سي جلول"
02,"Chlef",0234,"بريرة (BREIRA)",02341011,"إبتدائية  الشهيد عاشور محمد"
02,"Chlef",0235,"بني بوعتاب (BENI  BOUATTAB)",02351001,"إبتدائية  الشهيد حدبي عبد القادر"
02,"Chlef",0235,"بني بوعتاب (BENI  BOUATTAB)",02351002,"إبتدائية  الشهيد سبوح الطاهر"
02,"Chlef",0235,"بني بوعتاب (BENI  BOUATTAB)",02351003,"إبتدائية  الشهيد مشعشع الجيلالي"
02,"Chlef",0235,"بني بوعتاب (BENI  BOUATTAB)",02351004,"إبتدائية  الشهيد غاشي بن حليمة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011001,"إبتدائية  حبيب شهرة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011002,"إبتدائية  خديجة أم المؤنين"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011003,"إبتدائية  أحمد شطة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011004,"إبتدائية  محبوبي الحاج"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011005,"إبتدائية  العربي تبسي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011006,"إبتدائية  جريدان لزهاري"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011007,"إبتدائية  محمد رزوق"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011008,"إبتدائية  قنان قدور"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011009,"إبتدائية  حراث عبد القادر"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011010,"إبتدائية  أحمد التاوتي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011011,"إبتدائية  مبارك الميلي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011012,"إبتدائية  محمد أوباتي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011013,"إبتدائية  أحمد النوعي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011014,"إبتدائية  محمد قورين"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011015,"إبتدائية  بن مبارك معمر"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011016,"إبتدائية  الطاهر بلحوت"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011017,"إبتدائية  عطاء الله جرفاف"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011018,"إبتدائية  بن سالم أحمد لعروسي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011019,"إبتدائية  دالي إبراهيم"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011020,"إبتدائية  عبد القادر الشائفة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011021,"إبتدائية  عويسي الطيب"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011022,"إبتدائية  الرق عيسى"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011023,"إبتدائية  مخلوفي بلقاسم"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011024,"إبتدائية  علي بوزياني"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011025,"إبتدائية  صغير طاهر"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011026,"إبتدائية  أحمد نويوة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011027,"إبتدائية  دني الطاهر"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011028,"إبتدائية  محمد قريبيز"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011029,"إبتدائية  لخضر فشكار"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011030,"إبتدائية  محمد قلوزة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011031,"إبتدائية  5 جويلية 1962"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011032,"إبتدائية  1 نوفمبر 1954"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011033,"إبتدائية  8 ماي 1945"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011034,"إبتدائية  شوشة البوطي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011035,"إبتدائية  بن فرحات عطاء الله"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011036,"إبتدائية  بعيط بن جدو"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011037,"إبتدائية  محيقيرة عبد القادر"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011038,"إبتدائية  محمد دوة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011039,"إبتدائية  بورنان عبد المالك"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011040,"إبتدائية  العوفي الطيب"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011041,"إبتدائية  طيباوي تهامي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011042,"إبتدائية  دحماني علي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011043,"إبتدائية  محمود بن حميدة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011044,"إبتدائية  علال بارودي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011045,"إبتدائية  روان بن حرز الله"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011046,"إبتدائية  فرحات بلقاسم"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011047,"إبتدائية  هلالبة عبد الرحمان"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011048,"إبتدائية  هلوب السائح"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011049,"إبتدائية  خميلي علي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011050,"إبتدائية  محمد بو عامر"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011051,"إبتدائية  النوار أحمد بن محمد"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011052,"إبتدائية  بن الطيب إبراهيم"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011053,"إبتدائية  فرحات بن شهرة"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011054,"إبتدائية  بن قانة قدور"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011055,"إبتدائية  شعيبي سعد"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011056,"إبتدائية  دهينة بن مخلوف زقنيني"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011057,"إبتدائية  رزوق الطيب"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011058,"إبتدائية  تيشوش عبد القادر"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011059,"إبتدائية  دهينة أبوبكر"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011060,"إبتدائية  لطرش سليمان"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011061,"إبتدائية  عزوز عيسى"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011062,"إبتدائية  بوقنفودة العلمي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011063,"إبتدائية  زواي حسن إبراهيم"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011064,"إبتدائية  هويشر علال"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011065,"إبتدائية  بلمشري محمد"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011066,"إبتدائية  بوقرين علي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011069,"إبتدائية  أمعمر بوخلخال"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011070,"إبتدائية  كزواي عطاء الله"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011071,"إبتدائية  مسعودي محمود"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011072,"إبتدائية  المجاهد بولفعة محمد"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011073,"إبتدائية  المجاهد بوعزيز محمد"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011074,"إبتدائية  الجودي عبد الحميد"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011076,"إبتدائية  كرادرة محمد"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011078,"إبتدائية  عبيرات مرزوق"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011079,"إبتدائية  بن الطيرش رابح"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011084,"إبتدائية  مبتوت عطاءلله"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011085,"إبتدائية  عويسي علي"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011086,"إبتدائية  بوزياني عطالله"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011087,"إبتدائية  بن دحان عبد العزيز"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011088,"إبتدائية  عامر خالد"
03,"Laghouat",0301,"الأغواط (LAGHOUAT)",03011089,"إبتدائية  قوقة الحاج"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021001,"إبتدائية  قفاف قويدر"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021002,"إبتدائية  غريس المدني"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021003,"إبتدائية  شوشة السائح"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021004,"إبتدائية  قسمية الدولة"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021005,"إبتدائية  مبارك الميلي"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021006,"إبتدائية  البشير الإبراهيمي"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021007,"إبتدائية  أول نوفمبر 1954"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021008,"إبتدائية  النوعي بلخير"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021009,"إبتدائية  لحرش عبد القادر"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021010,"إبتدائية  قديم عطاء الله"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021011,"إبتدائية  النوعي البشير"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021012,"إبتدائية  قفاف عيسى"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021013,"إبتدائية  النوعي النوعي"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021014,"إبتدائية  عطية عيسى"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021015,"إبتدائية  بن قويدر الحاج"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021016,"إبتدائية  عبد الحميد بن باديس"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021017,"إبتدائية  نبق بن حرز الله"
03,"Laghouat",0302,"قصر الحيران (KSAR EL HIRANE)",03021018,"إبتدائية  جعرون محمد"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031001,"إبتدائية  محمد فرحات"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031003,"إبتدائية  أبوبكر الحاج عيسى"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031004,"إبتدائية  عبد المالك محبوب"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031005,"إبتدائية  محمد لقويلي"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031006,"إبتدائية  محمد زيد الخير"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031007,"إبتدائية  قلومة ميلود"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031008,"إبتدائية  18 فيفري"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031009,"إبتدائية  احمد عبد الحاكم"
03,"Laghouat",0303,"بن ناصر بن شهرة (BENACER BENCHOHRA)",03031010,"إبتدائية  حاج عيسى ابراهيم"
03,"Laghouat",0304,"سيدي مخلوف (SIDI MAKHLOUF)",03041001,"إبتدائية  بن لغويني بوفاتح"
03,"Laghouat",0304,"سيدي مخلوف (SIDI MAKHLOUF)",03041002,"إبتدائية  الإخوة بوزكري"
03,"Laghouat",0304,"سيدي مخلوف (SIDI MAKHLOUF)",03041003,"إبتدائية  الإخوة بن حميدة"
03,"Laghouat",0304,"سيدي مخلوف (SIDI MAKHLOUF)",03041004,"إبتدائية  زرزي احمد"
03,"Laghouat",0304,"سيدي مخلوف (SIDI MAKHLOUF)",03041005,"إبتدائية  شكم أحمد"
03,"Laghouat",0304,"سيدي مخلوف (SIDI MAKHLOUF)",03041006,"إبتدائية  غويرق علي"
03,"Laghouat",0304,"سيدي مخلوف (SIDI MAKHLOUF)",03041007,"إبتدائية  قرميط الغويني"
03,"Laghouat",0305,"حاسي الدلاعة (HASSI DELAA)",03051001,"إبتدائية  عبد الحميد بن باديس"
03,"Laghouat",0305,"حاسي الدلاعة (HASSI DELAA)",03051002,"إبتدائية  شريقي بلحوت"
03,"Laghouat",0305,"حاسي الدلاعة (HASSI DELAA)",03051003,"إبتدائية  5 جولية 1962"
03,"Laghouat",0305,"حاسي الدلاعة (HASSI DELAA)",03051004,"إبتدائية  بن مويزة الحاج لخضر"
03,"Laghouat",0305,"حاسي الدلاعة (HASSI DELAA)",03051005,"إبتدائية  شلالي أمحمد"
03,"Laghouat",0305,"حاسي الدلاعة (HASSI DELAA)",03051006,"إبتدائية  نحوي ميهوب"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061001,"إبتدائية  مبارك الميلي"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061002,"إبتدائية  بن التواتي التواتي"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061003,"إبتدائية  البشير الإبراهيمي"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061004,"إبتدائية  شويرب قدور"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061005,"إبتدائية  بن عون محمد الطاهر"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061006,"إبتدائية  محمد بن سالم"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061007,"إبتدائية  لمنور علي"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061008,"إبتدائية  لطرش سليمان"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061009,"إبتدائية  بن التومي عطيطاالله"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061010,"إبتدائية  العربي بن المهيدي"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061011,"إبتدائية  محبوب عبد المالك"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061012,"إبتدائية  بقشيش علي"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061013,"إبتدائية  بوهالي محمود"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061016,"إبتدائية  بلعربي محمد"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061017,"إبتدائية  بن عثمان احمد"
03,"Laghouat",0306,"حاسي الرمل (HASSI R'MEL)",03061018,"إبتدائية  بن عون البشير"
03,"Laghouat",0307,"عين ماضي (AIN MAHDI)",03071001,"إبتدائية  أحمد دلاسي"
03,"Laghouat",0307,"عين ماضي (AIN MAHDI)",03071002,"إبتدائية  الإخوة الطيبي"
03,"Laghouat",0307,"عين ماضي (AIN MAHDI)",03071003,"إبتدائية  قميم الحبيب"
03,"Laghouat",0307,"عين ماضي (AIN MAHDI)",03071004,"إبتدائية  سعد دمد"
03,"Laghouat",0307,"عين ماضي (AIN MAHDI)",03071005,"إبتدائية  هازل بن زيان"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081001,"إبتدائية  عبو العيد"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081002,"إبتدائية  قزم إبراهيم"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081003,"إبتدائية  حمدي محمد"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081004,"إبتدائية  لخذاري محمد"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081005,"إبتدائية  قنيول بو بكر"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081006,"إبتدائية  علالي جيلالي"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081007,"إبتدائية  علالي تومي"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081008,"إبتدائية  أحمد زبيري"
03,"Laghouat",0308,"تاجموت (TADJEMOUT)",03081009,"إبتدائية  بوزايدة عبد القادر"
03,"Laghouat",0309,"الخنق (KHENEG)",03091001,"إبتدائية  برطال بن عبد الله"
03,"Laghouat",0309,"الخنق (KHENEG)",03091002,"إبتدائية  بن قانة قدور"
03,"Laghouat",0309,"الخنق (KHENEG)",03091003,"إبتدائية  بن لحبيب قدور"
03,"Laghouat",0309,"الخنق (KHENEG)",03091004,"إبتدائية  لعجال عطاء الله"
03,"Laghouat",0309,"الخنق (KHENEG)",03091005,"إبتدائية  هزوم أحميدة"
03,"Laghouat",0309,"الخنق (KHENEG)",03091006,"إبتدائية  بن سعد قويدر"
03,"Laghouat",0309,"الخنق (KHENEG)",03091007,"إبتدائية  بن قويدر محمد"
03,"Laghouat",0310,"قتلة سيدي سعيد (GUELTAT SIDI SAAD)",03101001,"إبتدائية  همكة عبد القادر"
03,"Laghouat",0310,"قتلة سيدي سعيد (GUELTAT SIDI SAAD)",03101002,"إبتدائية  قدوري عبد القادر"
03,"Laghouat",0310,"قتلة سيدي سعيد (GUELTAT SIDI SAAD)",03101003,"إبتدائية  محمد بوضيف"
03,"Laghouat",0310,"قتلة سيدي سعيد (GUELTAT SIDI SAAD)",03101004,"إبتدائية  التربي أحمد"
03,"Laghouat",0310,"قتلة سيدي سعيد (GUELTAT SIDI SAAD)",03101005,"إبتدائية  جابري بلعباس"
03,"Laghouat",0310,"قتلة سيدي سعيد (GUELTAT SIDI SAAD)",03101006,"إبتدائية  معمري بلقاسم"
03,"Laghouat",0311,"عين سهيه علي (AIN SIDI ALI)",03111001,"إبتدائية  عبد الحفيظ زخروف"
03,"Laghouat",0311,"عين سهيه علي (AIN SIDI ALI)",03111002,"إبتدائية  راشدي محي الدين"
03,"Laghouat",0311,"عين سهيه علي (AIN SIDI ALI)",03111003,"إبتدائية  عقعاق عبد الرزاق"
03,"Laghouat",0311,"عين سهيه علي (AIN SIDI ALI)",03111004,"إبتدائية  بوثلجة الجديد"
03,"Laghouat",0311,"عين سهيه علي (AIN SIDI ALI)",03111005,"إبتدائية  كعيب محمد"
03,"Laghouat",0312,"بيضاء (BEIDHA)",03121001,"إبتدائية  شريكي عبد القادر"
03,"Laghouat",0312,"بيضاء (BEIDHA)",03121002,"إبتدائية  طرشيد بين قلولة"
03,"Laghouat",0312,"بيضاء (BEIDHA)",03121003,"إبتدائية  البشير الإبراهيمي"
03,"Laghouat",0312,"بيضاء (BEIDHA)",03121004,"إبتدائية  بن دويفع بلقاسم"
03,"Laghouat",0312,"بيضاء (BEIDHA)",03121005,"إبتدائية  عبد الحميد بن باديس"
03,"Laghouat",0312,"بيضاء (BEIDHA)",03121006,"إبتدائية  زرداني بلقاسم"
03,"Laghouat",0313,"بريدة (BRIDA)",03131001,"إبتدائية  هوابرية عبد القادر"
03,"Laghouat",0313,"بريدة (BRIDA)",03131002,"إبتدائية  عطية محمد"
03,"Laghouat",0313,"بريدة (BRIDA)",03131003,"إبتدائية  خربة محمد"
03,"Laghouat",0313,"بريدة (BRIDA)",03131004,"إبتدائية  قدادرة قدور"
03,"Laghouat",0313,"بريدة (BRIDA)",03131005,"إبتدائية  مهيسات أحمد"
03,"Laghouat",0313,"بريدة (BRIDA)",03131006,"إبتدائية  عبد الحفيظ بوذن"
03,"Laghouat",0313,"بريدة (BRIDA)",03131007,"إبتدائية  عمورات الدين"
03,"Laghouat",0313,"بريدة (BRIDA)",03131008,"إبتدائية  هوابرية عثمان"
03,"Laghouat",0313,"بريدة (BRIDA)",03131009,"إبتدائية  جنيدات محمد"
03,"Laghouat",0313,"بريدة (BRIDA)",03131010,"إبتدائية  براديد الزوبير"
03,"Laghouat",0313,"بريدة (BRIDA)",03131011,"إبتدائية  دزايت محمد"
03,"Laghouat",0314,"الغيشة (EL GHICHA)",03141001,"إبتدائية  محمد عزوزي"
03,"Laghouat",0314,"الغيشة (EL GHICHA)",03141002,"إبتدائية  رابح الطير"
03,"Laghouat",0314,"الغيشة (EL GHICHA)",03141003,"إبتدائية  غباني محمد"
03,"Laghouat",0314,"الغيشة (EL GHICHA)",03141004,"إبتدائية  بيعة مسعود"
03,"Laghouat",0314,"الغيشة (EL GHICHA)",03141005,"إبتدائية  محمد بوشوشة"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151001,"إبتدائية  مشراوي الطيب"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151002,"إبتدائية  محمد دريقي"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151003,"إبتدائية  متيجي المشري"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151004,"إبتدائية  سليمان بروبي"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151005,"إبتدائية  محمد حسيني"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151006,"إبتدائية  حاجي محمد"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151007,"إبتدائية  دحمان شحمي"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151008,"إبتدائية  عيسات النعيمي"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151009,"إبتدائية  عبد القادر نور الدين"
03,"Laghouat",0315,"الحاج مشري (HADJ MECHRI)",03151010,"إبتدائية  عبادة أحمد"
03,"Laghouat",0316,"سبقاق (SEBGAG)",03161001,"إبتدائية  سعيداني الدين"
03,"Laghouat",0316,"سبقاق (SEBGAG)",03161003,"إبتدائية  خيالي أحمد"
03,"Laghouat",0316,"سبقاق (SEBGAG)",03161004,"إبتدائية  سعيداني عبد القادر"
03,"Laghouat",0316,"سبقاق (SEBGAG)",03161005,"إبتدائية  طوير عبودي"
03,"Laghouat",0316,"سبقاق (SEBGAG)",03161007,"إبتدائية  دراجي مبارك"
03,"Laghouat",0317,"تاويالة (TAOUIALA)",03171001,"إبتدائية  جلاخ محمد"
03,"Laghouat",0317,"تاويالة (TAOUIALA)",03171002,"إبتدائية  خدامة الناصر"
03,"Laghouat",0317,"تاويالة (TAOUIALA)",03171003,"إبتدائية  مختار السعداوي"
03,"Laghouat",0318,"تاجرونة (TADJROUNA)",03181001,"إبتدائية  مطلوق بن عبد الله"
03,"Laghouat",0318,"تاجرونة (TADJROUNA)",03181002,"إبتدائية  جبالي بلقاسم"
03,"Laghouat",0318,"تاجرونة (TADJROUNA)",03181003,"إبتدائية  قاسمي محمد"
03,"Laghouat",0319,"أفلو (AFLOU)",03191001,"إبتدائية  حسيبة بن بوعلي"
03,"Laghouat",0319,"أفلو (AFLOU)",03191002,"إبتدائية  عبد الحميد بن باديس"
03,"Laghouat",0319,"أفلو (AFLOU)",03191003,"إبتدائية  سي عمار"
