id,name,name_en,name_pt,amenity,operator_type,addr_city,addr_street,longitude,latitude
way/1426117042,Escola São José de Cluny,,,school,,,,,
way/1426618401,Escola Nº 314,,,school,,Cuíto,Rua Artur de Paiva,,
way/1426706947,,,,school,,,,,
way/1426939207,,,,school,,,,,
way/1428959339,Escola Comandante Bula Matadi,,,school,,Huambo,Avenida Comandante N'zaji,,
way/1428959735,Escola Comandante Dangereux,,,school,,Huambo,Avenida Comandante N'zaji,,
way/1429008618,Escola Primária No 53,,,school,,Huambo,,,
way/1429951637,Centro de Formação Profissional do Cuacra,,,school,,,,,
way/1429962758,,,,school,,,,,
way/1433333119,Escola Primária da Aldeia 3,,,school,,Cela,Rua da Aldeia 3,,
way/1433363880,,,,school,,,,,
way/1434375162,Escola do I e II Ciclos do Ensino Secundário da Sanga,,,school,,,,,
way/1442636438,Colégio Cdte Dangereux,,,school,,Catumbela,,,
way/1442652965,Escola Primária Mutuyakevela,,,school,,Catumbela,,,
way/1442850665,Colégio os Pupilos,,,school,,Dack-Doy,,,
way/1443085654,,,,school,,,,,
way/1444039495,,,,school,,,,,
way/1444614602,Colégio Emanuel IESA,,,school,,Lobito,,,
way/1444692320,Instituto politécnico do Cachiungo,,,school,,Cachiungo,,,
way/1444692336,,,,school,,,,,
way/1444726583,,,,school,,,,,
way/1444806869,,,,school,,,,,
way/1444807962,,,,school,,,,,
way/1445318021,Escola Leonardo Chinga,,,school,,Cassai Sul,,,
way/1445951777,Complexo Escolar Victória Noelana,,,school,,Moçâmedes,Estrada para Virei,,
way/1446058928,Escola sra. de Fátima,,,school,,,Avenida Pereira da Cruz,,
way/1446484829,Escola Secundária,,,school,,Caconda,Rua Principal,,
way/1446493389,repartição da educação,,,school,government,,,,
way/1446777472,COMPLEXO ESCOLAR SALOMÉ INÁCIO,,,school,,Lucira,,,
way/1446778569,CENTRO DE ARTES E OFICIOS DA LUCIRA,,,school,,Lucira,,,
way/1447841926,,,,school,,,,,
way/1447841935,,,,school,,,,,
way/1451568157,Escola,,,school,,,,,
way/1455198952,,,,school,,,,,
way/1487481098,Colegio Dom Alfredo Sungo,,,school,,,,,
way/1491676721,,,,school,,,,,
way/1491742756,Instituto Politécnico Privado Padre Builo,,,school,,Cabinda,"Próximo do, Largo da República",,
way/1492918571,Complexo Escolar do Luvassa,,,school,,Cabinda,Rua 1 de Maio,,
way/1492918572,Complexo Escolar e Instituto Politecnico Privado Jeusalem,,,school,,Cabinda,Rua 1 de Maio,,
way/1492918573,Escola Betania,,,school,,Cabinda,Rua 1 de Maio,,
way/1492944697,Escola Saidy Mingas,,,school,,cabinda,bairro A luta continua,,
way/1492944698,Colégio Apolónia,,,school,,Cabinda,Cabassango - Cabinda,,
way/1492944700,Complexo Escolar Privado Campos de Flores,,,school,,Cabinda,Cabassango - Cabinda,,
way/1492944702,Medium Institute of Economy of Cabassango (IMEC),,,school,,,,,
way/1492944703,Barão Puna,,,school,,Cabinda,"C5WP+G62, Cabinda, Angola",,
way/1492944704,Colégio Chenguenene,,,school,,,,,
way/1492944711,,,,school,,,,,
way/1492944712,Instituto Politécnico Privado Padre Builo,,,school,,Cabinda,Rua das Mangueiras,,
way/1492944714,Colégio Padre pitra,,,school,,Cabinda,Rua das Mangueiras,,
way/1492944715,São José de Cluny,,,school,,Cabinda,Rua da Missão,,
way/1492944719,IMNE,,,school,,Cabinda,Av. do Duque de Chiazi,,
way/1493317328,,,,school,,,,,
way/1493385222,Complexo escolar IECA,,,school,,,,,
way/1493386859,"Escola anexa da 61, Emanuel.",,,school,,Lubango,Rua do Hospital,,
way/1493387601,Complexo Esolar Privado Solange,,,school,private,,Rua da Comarca,,
way/1493387750,Escola o PIqui,,,school,,,Rua do Centro de Formação Profissional Mecanização,,
way/1493387995,Escola primária e secundária número 50,,,school,pública,,,,
way/1493390552,Escola Primária Anexa a Igreja Católica,,,school,private,A Luta Continua,VIA CIRCULAR EXTERNA AO LUBANGO,,
way/1493391018,Salas de Aulas,,,school,public,Bula Matadi,Joao de Ameida,,
way/1493391117,Complexo escolar Pitágoras,,,school,,,Estrada Adjacente ao Mercado do Sófrio,,
way/1493391603,Salas anexas da Missão Católica do Lubango (Dom Altino Ribeiro de Santana),,,school,public,,Bula Matady,,
way/1493396517,Complexo Escolar Privado Passuka,,,school,,Municipio dos Navegantes,Bairro Ekuikui II,,
way/1493400617,Colégio Horion,,,school,,,,,
way/1493401067,Salas Anexas do Complexo Escolar Passuka,,,school,private,Municipio dos Navegantes,Bairro Ekuikui II,,
way/1513072565,Ruy Duarte de Carvalho,,,school,public,Moçâmedes,Rua do Mercado Municipal dos Eucaliptos,,
way/1523633959,China-Angola Friendship Primary School,,,school,,,,,
way/1524007702,"Complexo Escolar nº 120 - Samuel Marcolino, Matala",,,school,,,,,
way/1524007703,Escola Missionária da ALSSA,,,school,,,,,
way/1524007708,Instituto de Ciências Religiosas de Angola - Matala,,,school,,,,,
way/1524704954,,,,school,,,,,
relation/934923,Escola São José de Cluny,,,school,,,,,
relation/10664787,Escola Primária nº 98,,,school,public,Lubango,Rua do Bairro da Lage,,
