id,الاسم,الاسم_بالانجليزي,نوع_الملكية,المرحلة_الدراسية,نوع_المنشأة,المحافظة,القضاء,الناحية,adm4,المدينة,العنوان,خط_الطول,خط_العرض,adm0_pcode,adm1_pcode,adm2_pcode,adm3_pcode,adm4_pcode,المصدر
node/9913578147,مدرسة القناديل,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8002802,30.5373865,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11847748979,المعهد البريطاني للغات,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.7949309,30.5506162,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11292013164,اعدادية صناعة البصرة,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.7987133,30.5497113,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
way/404595833,,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,"[[47.7979979, 30.5512452], [47.7990105, 30.5515235], [47.7993176, 30.5507359], [47.7993369, 30.5506186], [47.7993235, 30.5504719], [47.7992837, 30.5503365], [47.7991975, 30.5501447], [47.7990783, 30.5499727], [47.7988993, 30.5498106], [47.7983421, 30.5494133], [47.7982824, 30.549399], [47.7982209, 30.5494102], [47.7981558, 30.5494413], [47.7979282, 30.5495602], [47.7982416, 30.5497714], [47.7980604, 30.5501616], [47.7983928, 30.5502594], [47.7979979, 30.5512452]]",,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11847748983,مدرسة عمورية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.7999369,30.5485878,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11847748982,مدرسه الثغر الابتدائية للبنات,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.7990346,30.5486395,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
way/1221597780,,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,"[[47.8036599, 30.5466472], [47.804324, 30.5469799], [47.8048034, 30.5465271], [47.8040382, 30.5460984], [47.8036599, 30.5466472]]",,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11847645849,روضة وحضانة يزن,,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8049345,30.5452112,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/9751313221,مدرسة المعالي,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,الجبيلة,,47.8038385,30.5463891,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
way/1217668399,,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,"[[47.804324, 30.5469799], [47.8040204, 30.5472903], [47.8040054, 30.5472968], [47.8039904, 30.5472986], [47.8039764, 30.5472922], [47.8035548, 30.5468246], [47.8036599, 30.5466472], [47.804324, 30.5469799]]",,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11289078216,مدرسة الجبيلة الدولية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,الجبيلة,,47.8037175,30.5470261,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/12766682153,مدرسة دار المعارف,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8018036,30.5470591,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/5385141123,الوان روضة وحضانة,,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8003887,30.5452414,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/4315494393,مدرسة الجبيلة,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.80232,30.5449924,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
way/1162233299,,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,"[[47.8013124, 30.5448073], [47.802144, 30.5452349], [47.8024686, 30.544697], [47.8016703, 30.5442936], [47.8013124, 30.5448073]]",,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/5385159421,الوان روضة وحضانة,COLORS KINDAGARDEN,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8003978,30.5431491,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/5547418821,روضة اجيال المستقبل,Future generations kindergarten,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8060575,30.5460201,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11990793269,مدرسة خطواتي الاولى,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8055048,30.5490762,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/10277148409,مدرسة الصحابة الابتدائية للبنات,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8103113,30.5484678,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11847645850,روضه البنفسج,,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8098232,30.5476456,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11847748981,مدرسة الصحابة الابتدائية للبنين,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8103459,30.5482263,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/7131432886,حسوني جو,,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8136386,30.5393377,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/5443407199,إعدادية العباس,,غير محددة,إعدادية,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,البصرة,,47.8080687,30.5426749,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
way/426007064,,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,"[[47.8097762, 30.5397772], [47.8102859, 30.5401376], [47.8105742, 30.5398124], [47.8100586, 30.5394657], [47.8097762, 30.5397772]]",,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/6970099585,مدارس الحرة الاهلية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.80752,30.5367977,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11847749003,مدارس غرس الاهلية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8237297,30.5341942,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11891236663,ثانويه الايلاف المتميزات,,غير محددة,ثانوية,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8311836,30.5446906,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/13542748901,مدرسة الانامل الواعدة الاهلية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8354626,30.5457222,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11891236662,متوسطة الرايات للبنين( ٢٠٢٣),,غير محددة,متوسطة,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8315815,30.550318,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
way/1212589290,,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,"[[47.8302803, 30.5528142], [47.8307791, 30.5531278], [47.831155, 30.5527123], [47.8306651, 30.5523605], [47.8304559, 30.5526071], [47.8304514, 30.5526125], [47.8302803, 30.5528142]]",,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11308973885,مدرسة البيارق,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8304822,30.5526242,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/5670422921,مدرسة الوسام,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8234987,30.5613229,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/6351595989,مدرسة المنذرية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.818211,30.5671987,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11847748980,Al-Mansour educational group,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Basrah,Markaz Al-Basrah,,,,47.8002165,30.5542077,IRQ,IQG02,IQG02Q02,IQG02Q02N02,,
node/11891236661,مدرسه القرنفل,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8157049,30.5719067,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11891236660,مدرسة زمرد الزهراء الاهلية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8144188,30.5743982,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
way/1212184196,مدرسة منهاج المستقبل الاهلية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,"[[47.7951103, 30.5789991], [47.7953823, 30.5788384], [47.7951445, 30.578599], [47.7948969, 30.5787439], [47.7951103, 30.5789991]]",,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
way/1210243876,متوسطة الجزيرة العربية,,غير محددة,متوسطة,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,"[[47.7984706, 30.5859902], [47.7991128, 30.586224], [47.7993073, 30.585767], [47.7986651, 30.5855047], [47.7985653, 30.5857537], [47.7984706, 30.5859902]]",,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11891236649,مدارس عطر الجنوب النموذجية الأهلية,,خاصة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8050655,30.5935973,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11891236646,مدرسة ملتقى الفراتين الأهلية,,خاصة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.7968801,30.5939031,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/5670420726,مدرسة الفداء,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8034255,30.6014159,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11891236644,اعداديه الاتقان الادبي عباس صباح,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8028843,30.6013258,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11891236645,إعدادية الرضوان للبنين,,غير محددة,إعدادية,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8034736,30.6013364,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
way/1217840204,,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,"[[47.8041132, 30.5993614], [47.8044753, 30.5989515], [47.803923, 30.5985835], [47.8035502, 30.5989882], [47.8036662, 30.5990651], [47.8041132, 30.5993614]]",,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
way/1220296936,,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,"[[47.8033625, 30.5989896], [47.803904, 30.5993722], [47.8034026, 30.5999347], [47.8028323, 30.5995433], [47.8033625, 30.5989896]]",,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/7644456900,اعدادية الكباسي للبنات,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8030272,30.5992404,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11891236647,مدرسة الشهيد أسامه حافظ الفارس,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8013092,30.5995657,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/11891236650,أعداية لاتقان للبنين,,غير محددة,غير محدد,مدرسة,Al-Basrah,Shat Al-Arab,Markaz Shat Al-Arab,,,,47.8059832,30.5923909,IRQ,IQG02,IQG02Q07,IQG02Q07N02,,
node/10742152606,مدرسة بدر شاكر السياب,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,48.0035096,30.4539104,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
way/439888705,مدرسة الامل,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,"[[47.9961796, 30.4477273], [47.9958524, 30.4471029], [47.9960916, 30.447008], [47.9964586, 30.4468625], [47.9967536, 30.4474868], [47.9961796, 30.4477273]]",,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/4153771689,مدرسة الامل,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9960916,30.447008,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/5370772838,مدرسة الشهيد حسن ميرزا محمد متوسطة للبنين,,غير محددة,متوسطة,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9947029,30.4534646,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745046521,مدارس البناء النموذجية الاهلية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9953507,30.4526221,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/6029142586,اعدادية ابو الخصيب,Abu Alkhaseeb high school,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9893397,30.449797,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/4240510490,مدرسة ام البنين الابتدائية للبنات,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9866969,30.4488979,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/4915676121,الخنساء الابتدائية للبنات,School Alkhansah primary,غير محددة,ابتدائية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9823489,30.4558914,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/7874622287,مدرسة ابن الجوزي,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9714277,30.4569046,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745046515,ثانوية كرم الرحمن الاهلية للبنين والبنات,,غير محددة,ثانوية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.969317,30.4583747,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/10914469805,مدرسة ميزان الحق الاهلية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9781683,30.4426429,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745091191,متوسطة السهل الخصيب للبنين,,غير محددة,متوسطة,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.972321,30.4334334,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745046557,مدرسة هلال الخصيب الاهلية ابتدائية متوسطة اعدادية,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9687898,30.4317596,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745046558,مدرسة الظاهرية الابتدائية للبنات,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9717961,30.4332151,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745091192,مدرسه سهل الخصيب,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9730924,30.4321021,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745091193,متوسطه العراقيه للبنات,,غير محددة,متوسطة,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.978423,30.434933,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745091195,مدرسة البواسق,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9837307,30.4293871,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745091196,متوسطة الهوادي للبنين,,غير محددة,متوسطة,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,47.9838094,30.4289996,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745046523,مدارس الزيزفون الاهلية النموذجية,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,48.0024089,30.4447597,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/11745046526,ثانوية الشهيد جاسم ابو المكارم,,غير محددة,ثانوية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,48.0215192,30.4437854,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/6339235385,مدرسة نجد الابتدائية للبنين,Najed primary school,غير محددة,ابتدائية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Markaz Abu Al-Khaseeb,,,,48.0217012,30.443617,IRQ,IQG02,IQG02Q01,IQG02Q01N02,,
node/12762432456,مدرسة باب الريان الابتدائية المختلطة,,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Shat Al-Arab,Outba,,,,48.0272299,30.4617361,IRQ,IQG02,IQG02Q07,IQG02Q07N03,,
node/5817773860,ثانوية زين العابدين للبنين,,غير محددة,ثانوية,مدرسة,Al-Basrah,Al-Zubair,Um Qasr,,,,47.8260184,30.1874621,IRQ,IQG02,IQG02Q06,IQG02Q06N03,,
node/12762432437,روضة قطر الندى,,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Al-Zubair,Um Qasr,,,,47.8254648,30.1878655,IRQ,IQG02,IQG02Q06,IQG02Q06N03,,
node/12762388769,مدرسة ابتدائية الرقيم,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Zubair,Um Qasr,,,,47.8293094,30.1809699,IRQ,IQG02,IQG02Q06,IQG02Q06N03,,
way/408007694,مدرسة محيلة الابتدائية المختلطة,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,محيلة,,"[[48.2957123, 30.2874947], [48.2952085, 30.2870881], [48.2959661, 30.2863882], [48.2964699, 30.2867948], [48.2957123, 30.2874947]]",,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
node/12762437900,مدرسة الأرشاد الابتدائية,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Faw,Al-Bahhar,,,,48.3743577,30.2106492,IRQ,IQG02,IQG02Q03,IQG02Q03N01,,
way/408007693,مدرسة الدويب,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,,,"[[48.3224791, 30.2603524], [48.3220362, 30.2600268], [48.32264, 30.259414], [48.323083, 30.2597396], [48.3224791, 30.2603524]]",,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
node/5434389623,مدرسة ثمار الجنه,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,,,48.2619481,30.3116663,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
node/12762432457,روضة مرح الطفولة,,غير محددة,روضة أطفال,روضة أطفال,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,,,48.2413349,30.3156476,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
node/12762437901,مدرسة السيبة الابتدائية,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,,,48.2429741,30.3159235,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
way/407479649,ثانوية الحزام الاخضر,,غير محددة,ثانوية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,ناحية السيبة,,"[[48.2429139, 30.3164416], [48.2426204, 30.3158893], [48.2433484, 30.3156009], [48.2436419, 30.3161532], [48.2429139, 30.3164416]]",,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
way/407468687,مدرسة الامام الخوئی الابتدائیة,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,ناحیة السیبة,,"[[48.2511485, 30.3266298], [48.2507622, 30.3262177], [48.2513174, 30.3258195], [48.2517198, 30.3262292], [48.2511485, 30.3266298]]",,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
way/407468686,ثانویة السیبة للبنات,,غير محددة,غير محدد,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,ناحیة السیبة,,"[[48.2575214, 30.335985], [48.2574704, 30.3357141], [48.2569179, 30.3357141], [48.257001, 30.3360081], [48.2575214, 30.335985]]",,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
node/12762437902,ثانوية الحزام الاخضر,,غير محددة,ثانوية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,,,48.215741,30.3122639,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
way/407753164,مدرسة القطعة الابتدائية المختلطة,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Abu Al-Khaseeb,Al-Siba,,السيبة,,"[[48.1842558, 30.3156471], [48.1839256, 30.3151772], [48.1845131, 30.3148695], [48.1848433, 30.3153394], [48.1842558, 30.3156471]]",,IRQ,IQG02,IQG02Q01,IQG02Q01N01,,
node/12762437888,مدرسة رأس البيشة المختلطة,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.542137,29.9302036,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/12762437891,اعدادية احمد الوائلي للبنين,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.4790075,29.9599942,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/5117209124,مدرسة وادي السلام,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.4765406,29.9628588,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/12762437892,متوسطة المحسنات للبنات,,غير محددة,متوسطة,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.4732112,29.9699671,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/4792284022,مدرسة الشهيد علي الكعبي,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.4721957,29.970251,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/5117228521,ثانوية احمد الوائلي,,غير محددة,ثانوية,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.4774574,29.9650094,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/4217929190,مدرسة,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.4790521,29.9663395,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/12762437890,مدرسة القاسم الابتدائية للبنين,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.4964985,29.9584401,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/12762437889,مدرسه متوسطة الشهيد علي عباس الخرساني المختلطة,,غير محددة,متوسطة,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.5195336,29.9442623,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
node/12762437897,مدرسة المعامر الابتدائية المختلطة,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Faw,Al-Bahhar,,,,48.4297537,30.0209574,IRQ,IQG02,IQG02Q03,IQG02Q03N01,,
node/12762437898,مدرسة زهير بن القين,,غير محددة,غير محدد,مدرسة,Al-Basrah,Al-Faw,Al-Bahhar,,,,48.4277025,30.0316185,IRQ,IQG02,IQG02Q03,IQG02Q03N01,,
node/12762437899,مدرسة المخراق الابتدائية المختلطة,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Faw,Al-Bahhar,,,,48.377097,30.1278066,IRQ,IQG02,IQG02Q03,IQG02Q03N01,,
node/12762437896,مدرسة ميثم التمار الابتدائية للبنين,,غير محددة,ابتدائية,مدرسة,Al-Basrah,Al-Faw,Markaz Al-Faw,,,,48.463394,29.9852765,IRQ,IQG02,IQG02Q03,IQG02Q03N02,,
