id,الاسم_بالعربية,الاسم_بالانجليزية,نوع_الملكية,المرحلة_الدراسية,نوع_المنشأة,المحافظة_AR,المنطقة_AR,الناحية_AR,المحافظة_EN,المنطقة_EN,الناحية_EN,adm0_pcode,adm1_pcode,adm2_pcode,adm3_pcode,adm4_pcode,المدينة,العنوان,خط_الطول,خط_العرض,المصدر
node/10060290891,مدرسة الخسروفية الشرعية بحلب,مدرسة الخسروفية الشرعية بحلب,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة الخسروفية الشرعية بحلب, جادة الفريق, Al-A'ajam district, Sahet Bizzeh district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.160164,36.196439,
node/10060390320,عبد القادر نجار,عبد القادر نجار,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"عبد القادر نجار, شارع السفاحية, حي الجلوم, حي قلعة الشريف, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.158451,36.194969,
node/10060311320,المدرسة الخسرفية,Khusruwiyah Mosque,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"المدرسة الخسرفية, جادة الفريق, Al-A'ajam district, Sahet Bizzeh district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.160803,36.196962,
node/10060294245,مدرسة سيف الدولة,مدرسة سيف الدولة,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة سيف الدولة, شارع السجن, Bayadah district, حي قلعة الشريف, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.161434,36.201439,
way/1150675213,مدرسة الرهبنة اليسوعية,مدرسة الرهبنة اليسوعية,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة الرهبنة اليسوعية, شارع الهاشميين, Almaji district, Sahet Bizzeh district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.162463,36.206,
node/10060960436,مدرسة الرهبنة اليسوعية,مدرسة الرهبنة اليسوعية,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة الرهبنة اليسوعية, شارع الهاشميين, Almaji district, Sahet Bizzeh district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.162487,36.205911,
way/203752758,,,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"شارع الهاشميين, Almaji district, Sahet Bizzeh district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.162046,36.20489,
node/10076496374,مدرسة عمر مصطفى حمال (النهضة),مدرسة عمر مصطفى حمال (النهضة),غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة عمر مصطفى حمال (النهضة), شارع البياضة, حي البياضة, حي القصيلة, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.166116,36.202916,
node/10060332420,مدرسة عمرو بن العاص,مدرسة عمرو بن العاص,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة عمرو بن العاص, شارع باب الأحمر, Altunbogha district, حي القصيلة, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.166608,36.199998,
way/203406812,مدرسة سعد الله الجابري,Saadallah al-Jabri School,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة سعد الله الجابري, شارع القوتلي, Sajlikhan district, حي باب النيرب, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.174388,36.201074,
way/203617379,مدرسة عربستان,مدرسة عربستان للتعليم الاساسي ح 1,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة عربستان للتعليم الاساسي ح 1, Tabouk Street, Dahret Awwad district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.179643,36.200436,
node/10060882602,مدرسة عربستان للتعليم الاساسي ح 1,مدرسة عربستان للتعليم الاساسي ح 1,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة عربستان للتعليم الاساسي ح 1, Tabouk Street, Dahret Awwad district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.179498,36.200626,
way/203617373,مدرسة شبيبة البعث,مدرسة عربستان للتعليم الاساسي ح 1,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة عربستان للتعليم الاساسي ح 1, Tabouk Street, Dahret Awwad district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.179062,36.200527,
way/203617421,مدرسة عربستان للتعليم الاساسي ح 1,مدرسة عربستان للتعليم الاساسي ح 1,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة عربستان للتعليم الاساسي ح 1, Tabouk Street, Dahret Awwad district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.179445,36.200644,
node/10060876377,مدرسة الجهاد,مدرسة الجهاد,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة الجهاد, Tabouk Street, Dahret Awwad district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.181809,36.200884,
way/234725135,مدرسة الجهاد للبنات,مدرسة الجهاد للبنات,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة الجهاد للبنات, Tabouk Street, Dahret Awwad district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.181812,36.200776,
node/10060860569,مدرسة رابعه العدويه,مدرسة رابعه العدويه,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة رابعه العدويه, Tirbet Lala Road, Jouret Awwad district, Dahret Awwad district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.1841,36.204913,
way/1144420890,مدرسة رابعه العدويه,مدرسة رابعه العدويه,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة رابعه العدويه, Tirbet Lala Road, Jouret Awwad district, Dahret Awwad district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.183973,36.204779,
way/203617419,مدرسة طارق مرعشلي,مدرسة طارق مرعشلي,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة طارق مرعشلي, شارع الراشدين, Tatarlar district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.178416,36.206915,
node/10060942484,مدرسة طارق مرعشلي,مدرسة طارق مرعشلي,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة طارق مرعشلي, شارع الراشدين, Tatarlar district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.178149,36.206899,
way/203617376,مدرسة فاتح المرعشلي,مدرسة طارق مرعشلي,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة طارق مرعشلي, شارع الراشدين, Tatarlar district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.1783,36.20696,
way/203752740,ثانوية شبيبة الثورة,ثانوية شبيبة الثورة,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"ثانوية شبيبة الثورة, شارع قاضي عسكر, Sajlikhan district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.176791,36.204566,
way/203752755,مدرسة شبيبة الثورة,ثانوية شبيبة الثورة,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"ثانوية شبيبة الثورة, شارع قاضي عسكر, Sajlikhan district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.176676,36.204677,
node/10060939630,ثانوية شبيبة الثورة,ثانوية شبيبة الثورة,غير محددة,ثانوية,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"ثانوية شبيبة الثورة, شارع قاضي عسكر, Sajlikhan district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.176901,36.204615,
way/203752742,مدرسة أبو فراس الحمداني,مدرسة أبو فراس الحمداني,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة أبو فراس الحمداني, شارع قاضي عسكر, Sajlikhan district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.177194,36.205094,
node/10060944706,مدرسة أبو فراس الحمداني,مدرسة أبو فراس الحمداني,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة أبو فراس الحمداني, شارع قاضي عسكر, Sajlikhan district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.177053,36.205079,
way/339048715,مدرسة أبو فراس الحمداني,مدرسة أبو فراس الحمداني,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة أبو فراس الحمداني, شارع قاضي عسكر, Sajlikhan district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.177004,36.205093,
node/10060943603,مدرسة العمورية المحدثة,مدرسة العمورية المحدثة,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة العمورية المحدثة, شارع المشاطية, Ad-Dallalin district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.175118,36.206137,
node/10060890014,مدرسة التضامن,مدرسة التضامن,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة التضامن, Baballa Street, Karm al-Jabal district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.179828,36.212164,
way/203766632,مدرسة خير الدين الاسدي,مدرسة خير الدين الاسدي,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة خير الدين الاسدي, Baballa Street, Karm al-Jabal district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.179883,36.211948,
node/10060885545,مدرسة خير الدين الاسدي,مدرسة خير الدين الاسدي,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة خير الدين الاسدي, Baballa Street, Karm al-Jabal district, حي كرم القاطرجي, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.179868,36.211964,
node/10060726711,مدرسة عصام النادري للبنين,مدرسة عصام النادري للبنين,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة عصام النادري للبنين, Al-Bab Road, Jouret Awwad district, Dahret Awwad district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.18818,36.209339,
way/203600471,معهد الأمل للمعوقين,معهد الأمل للمعوقين,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"معهد الأمل للمعوقين, شارع الصنوبري, الشيخ خضر, Sheikh Kheder district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.178776,36.21469,
way/203569265,مدرسة محي الدين التوتنجي,مدرسة محي الدين التوتنجي,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة محي الدين التوتنجي, عبد الرحمن الشهبندر, منطقة العرقوب الصناعية, Sheikh Kheder district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.177356,36.214897,
node/2156751938,مدرسة محي الدين التوتنجي,مدرسة محي الدين التوتنجي,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة محي الدين التوتنجي, عبد الرحمن الشهبندر, منطقة العرقوب الصناعية, Sheikh Kheder district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.177474,36.214914,
way/203569198,مدرسة محي الدين التوتونجي,مدرسة محي الدين التوتنجي,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة محي الدين التوتنجي, عبد الرحمن الشهبندر, منطقة العرقوب الصناعية, Sheikh Kheder district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.177537,36.21508,
way/203546706,مدرسة الشهيد على ناصر آغا,مدرسة الشهيد على ناصر آغا,غير محددة,غير محدد,مدرسة,حلب,Jebel Saman,Jebel Saman,Aleppo,Jebel Saman,Jebel Saman,SYR,SY02,SY0200,SY020000,,Aleppo,"مدرسة الشهيد على ناصر آغا, عبد الرحمن الشهبندر, منطقة العرقوب الصناعية, Sheikh Kheder district, حلب, ناحية مركز جبل سمعان, منطقة جبل سمعان, محافظة حلب, سوريا",37.173307,36.215501,
