CCT,NOMBRE,SECTOR,ESTADO,MUNICIPIO,LOCALIDAD,AMBITO,VIALIDAD,NUM_EXT,COLONIA,CP,LATITUD,LONGITUD
09DPR0990O,CLUB DE LEONES NUMERO 2,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE PUERTO ARTURO,1,AQUILES SERDÁN,15430,19.447504,-99.091479
09DPR0992M,CINCO DE MAYO,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE FRANCISCO ESPEJEL,92,7 DE JULIO,15390,19.431716,-99.1095
09DPR0994K,GENERAL FRANCISCO MENENDEZ,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE 7,54,SAN PEDRO DE LOS PINOS,3800,19.392397,-99.184342
09DPR0995J,PROFRA. MARGARITA LÓPEZ FARFAN,PÚBLICO,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,URBANO,CALLE TATA NACHO,1,COMPOSITORES MEXICANOS,7130,19.565214,-99.139197
09DPR0996I,CARMEN SERDAN,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,AVENIDA ERNESTO P. URUCHURTU,1,ADOLFO LÓPEZ MATEOS,15670,19.421363,-99.07201
09DPR0997H,CARMEN SERDAN,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,AVENIDA ERNESTO P. URUCHURTU,1,ADOLFO LÓPEZ MATEOS,15670,19.421363,-99.07201
09DPR0998G,CALMECAC,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE ORIENTE 245 B ,35,AGRÍCOLA ORIENTAL,8500,19.400178,-99.068473
09DPR1000V,PROFR. CLAUDIO CORTES CASTRO,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE SUR 4-A,103,AGRÍCOLA ORIENTAL,8500,19.402165,-99.07187
09DPR1002T,PROFR. BRAULIO RODRÍGUEZ,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE BALBANERA,4,JUAN ESCUTIA,9100,19.383704,-99.029953
09DPR1003S,BENITO FENTANES,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,AVENIDA CANAL DE RÍO CHURUBUSCO,2117,AGRÍCOLA ORIENTAL,8500,19.400126,-99.082311
09DPR1005Q,BELGICA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,RETORNO 31 GENARO GARCÍA,1,JARDÍN BALBUENA,15900,19.412935,-99.102011
09DPR1007O,24 DE FEBRERO,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE NORTE 21,110,MOCTEZUMA 2A SECCIÓN,15530,19.431628,-99.097989
09DPR1008N,24 DE FEBRERO,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE NORTE 21,110,MOCTEZUMA 2A SECCIÓN,15530,19.431628,-99.097989
09DPR1010B,VOCEADORES DE MÉXICO,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CERRADA 5TA. DE JUAN ENRÍQUEZ,33,JUAN ESCUTIA,9100,19.38776,-99.032701
09DPR1013Z,U. R. S. S.,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,AVENIDA CENTRAL,41,TEPALCATES,9210,19.393348,-99.057168
09DPR1014Y,TELPOCHCALLI,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE OTE 245B,50,AGRÍCOLA ORIENTAL,8500,19.399647,-99.068569
09DPR1015X,TEZIUTLAN,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE ASISTENCIA PÚBLICA,1,FEDERAL,15700,19.419312,-99.092656
09DPR1016W,TELPOCHCALLI,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE OTE 245B,50,AGRÍCOLA ORIENTAL,8500,19.399647,-99.068569
09DPR1018U,FRANCISCO SARABIA Y TINOCO,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE NORTE 25,1,MOCTEZUMA 2A SECCIÓN,15530,19.430436,-99.09102
09DPR1019T,MONTES AZULES,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE CUMBRES DE ACULTZINGO,1,NARVARTE PONIENTE,3020,19.393047,-99.147867
09DPR1020I,AUGUSTO CESAR SANDINO,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE 3,312,AGRÍCOLA PANTITLÁN,8100,19.417537,-99.064146
09DPR1022G,AUGUSTO CESAR SANDINO,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE 3,312,AGRÍCOLA PANTITLÁN,8100,19.417537,-99.064146
09DPR1023F,FRANCISCO GOITIA,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,CALLE CANTIL,54,REFORMA SOCIAL,11650,19.431175,-99.220543
09DPR1025D,CHAPULTEPEC,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,AVENIDA PASEO DE LA REFORMA,1125,LOMAS DE CHAPULTEPEC I SECCIÓN,11000,19.419489,-99.217928
09DPR1026C,SIETE DE JULIO,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CERRADA TERCERA CDA. SAN ANTONIO TOMATLAN,23,7 DE JULIO,15390,19.435042,-99.113321
09DPR1027B,SIMON BOLIVAR,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE CANTÓN,1,SIMÓN BOLÍVAR,15410,19.448095,-99.097547
09DPR1029Z,ROBERTO LARA Y LÓPEZ,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE PERSIA,1,ROMERO RUBIO,15400,19.444179,-99.097945
09DPR1032N,REPÚBLICA DE PERU,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE NORTE 176,576,PENSADOR MEXICANO,15510,19.441703,-99.087723
09DPR1033M,REPÚBLICA ARABE UNIDA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE MALINCHE,1,ARENAL 1A SECCIÓN,15600,19.427153,-99.064177
09DPR1034L,REPÚBLICA DE LIBERIA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,RETORNO 29 DE FRAY SERVANDO TERESA DE MIER,1,JARDÍN BALBUENA,15900,19.415084,-99.100922
09DPR1037I,RAFAEL VALENZUELA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE 31,1,GENERAL IGNACIO ZARAGOZA,15000,19.412175,-99.093298
09DPR1041V,PROFR. RAFAEL JIMENEZ,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE SUPREMA CORTE DE JUSTICIA,1,FEDERAL,15700,19.419995,-99.08648
09DPR1043T,PUEBLA DE ZARAGOZA,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE ORIENTE 217 A Y B,59,CUCHILLA AGRÍCOLA ORIENTAL,8420,19.40608,-99.080188
09DPR1044S,PLAN DE AYUTLA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE TRANSVAAL,1,ROMERO RUBIO,15400,19.445757,-99.096604
09DPR1046Q,PLAN DE AYUTLA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE TRANSVAAL,1,ROMERO RUBIO,15400,19.445757,-99.096604
09DPR1048O,PEDRO ROMERO DE TERREROS,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE 4,200,AGRÍCOLA PANTITLÁN,8100,19.410869,-99.062775
09DPR1049N,INSURGENTE PEDRO MORENO,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE GENERAL JESÚS ALMANZA,4,TEPALCATES,9210,19.390011,-99.051336
09DPR1050C,INSURGENTE PEDRO MORENO,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE GENERAL JESÚS ALMANZA,4,TEPALCATES,9210,19.390011,-99.051336
09DPR1051B,PONCIANO QUIROZ HERRERA,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,AVENIDA JAVIER ROJO GOMEZ,324,AGRÍCOLA ORIENTAL,8500,19.393721,-99.073289
09DPR1052A,PONCIANO QUIROZ HERRERA,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,AVENIDA JAVIER ROJO GOMEZ,324,AGRÍCOLA ORIENTAL,8500,19.393721,-99.073289
09DPR1053Z,NORUEGA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,RETORNO 5 DE MANUEL RIVERA CAMBAS,1,JARDÍN BALBUENA,15900,19.423995,-99.107688
09DPR1059U,DRA. MARGARITA CHORNE Y SALAZAR,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE ORIENTE 176,1,MOCTEZUMA 2A SECCIÓN,15530,19.427816,-99.095284
09DPR1061I,MANUEL M. PONCE,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALZADA DEL PEÑON ,1,AZTECA,15320,19.439107,-99.107805
09DPR1062H,MANUEL M. PONCE,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALZADA DEL PEÑÓN,1,AZTECA,15320,19.439107,-99.107805
09DPR1063G,PRESIDENTE MIGUEL ALEMAN,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE ANGULAS,1,CARACOL,15630,19.427992,-99.071703
09DPR1064F,MTRO. LAURO AGUIRRE,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE MATILDE MARQUEZ ,1,PEÑÓN DE LOS BAÑOS,15520,19.438959,-99.084053
09DPR1065E,LEON GUZMÁN,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,RETORNO 8 LAZARO PAVIA Y 2 DE AVENIDA DEL TALLER,53,JARDÍN BALBUENA,15900,19.416298,-99.114056
09DPR1067C,LIC. JULIO JIMENEZ RUEDA,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE ORIENTE 253,350,AGRÍCOLA ORIENTAL,8500,19.389501,-99.06625
09DPR1069A,JUAN CRISOSTOMO BONILLA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE 65,1,PUEBLA,15020,19.409345,-99.084155
09DPR1070Q,JUAN CRISOSTOMO BONILLA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE 65,1,PUEBLA,15020,19.409345,-99.084155
09DPR1071P,JUAN B MOLINA,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,AVENIDA SUR 16,553,AGRÍCOLA ORIENTAL,8500,19.392944,-99.063768
09DPR1072O,JUAN B MOLINA,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,AVENIDA SUR 16,553,AGRÍCOLA ORIENTAL,8500,19.392944,-99.063768
09DPR1073N,MTRO. JOSÉ MARIANO PONTON,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE ECONOMÍA ,1,FEDERAL,15700,19.41588,-99.086281
09DPR1074M,MTRO. JOSÉ MARIANO PONTON,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE ECONOMÍA ,1,FEDERAL,15700,19.41588,-99.086281
09DPR1075L,JOSÉ MARÍA MERCADO,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE GENERAL JUAN ENRIQUEZ,253,JUAN ESCUTIA,9100,19.395098,-99.048324
09DPR1076K,JOSÉ MARÍA MERCADO,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE GENERAL JUAN ENRIQUEZ,253,JUAN ESCUTIA,9100,19.395098,-99.048324
09DPR1077J,JESUS T. ACEVEDO,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,AVENIDA CANAL DE SAN JUAN,315,AGRÍCOLA ORIENTAL,8500,19.387731,-99.060241
09DPR1078I,PRESIDENTE JOHN F KENNEDY,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE ORIENTE 26,1,DEL PARQUE,15960,19.422356,-99.118008
09DPR1079H,JESUS T. ACEVEDO,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,AVENIDA CANAL DE SAN JUAN,315,AGRÍCOLA ORIENTAL,8500,19.387731,-99.060241
09DPR1080X,GRAL. JUAN DE LA LUZ ENRIQUEZ,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE 5,138,AGRÍCOLA PANTITLÁN,8100,19.406285,-99.061489
09DPR1081W,GRAL. JUAN DE LA LUZ ENRIQUEZ,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE 5,138,AGRÍCOLA PANTITLÁN,8100,19.406285,-99.061489
09DPR1082V,HEROES DE 1914,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE ORIENTE 178,1,MOCTEZUMA 2A SECCIÓN,15530,19.42517,-99.096297
09DPR1085S,HERMENEGILDO GALEANA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE QUETZALCOATL,1,PEÑÓN DE LOS BAÑOS,15520,19.438477,-99.084632
09DPR1086R,HÉROES DEL MOLINO DEL REY,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE GENERAL MANUEL CEPEDA,41,JUAN ESCUTIA,9100,19.399218,-99.056783
09DPR1087Q,HÉROES DE ZACAPOAXTLA,PÚBLICO,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,URBANO,CALLE NORTE 21,1,MOCTEZUMA 2A SECCIÓN,15530,19.431728,-99.097912
09DPR1089O,HÉROES DE CERRO PRIETO,PÚBLICO,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,URBANO,CERRADA DE SOLES,1,HÉROES DE CERRO PRIETO,7960,19.454499,-99.097039
09DPR1091C,GUILLERMO BONILLA S.,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE SUR 28,110,AGRÍCOLA ORIENTAL,8500,19.384844,-99.06496
09DPR1092B,HEROES DE CERRO PRIETO,PÚBLICO,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,URBANO,CERRADA SOLES,1,HÉROES DE CERRO PRIETO,7960,19.45454,-99.0969
09DPR1093A,ALBERTO M. ALVARADO,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,AVENIDA CONSTITUYENTES,940,LOMAS ALTAS,11950,19.395406,-99.229667
09DPR1094Z,CANADA,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,CALLE BATALLAS DE CELAYA Y DE LA CARBONERA,1,RESIDENCIAL MILITAR,11600,19.43359,-99.221209
09DPR1095Z,LIC. CARLOS ZAPATA VELA,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,AVENIDA DEL RECREO,1824,GABRIEL RAMOS MILLÁN,8730,19.394156,-99.105548
09DPR1096Y,EL CHAMIZAL,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,AVENIDA GRAL.GARCÍA CONDE PALOMARES,1,REFORMA SOCIAL,11650,19.432997,-99.216707
09DPR1097X,ESTADO DE ZACATECAS,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALLE RIVERO,29,MORELOS,6200,19.448365,-99.130985
09DPR1101T,CHAPULTEPEC,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,AVENIDA PASEO DE LA REFORMA,1125,LOMAS DE CHAPULTEPEC I SECCIÓN,11000,19.419489,-99.217928
09DPR1104Q,PROFR. FAUSTO BRAVO GOMEZ,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,CALLE PRESA SANTA ROSA,1,IRRIGACIÓN,11500,19.442329,-99.210801
09DPR1105P,LIC. MANUEL GUAL VIDAL,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,CALLE PRESAS SANTA ROSA ,1,IRRIGACIÓN,11500,19.442295,-99.210059
09DPR1106O,LIC. MANUEL GUAL VIDAL,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,CALLE PRESAS SANTA ROSA ,1,IRRIGACIÓN,11500,19.442295,-99.210059
09DPR1108M,PEDRO ASCENCIO,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,EJE VIAL LÁZARO CÁRDENAS,1110,SAN SIMÓN TICUMAC,3660,19.376059,-99.148606
09DPR1110A,MAESTRO FRANCISCO MONTES DE OCA,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALLE CAMPECHE,304,HIPÓDROMO,6100,19.408173,-99.171654
09DPR1111Z,DEFENSORES DE LA REPÚBLICA,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALLE CARLOS B. ZETINA,16,HIPÓDROMO CONDESA,6170,19.474363,-99.142798
09DPR1114X,JUAN TELLEZ VARGAS,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALLE ZARAGOZA,136,BUENAVISTA,6350,19.445098,-99.14897
09DPR1115W,PEDRO MARIA ANAYA,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE ING. PASCUAL O RUBIO,25,SAN SIMÓN TICUMAC,3660,19.37455,-99.142129
09DPR1117U,ALFONSO HERRERA,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALLE JUAN DE LA BARRERA,11,CONDESA,6140,19.415265,-99.172724
09DPR1118T,LAOS,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE ZEMPOALA,300,NARVARTE PONIENTE,3020,19.390128,-99.148602
09DPR1119S,MANUEL ACUÑA,PÚBLICO,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,CUAJIMALPA DE MORELOS,URBANO,AVENIDA EUCALIPTO,77,SAN JOSÉ DE LOS CEDROS,5200,19.3702,-99.285266
09DPR1120H,GRAL. PLUTARCO ELIAS CALLES,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,RETORNO DE MIGUEL LANTZ DURET,24,PERIODISTA,11220,19.445083,-99.218271
09DPR1122F,FELIPE CARRILLO PUERTO,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALZADA DE GUADALUPE,155,VALLE GÓMEZ,6240,19.460077,-99.126635
09DPR1123E,MANUEL ACUÑA,PÚBLICO,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,CUAJIMALPA DE MORELOS,URBANO,AVENIDA EUCALIPTO,77,SAN JOSÉ DE LOS CEDROS,5200,19.370194,-99.285268
09DPR1125C,REINO UNIDO DE LA GRAN BRETAÑA,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE MARTÍN MENDALDE,1321,DEL VALLE CENTRO,3100,19.373079,-99.16993
09DPR1127A,TLACOQUEMECATL,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE PATRICIO SANZ,1415,TLACOQUEMÉCATL,3200,19.376594,-99.173984
09DPR1128Z,GERTRUDIS ARMENDARIZ DE HIDALGO,PÚBLICO,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,URBANO,AVENIDA AVENIDA EMILIANO ZAPATA,1,ZONA ESCOLAR ORIENTE,7239,19.541102,-99.141846
09DPR1129Z,ALFREDO BERNARDO NOBEL,PÚBLICO,CIUDAD DE MÉXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,URBANO,AVENIDA TORRES ELETRICAS,1,LOMAS DE SOTELO,11200,19.450905,-99.215024
09DPR1130O,MAESTRO ERNESTO ALCONEDO,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE ALDOLFO PRIETO,1365,TLACOQUEMÉCATL,3200,19.377301,-99.171729
09DPR1132M,CENTRO URBANO PRESIDENTE ALEMAN,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,AVENIDA COYOACÁN,1328,DEL VALLE CENTRO,3100,19.372726,-99.170085
09DPR1133L,PATRIMONIO NACIONAL,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE MAGDALENA,438,DEL VALLE CENTRO,3100,19.389562,-99.172528
09DPR1134K,I.S.S.S.T.E.,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,EJE VIAL MANUEL GONZALEZ,1,NONOALCO TLATELOLCO,6900,19.456537,-99.147088
09DPR1135J,JOSÉ ANTONIO TORRES,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALZADA NONOALCO,247,NONOALCO TLATELOLCO,6900,19.454564,-99.149956
09DPR1136I,ITALIA,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALLE LERDO,178,GUERRERO,6300,19.448829,-99.141807
09DPR1137H,LUIS GONZÁLEZ OBREGON,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE ENRIQUE REBSAMEN ,1,PIEDAD NARVARTE,3000,19.401978,-99.158391
09DPR1141U,JOSÉ MARTI,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE MIER Y PESADO,30,DEL VALLE CENTRO,3100,19.399574,-99.183622
09DPR1142T,JOSÉ MARIA MATA,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE AMORES,34,DEL VALLE CENTRO,3100,19.399913,-99.162455
09DPR1145Q,DR. MARIANO AZUELA,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE DOCTOR BARRAGÁN,815,NARVARTE PONIENTE,3020,19.390023,-99.147977
09DPR1146P,ALBINO GARCÍA,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE 25,1,SANTA CRUZ MEYEHUALCO,9290,19.345657,-99.038062
09DPR1147O,ALBINO GARCIA,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CIRCUNVALACIÓN 983,0,SANTA MARIA AZTAHUACAN,9500,19.359,-99.0926
09DPR1148N,ALBERTO MASFERRER,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE SUR 103-A,604,SECTOR POPULAR,9060,19.365814,-99.118868
09DPR1150B,PRESIDENTE ADOLFO LÓPEZ MATEOS,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE 12,79,GRANJAS DE SAN ANTONIO,9070,19.368016,-99.103312
09DPR1154Y,BANDERA DE MÉXICO,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE ALFONSO TORO,1708,ESCUADRÓN 201,9060,19.367158,-99.111856
09DPR1155X,AUSTRALIA,PÚBLICO,CIUDAD DE MÉXICO,IZTAPALAPA,IZTAPALAPA,URBANO,CALLE BATALLA DE LOMA ALTA,37,LEYES DE REFORMA 3A SECCIÓN,9310,19.379229,-99.069964
09DPR1159T,ANGEL ALBINO CORZO,PÚBLICO,CIUDAD DE MÉXICO,BENITO JUÁREZ,BENITO JUÁREZ,URBANO,CALLE SIMÓN BOLIVAR,675,ÁLAMOS,3400,19.398268,-99.143438
09DPR1160I,ANTONIO GARCÍA CUBAS,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALZADA DE LA VIGA,865,SANTIAGO SUR,8800,19.390055,-99.122265
09DPR1163F,AGUSTIN LEGORRETA,PÚBLICO,CIUDAD DE MÉXICO,MILPA ALTA,VILLA MILPA ALTA,URBANO,CERRADA ZARAGOZA,1,TENANTITLA,12100,19.218831,-98.99557
09DPR1164E,IGNACIO ZARAGOZA,PÚBLICO,CIUDAD DE MÉXICO,IZTACALCO,IZTACALCO,URBANO,CALLE TRIGO,100,GABRIEL RAMOS MILLÁN,8730,19.391872,-99.089622
09DPR1165D,CONSTITUCION DE 1857,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALLE TOLUCA,1,ROMA SUR,6760,19.409278,-99.158167
09DPR1166C,SUIZA,PÚBLICO,CIUDAD DE MÉXICO,CUAUHTÉMOC,CUAUHTÉMOC,URBANO,CALLE DR. JOSÉ MARÍA BARRAGÁN,189,DOCTORES,6720,19.415122,-99.145136
