id,nom_ecole,type_code,type_nom,statut,annee,latitude,longitude,commune_code,commune_fi,commune_sv,seutukunta_code,seutukunta_fi,seutukunta_sv,maakunta_code,maakunta_fi,maakunta_sv
07159,Kerimäen koulu,11,Peruskoulut,0,2025,61.914584,29.271832,740,Savonlinna,Nyslott,103,Savonlinna,Nyslott,10,Etelä-Savo,Södra Savolax
07753,Kerkonjoen koulu,11,Peruskoulut,1,2025,62.755485,26.692515,686,Rautalampi,Rautalampi,115,Sisä-Savo,Inre Savolax,11,Pohjois-Savo,Norra Savolax
04671,Kerttulan ala-aste,11,Peruskoulut,0,2025,60.496601,22.15655,680,Raisio,Reso,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
00008,Kerttulin lukio,15,Lukiot,0,2025,60.449596,22.283047,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
03885,Kertunlaakson koulu,11,Peruskoulut,0,2025,62.809982,22.90686,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
03794,Keski-Nurmon koulu,11,Peruskoulut,0,2025,62.77521,23.002866,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
04905,Keski-Palokan koulu,11,Peruskoulut,0,2025,62.292685,25.714983,179,Jyväskylä,Jyväskylä,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
03718,Keski-Uudenmaan kristillinen koulu,11,Peruskoulut,0,2025,60.460774,25.089226,186,Järvenpää,Träskända,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03580,Keskuskoulu,11,Peruskoulut,0,2025,64.225818,27.724108,205,Kajaani,Kajana,182,Kajaani,Kajana,18,Kainuu,Kajanaland
06489,Keskuskoulu,11,Peruskoulut,0,2025,64.686161,24.484585,678,Raahe,Brahestad,174,Raahe,Brahestad,17,Pohjois-Pohjanmaa,Norra Österbotten
06793,Keskuskoulu,11,Peruskoulut,0,2025,62.965107,23.011222,408,Lapua,Lappo,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
07230,Keskuskoulu,11,Peruskoulut,0,2025,60.392507,25.67527,638,Porvoo,Borgå,015,Porvoo,Borgå,01,Uusimaa,Nyland
08080,Keskuskoulu,11,Peruskoulut,0,2025,59.829804,22.967078,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
08116,Keskuskoulu,11,Peruskoulut,0,2025,60.413377,25.090881,245,Kerava,Kervo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08182,Keskuskoulu,11,Peruskoulut,0,2025,60.813228,23.628879,061,Forssa,Forssa,053,Forssa,Forssa,05,Kanta-Häme,Egentliga Tavastland
08277,Keskuskoulun ala-aste,11,Peruskoulut,0,2025,61.111282,23.122178,619,Punkalaidun,Punkalaidun,068,Lounais-Pirkanmaa,Sydvästra Birkaland,06,Pirkanmaa,Birkaland
07394,Keskuskoulun koulu,11,Peruskoulut,0,2025,63.098402,21.610588,905,Vaasa,Vasa,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
03833,Keskustan alakoulu,11,Peruskoulut,0,2025,61.313954,22.152375,079,Harjavalta,Harjavalta,043,Pori,Björneborg,04,Satakunta,Satakunta
06776,Keskustan koulu,11,Peruskoulut,0,2025,61.803535,22.391035,214,Kankaanpää,Kankaanpää,044,Pohjois-Satakunta,Norra Satakunta,04,Satakunta,Satakunta
07305,Keskustan koulu,11,Peruskoulut,0,2025,62.996897,22.316896,152,Isokyrö,Storkyro,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
08795,Keskustan koulu,11,Peruskoulut,0,2025,61.205405,21.744151,051,Eurajoki,Euraåminne,041,Rauma,Raumo,04,Satakunta,Satakunta
08861,Keskustan koulu,11,Peruskoulut,0,2025,60.911411,26.622355,286,Kouvola,Kouvola,081,Kouvola,Kouvola,08,Kymenlaakso,Kymmenedalen
08471,Keskustan yläkoulu,11,Peruskoulut,0,2025,61.313954,22.152375,079,Harjavalta,Harjavalta,043,Pori,Björneborg,04,Satakunta,Satakunta
05373,Kestilän alakoulu,11,Peruskoulut,0,2025,64.35306,26.286485,791,Siikalatva,Siikalatva,175,Haapavesi-Siikalatva,Haapavesi-Siikalatva,17,Pohjois-Pohjanmaa,Norra Österbotten
05460,Kesälahden koulu,11,Peruskoulut,0,2025,61.89227,29.828435,260,Kitee,Kitee,124,Keski-Karjala,Mellersta Karelen,12,Pohjois-Karjala,Norra Karelen
07090,Kesämäen koulu,11,Peruskoulut,0,2025,61.046924,28.174616,405,Lappeenranta,Villmanstrand,091,Lappeenranta,Villmanstrand,09,Etelä-Karjala,Södra Karelen
06277,Ketolanperän koulu,11,Peruskoulut,0,2025,64.867803,25.588122,244,Kempele,Kempele,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
07537,Kettulan koulu,11,Peruskoulut,0,2025,62.921306,27.683919,297,Kuopio,Kuopio,112,Kuopio,Kuopio,11,Pohjois-Savo,Norra Savolax
06085,Keuruun ala-aste,11,Peruskoulut,0,2025,62.26155,24.704577,249,Keuruu,Keuruu,133,Keuruu,Keuru,13,Keski-Suomi,Mellersta Finland
00277,Keuruun yhteiskoulun lukio,15,Lukiot,0,2025,62.261744,24.701114,249,Keuruu,Keuruu,133,Keuruu,Keuru,13,Keski-Suomi,Mellersta Finland
06078,Keuruun yhteiskoulun yläkoulu,11,Peruskoulut,0,2025,62.261744,24.701114,249,Keuruu,Keuruu,133,Keuruu,Keuru,13,Keski-Suomi,Mellersta Finland
08908,Kevätkummun koulu,11,Peruskoulut,0,2025,60.387952,25.699623,638,Porvoo,Borgå,015,Porvoo,Borgå,01,Uusimaa,Nyland
03757,Kielikylpykoulu,11,Peruskoulut,0,2025,63.667822,22.699177,598,Pietarsaari,Jakobstad,154,Jakobstadsregionen,Jakobstadsregionen,15,Pohjanmaa,Österbotten
05727,Kihniön yhtenäiskoulu,11,Peruskoulut,0,2025,62.209264,23.180449,250,Kihniö,Kihniö,061,Luoteis-Pirkanmaa,Nordvästra Birkaland,06,Pirkanmaa,Birkaland
05919,Kiihtelysvaaran alakoulu,11,Peruskoulut,0,2025,62.481661,30.258532,167,Joensuu,Joensuu,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
04630,Kiikan koulu,11,Peruskoulut,0,2025,61.327616,22.762254,790,Sastamala,Sastamala,068,Lounais-Pirkanmaa,Sydvästra Birkaland,06,Pirkanmaa,Birkaland
08111,Kiilan koulu,11,Peruskoulut,0,2025,60.063461,23.658916,710,Raasepori,Raseborg,014,Raasepori,Raseborg,01,Uusimaa,Nyland
00326,Kiimingin lukio,15,Lukiot,0,2025,65.12956,25.769995,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
06551,Kiiminkijoen koulu,11,Peruskoulut,0,2025,65.13058,25.785058,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
06547,Kiiminkipuiston koulu,11,Peruskoulut,0,2025,65.127969,25.790633,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
03313,Kiinamyllyn koulu,12,Peruskouluasteen erityiskoulut,0,2025,60.448486,22.294879,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
07970,Kiiruun koulu,11,Peruskoulut,0,2025,60.629128,23.509323,761,Somero,Somero,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
03787,Kiiskilän koulu,11,Peruskoulut,0,2025,63.804034,24.65632,746,Sievi,Sievi,177,Ylivieska,Ylivieska,17,Pohjois-Pohjanmaa,Norra Österbotten
03360,Killan koulu,11,Peruskoulut,0,2025,60.404399,25.083019,245,Kerava,Kervo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
07481,Killinkosken koulu,11,Peruskoulut,0,2025,62.408695,23.894979,936,Virrat,Virdois,069,Ylä-Pirkanmaa,Övre Birkaland,06,Pirkanmaa,Birkaland
03488,Kilon koulu,11,Peruskoulut,0,2025,60.412147,22.411887,202,Kaarina,S:t Karins,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
03731,Kilonpuiston koulu,11,Peruskoulut,0,2025,60.209797,24.651738,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06002,Kilpijärven koulu,11,Peruskoulut,0,2025,63.577066,27.212686,140,Iisalmi,Idensalmi,111,Ylä-Savo,Norra Savolax,11,Pohjois-Savo,Norra Savolax
05083,Kilpisen Yhtenäiskoulu,11,Peruskoulut,0,2025,62.229123,25.715859,179,Jyväskylä,Jyväskylä,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
03373,Kilpisjärven koulu,11,Peruskoulut,0,2025,69.019021,20.865024,047,Enontekiö,Enontekis,196,Tunturi-Lappi,Tunturi-Lappi,19,Lappi,Lappland
03212,Kilterin koulu,11,Peruskoulut,0,2025,60.261232,24.849966,092,Vantaa,Vanda,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
05702,Kilvakkalan koulu,11,Peruskoulut,0,2025,61.761145,23.0102,143,Ikaalinen,Ikalis,061,Luoteis-Pirkanmaa,Nordvästra Birkaland,06,Pirkanmaa,Birkaland
04076,Kimitonejdens skola,11,Peruskoulut,0,2025,60.162497,22.726011,322,Kemiönsaari,Kimitoön,021,Åboland-Turunmaa,Åboland-Turunmaa,02,Varsinais-Suomi,Egentliga Finland
00329,Kimitoöns gymnasium,15,Lukiot,0,2025,60.162497,22.726011,322,Kemiönsaari,Kimitoön,021,Åboland-Turunmaa,Åboland-Turunmaa,02,Varsinais-Suomi,Egentliga Finland
05640,Kimo skola,11,Peruskoulut,0,2025,63.24777,22.446264,946,Vöyri,Vörå,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
07080,Kimpisen koulu,11,Peruskoulut,0,2025,61.058274,28.200064,405,Lappeenranta,Villmanstrand,091,Lappeenranta,Villmanstrand,09,Etelä-Karjala,Södra Karelen
00413,Kimpisen lukio,15,Lukiot,1,2025,61.058906,28.198717,405,Lappeenranta,Villmanstrand,091,Lappeenranta,Villmanstrand,09,Etelä-Karjala,Södra Karelen
04877,Kinkomaan koulu,11,Peruskoulut,0,2025,62.158255,25.752358,500,Muurame,Muurame,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
08107,Kinnarin koulu,11,Peruskoulut,0,2025,60.471106,25.103246,186,Järvenpää,Träskända,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
04883,Kinnulan keskuskoulu,11,Peruskoulut,0,2025,63.360411,24.980924,256,Kinnula,Kinnula,138,Saarijärvi-Viitasaari,Saarijärvi-Viitasaari,13,Keski-Suomi,Mellersta Finland
00538,Kinnulan lukio,15,Lukiot,0,2025,63.360411,24.980924,256,Kinnula,Kinnula,138,Saarijärvi-Viitasaari,Saarijärvi-Viitasaari,13,Keski-Suomi,Mellersta Finland
06128,Kintauden koulu,11,Peruskoulut,0,2025,62.272847,25.334121,592,Petäjävesi,Petäjävesi,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
04093,Kipinän peruskoulu,11,Peruskoulut,2,2025,65.280674,26.552003,615,Pudasjärvi,Pudasjärvi,173,Oulunkaari,Oulunkaari,17,Pohjois-Pohjanmaa,Norra Österbotten
06952,Kirja-Matin koulu,11,Peruskoulut,0,2025,62.950409,22.528932,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
05601,Kirjala skola,11,Peruskoulut,0,2025,60.34681,22.382865,445,Parainen,Pargas,021,Åboland-Turunmaa,Åboland-Turunmaa,02,Varsinais-Suomi,Egentliga Finland
07262,Kirjolan koulu,11,Peruskoulut,0,2025,61.548511,29.508137,580,Parikkala,Parikkala,093,Imatra,Imatra,09,Etelä-Karjala,Södra Karelen
07192,Kirkkiksen koulu,11,Peruskoulut,0,2025,61.198728,26.040882,111,Heinola,Heinola,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
04893,Kirkkoharjun koulu,11,Peruskoulut,0,2025,61.464168,24.063425,211,Kangasala,Kangasala,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
03362,Kirkkojärven koulu,11,Peruskoulut,0,2025,60.209425,24.664255,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
07140,Kirkkojärven koulu,11,Peruskoulut,0,2025,60.596179,27.211937,075,Hamina,Fredrikshamn,082,Kotka-Hamina,Kotka-Fredrikshamn,08,Kymenlaakso,Kymmenedalen
05470,Kirkkokadun koulu,11,Peruskoulut,0,2025,63.545985,29.133959,541,Nurmes,Nurmes,125,Pielisen Karjala,Pielisen Karjala,12,Pohjois-Karjala,Norra Karelen
04430,Kirkkokedon koulu,11,Peruskoulut,0,2025,65.963216,29.191023,305,Kuusamo,Kuusamo,178,Koillismaa,Koillismaa,17,Pohjois-Pohjanmaa,Norra Österbotten
05307,Kirkkomännikön koulu,11,Peruskoulut,0,2025,62.591924,23.620273,010,Alavus,Alavus,144,Kuusiokunnat,Kuusiokunnat,14,Etelä-Pohjanmaa,Södra Österbotten
06410,Kirkkomännikön koulu,11,Peruskoulut,0,2025,64.762636,25.65368,859,Tyrnävä,Tyrnävä,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
08364,Kirkonkulman koulu,11,Peruskoulut,0,2025,60.601103,22.540127,019,Aura,Aura,025,Loimaa,Loimaa,02,Varsinais-Suomi,Egentliga Finland
08819,Kirkonkulman koulu,11,Peruskoulut,0,2025,60.968406,24.525885,109,Hämeenlinna,Tavastehus,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
08126,Kirkonkulman yhtenäiskoulu,11,Peruskoulut,0,2025,60.935183,23.363258,103,Humppila,Humppila,053,Forssa,Forssa,05,Kanta-Häme,Egentliga Tavastland
03583,Kirkonkylän koulu,11,Peruskoulut,0,2025,61.170776,28.052486,831,Taipalsaari,Taipalsaari,091,Lappeenranta,Villmanstrand,09,Etelä-Karjala,Södra Karelen
03807,Kirkonkylän koulu,11,Peruskoulut,0,2025,60.669519,27.695621,489,Miehikkälä,Miehikkälä,082,Kotka-Hamina,Kotka-Fredrikshamn,08,Kymenlaakso,Kymmenedalen
03904,Kirkonkylän koulu,11,Peruskoulut,0,2025,62.979729,22.000105,399,Laihia,Laihela,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
04294,Kirkonkylän koulu,11,Peruskoulut,0,2025,66.818658,28.674534,732,Salla,Salla,194,Itä-Lappi,Östra Lappland,19,Lappi,Lappland
04754,Kirkonkylän koulu,11,Peruskoulut,0,2025,61.458991,23.590642,604,Pirkkala,Birkala,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
05689,Kirkonkylän koulu,11,Peruskoulut,0,2025,61.641747,23.195952,108,Hämeenkyrö,Tavastkyro,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
05817,Kirkonkylän koulu,11,Peruskoulut,0,2025,63.360148,23.45652,052,Evijärvi,Evijärvi,146,Järviseutu,Järviseutu,14,Etelä-Pohjanmaa,Södra Österbotten
05981,Kirkonkylän koulu,11,Peruskoulut,0,2025,63.740528,27.004902,925,Vieremä,Vieremä,111,Ylä-Savo,Norra Savolax,11,Pohjois-Savo,Norra Savolax
06129,Kirkonkylän koulu,11,Peruskoulut,0,2025,62.259713,25.184531,592,Petäjävesi,Petäjävesi,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
06169,Kirkonkylän koulu,11,Peruskoulut,0,2025,61.988993,26.64106,213,Kangasniemi,Kangasniemi,101,Mikkeli,S:t Michel,10,Etelä-Savo,Södra Savolax
06278,Kirkonkylän koulu,11,Peruskoulut,0,2025,64.917891,25.484814,244,Kempele,Kempele,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
06297,Kirkonkylän koulu,11,Peruskoulut,0,2025,64.803554,26.00733,494,Muhos,Muhos,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
06640,Kirkonkylän koulu,11,Peruskoulut,0,2025,63.214186,24.423446,584,Perho,Perho,161,Kaustinen,Kaustby,16,Keski-Pohjanmaa,Mellersta Österbotten
06815,Kirkonkylän koulu,11,Peruskoulut,2,2025,62.768829,29.851759,276,Kontiolahti,Kontiolahti,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
07005,Kirkonkylän koulu,11,Peruskoulut,0,2025,62.489431,22.743162,301,Kurikka,Kurikka,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
07615,Kirkonkylän koulu,11,Peruskoulut,0,2025,60.647966,25.58251,616,Pukkila,Pukkila,015,Porvoo,Borgå,01,Uusimaa,Nyland
07674,Kirkonkylän koulu,11,Peruskoulut,0,2025,61.790662,24.457874,177,Juupajoki,Juupajoki,069,Ylä-Pirkanmaa,Övre Birkaland,06,Pirkanmaa,Birkaland
08031,Kirkonkylän koulu,11,Peruskoulut,0,2025,60.63795,25.324987,505,Mäntsälä,Mäntsälä,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08065,Kirkonkylän koulu,11,Peruskoulut,0,2025,60.093406,23.516888,710,Raasepori,Raseborg,014,Raasepori,Raseborg,01,Uusimaa,Nyland
08255,Kirkonkylän koulu,11,Peruskoulut,2,2025,60.19987,23.12864,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
08272,Kirkonkylän koulu,11,Peruskoulut,0,2025,61.699,22.018651,608,Pomarkku,Påmark,043,Pori,Björneborg,04,Satakunta,Satakunta
08302,Kirkonkylän koulu,11,Peruskoulut,0,2025,60.543271,22.220652,704,Rusko,Rusko,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
08360,Kirkonkylän koulu,11,Peruskoulut,0,2025,60.957507,22.856953,430,Loimaa,Loimaa,025,Loimaa,Loimaa,02,Varsinais-Suomi,Egentliga Finland
08368,Kirkonkylän koulu,11,Peruskoulut,0,2025,61.132262,22.128537,050,Eura,Eura,041,Rauma,Raumo,04,Satakunta,Satakunta
08866,Kirkonkylän koulu,11,Peruskoulut,0,2025,61.361441,24.659429,635,Pälkäne,Pälkäne,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
04511,Kirkonkylän peruskoulu,11,Peruskoulut,0,2025,65.571533,28.221144,832,Taivalkoski,Taivalkoski,178,Koillismaa,Koillismaa,17,Pohjois-Pohjanmaa,Norra Österbotten
07773,Kirkonkylän peruskoulu,11,Peruskoulut,0,2025,60.948346,25.92221,398,Lahti,Lahtis,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
04096,Kirkonmäen koulu,11,Peruskoulut,0,2025,65.802262,24.54284,241,Keminmaa,Keminmaa,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
07976,Kirkonmäen koulu,11,Peruskoulut,0,2025,60.618517,23.513605,761,Somero,Somero,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
04661,Kirkonpiirin koulu,11,Peruskoulut,0,2025,60.61858,22.12974,538,Nousiainen,Nousis,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
08351,Kirkonseudun koulu,11,Peruskoulut,0,2025,61.368229,22.016541,531,Nakkila,Nakkila,043,Pori,Björneborg,04,Satakunta,Satakunta
03235,Kirstin koulu,11,Peruskoulut,0,2025,60.201502,24.669817,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06377,Kisatien koulu,11,Peruskoulut,0,2025,63.600483,24.959316,691,Reisjärvi,Reisjärvi,176,Nivala-Haapajärvi,Nivala-Haapajärvi,17,Pohjois-Pohjanmaa,Norra Österbotten
08681,Kissanmaan koulu,11,Peruskoulut,0,2025,61.498396,23.798517,837,Tampere,Tammerfors,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
00279,Kiteen lukio,15,Lukiot,0,2025,62.102772,30.133284,260,Kitee,Kitee,124,Keski-Karjala,Mellersta Karelen,12,Pohjois-Karjala,Norra Karelen
00280,Kittilän lukio,15,Lukiot,0,2025,67.651311,24.91234,261,Kittilä,Kittilä,196,Tunturi-Lappi,Tunturi-Lappi,19,Lappi,Lappland
04107,Kittilän yläkoulu,11,Peruskoulut,0,2025,67.65029,24.910426,261,Kittilä,Kittilä,196,Tunturi-Lappi,Tunturi-Lappi,19,Lappi,Lappland
08413,Kiukaisten koulu,11,Peruskoulut,0,2025,61.211369,22.09628,050,Eura,Eura,041,Rauma,Raumo,04,Satakunta,Satakunta
03806,Kiuruveden erityiskoulu,12,Peruskouluasteen erityiskoulut,0,2025,63.760458,26.782852,263,Kiuruvesi,Kiuruvesi,111,Ylä-Savo,Norra Savolax,11,Pohjois-Savo,Norra Savolax
00282,Kiuruveden lukio,15,Lukiot,0,2025,63.648501,26.618297,263,Kiuruvesi,Kiuruvesi,111,Ylä-Savo,Norra Savolax,11,Pohjois-Savo,Norra Savolax
05956,Kiuruveden yläkoulu,11,Peruskoulut,0,2025,63.653865,26.615632,263,Kiuruvesi,Kiuruvesi,111,Ylä-Savo,Norra Savolax,11,Pohjois-Savo,Norra Savolax
07324,Kivelän koulu,11,Peruskoulut,0,2025,62.490501,27.794297,420,Leppävirta,Leppävirta,114,Varkaus,Varkaus,11,Pohjois-Savo,Norra Savolax
08063,Kivenpuiston koulu,12,Peruskouluasteen erityiskoulut,0,2025,60.46072,24.799226,543,Nurmijärvi,Nurmijärvi,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
04084,Kivikon koulu,11,Peruskoulut,0,2025,65.750083,24.588873,240,Kemi,Kemi,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
08330,Kivimaan koulu,11,Peruskoulut,0,2025,60.546613,21.365076,304,Kustavi,Gustavs,024,Vakka-Suomi,Nystadsregionen,02,Varsinais-Suomi,Egentliga Finland
07915,Kivimaan peruskoulu,11,Peruskoulut,0,2025,60.999002,25.667226,398,Lahti,Lahtis,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
03871,Kivimiehen koulu,11,Peruskoulut,0,2025,60.181631,24.83063,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03185,Kivimäen koulu,11,Peruskoulut,0,2025,60.28055,24.860365,092,Vantaa,Vanda,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
04403,Kiviniemen koulu,11,Peruskoulut,2,2025,65.115064,25.329181,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
05851,Kiviniityn koulu,11,Peruskoulut,0,2025,63.839535,23.101406,272,Kokkola,Karleby,162,Kokkola,Karleby,16,Keski-Pohjanmaa,Mellersta Österbotten
06455,Kiviojan koulu,11,Peruskoulut,0,2025,64.079892,24.554596,977,Ylivieska,Ylivieska,177,Ylivieska,Ylivieska,17,Pohjois-Pohjanmaa,Norra Österbotten
04007,Kivirannan koulu,11,Peruskoulut,0,2025,65.856358,24.180878,851,Tornio,Torneå,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
07270,Kivistön koulu,11,Peruskoulut,0,2025,62.778219,22.851246,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
07398,Klamilan koulu,11,Peruskoulut,0,2025,60.51749,27.456251,935,Virolahti,Virolahti,082,Kotka-Hamina,Kotka-Fredrikshamn,08,Kymenlaakso,Kymmenedalen
08052,Klaukkalan koulu,11,Peruskoulut,0,2025,60.384059,24.743994,543,Nurmijärvi,Nurmijärvi,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
05883,Kleemolan koulu,11,Peruskoulut,1,2025,63.72484,24.324817,849,Toholampi,Toholampi,161,Kaustinen,Kaustby,16,Keski-Pohjanmaa,Mellersta Österbotten
03515,Knuutilankankaan koulu,11,Peruskoulut,0,2025,64.992445,25.556399,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
08419,Kodisjoen koulu,11,Peruskoulut,0,2025,61.026667,21.688845,684,Rauma,Raumo,041,Rauma,Raumo,04,Satakunta,Satakunta
08187,Koijärven koulu-päiväkoti,11,Peruskoulut,0,2025,60.935889,23.638531,061,Forssa,Forssa,053,Forssa,Forssa,05,Kanta-Häme,Egentliga Tavastland
06170,Koittilan koulu,11,Peruskoulut,0,2025,62.17774,26.653689,213,Kangasniemi,Kangasniemi,101,Mikkeli,S:t Michel,10,Etelä-Savo,Södra Savolax
04921,Koiviston koulu,11,Peruskoulut,0,2025,62.531567,25.73912,992,Äänekoski,Äänekoski,135,Äänekoski,Äänekoski,13,Keski-Suomi,Mellersta Finland
06986,Koiviston koulu,11,Peruskoulut,2,2025,62.66037,22.400997,301,Kurikka,Kurikka,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
08682,Koiviston koulu,11,Peruskoulut,0,2025,61.470797,23.796694,837,Tampere,Tammerfors,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
05150,Koivuhaan koulu,11,Peruskoulut,0,2025,60.304423,22.313385,445,Parainen,Pargas,021,Åboland-Turunmaa,Åboland-Turunmaa,02,Varsinais-Suomi,Egentliga Finland
07896,Koivuhaan koulu,11,Peruskoulut,0,2025,63.826055,23.070961,272,Kokkola,Karleby,162,Kokkola,Karleby,16,Keski-Pohjanmaa,Mellersta Österbotten
03213,Koivukylän koulu,11,Peruskoulut,0,2025,60.324812,25.076532,092,Vantaa,Vanda,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03259,Koivuluodon koulu,11,Peruskoulut,0,2025,64.693935,24.466619,678,Raahe,Brahestad,174,Raahe,Brahestad,17,Pohjois-Pohjanmaa,Norra Österbotten
06287,Koivupuhdon koulu,11,Peruskoulut,0,2025,64.297501,24.451836,483,Merijärvi,Merijärvi,177,Ylivieska,Ylivieska,17,Pohjois-Pohjanmaa,Norra Österbotten
03561,Koivusaaren koulu,11,Peruskoulut,0,2025,60.494558,25.07839,186,Järvenpää,Träskända,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00285,Kokemäen lukio,15,Lukiot,0,2025,61.258189,22.34673,271,Kokemäki,Kumo,043,Pori,Björneborg,04,Satakunta,Satakunta
08479,Kokemäen yhtenäiskoulu,11,Peruskoulut,0,2025,61.257474,22.347658,271,Kokemäki,Kumo,043,Pori,Björneborg,04,Satakunta,Satakunta
03567,Kokkokankaan koulu,11,Peruskoulut,0,2025,65.822584,24.177768,851,Tornio,Torneå,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
00616,Kokkolan aikuislukio,15,Lukiot,0,2025,63.837902,23.123881,272,Kokkola,Karleby,162,Kokkola,Karleby,16,Keski-Pohjanmaa,Mellersta Österbotten
00615,Kokkolan suomalainen lukio,15,Lukiot,0,2025,63.837902,23.123881,272,Kokkola,Karleby,162,Kokkola,Karleby,16,Keski-Pohjanmaa,Mellersta Österbotten
04143,Kolarin koulu,11,Peruskoulut,0,2025,67.33124,23.77702,273,Kolari,Kolari,196,Tunturi-Lappi,Tunturi-Lappi,19,Lappi,Lappland
00455,Kolarin lukio,15,Lukiot,0,2025,67.334063,23.794681,273,Kolari,Kolari,196,Tunturi-Lappi,Tunturi-Lappi,19,Lappi,Lappland
