"unique_id","province_code","geocode","source_id","provider","authority_id","authority_name","full_address","school_id","facility_name","streetAddress","postalCode","addressLocality","min_grade","max_grade","ISCED010","ISCED020","ISCED1","ISCED2","ISCED3","ISCED4Plus","is_OLMS","french_immersion","early_immersion","middle_immersion","late_immersion","facility_type","dguid","csdname","geometry","date_updated"
"ab71a43db2ac5570df2a","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","87 Hanmer Street, Barrie L4N7H6","822566","St Marguerite d'Youville Elementary School","87 Hanmer Street","L4N7H6","Barrie","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.71820068359375 44.412200927734375)","2024-07-05"
"6fbb4d2509702c10b8d6","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","340 Leacock Drive, Barrie L4N6J8","828335","St Marys - Barrie Separate School","340 Leacock Drive","L4N6J8","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.71949768066406 44.38629913330078)","2024-07-05"
"04fefe2b14cf6fe506ac","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","349 Big Bay Point Rd, Barrie L4N8A2","833061","St Michael the Archangel Catholic Elementary School","349 Big Bay Point Rd","L4N8A2","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.65979766845703 44.353721618652344)","2024-07-05"
"ce13c27b45a542862596","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","90 Steel St, Barrie L4M2E9","835749","St Monicas Separate School","90 Steel St","L4M2E9","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.66590118408203 44.4025993347168)","2024-07-05"
"cb676be3d467a567638f","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","100 Lougheed Rd, Barrie L4N8E1","836320","St Nicholas School","100 Lougheed Rd","L4N8E1","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.72879791259766 44.3224983215332)","2024-07-05"
"d37ded26418df7e72c71","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","201 Ashford Dr, Barrie L4N6A3","844012","St Peter's Secondary School","201 Ashford Dr","L4N6A3","Barrie","9","12","0","0","0","1","1","0","0","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.63980102539062 44.35490036010742)","2024-07-05"
"e3515b8fe8079b8e9099","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","211 Ashford Dr, Barrie L4N6A3","750905","St. John Paul II Separate School","211 Ashford Dr","L4N6A3","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.63970184326172 44.356300354003906)","2024-07-05"
"142ca7c5a972ade8d2fc","ON",35,37,"Province of Ontario","B66109","Simcoe County DSB","36 Steele St, Barrie L4M2E7","535281","Steele Street Public School","36 Steele St","L4M2E7","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053543042","Barrie","POINT (-79.67130279541016 44.40319061279297)","2024-07-05"
"e14bac5c422a384ab7e1","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","23 Cloughley Dr, Barrie L4N7Y3","868914","The Good Shepherd Catholic School","23 Cloughley Dr","L4N7Y3","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.73989868164062 44.39139938354492)","2024-07-05"
"f733e6ff573d158dbd5a","ON",35,36,"Province of Ontario","..","..","750 Essa Rd, Barrie L4N9E9","885096.0","Timothy Christian School","750 Essa Rd","L4N9E9","Barrie","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053543042","Barrie","","2024-06-17"
"bc3e7f700c2d45ea9f2b","ON",35,37,"Province of Ontario","B66109","Simcoe County DSB","20 Elmbrook Dr, Barrie L4N0Z1","547123","Trillium Woods Elementary Public School","20 Elmbrook Dr","L4N0Z1","Barrie","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Public","2021A00053543042","Barrie","POINT (-79.69940185546875 44.342891693115234)","2024-07-05"
"409dda61e8ef9ce2283c","ON",35,36,"Province of Ontario","..","..","25 Burton Avenue, Barrie L4N2R3","667366.0","Unity Christian High School","25 Burton Avenue","L4N2R3","Barrie","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053543042","Barrie","","2024-06-17"
"aaf656c69b7af1cbb9cc","ON",35,36,"Province of Ontario","..","..","L - 576 Bryne Drive, Barrie L4N9P6","667866.0","Urban Village Academy","L - 576 Bryne Drive","L4N9P6","Barrie","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053543042","Barrie","","2024-06-17"
"7f70406ec16bcbc5a100","ON",35,37,"Province of Ontario","B66109","Simcoe County DSB","11 Bear Creek Dr, Barrie L4N9M9","579190","W. C. Little Elementary School","11 Bear Creek Dr","L4N9M9","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053543042","Barrie","POINT (-79.7302017211914 44.32855987548828)","2024-07-05"
"6c04cb70b2bc1ee707d3","ON",35,37,"Province of Ontario","B66109","Simcoe County DSB","211 Warnica Rd, Barrie L4N3Z2","586846","Warnica Public School","211 Warnica Rd","L4N3Z2","Barrie","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Public","2021A00053543042","Barrie","POINT (-79.64769744873047 44.359161376953125)","2024-07-05"
"8dbd756f2fa4383998fe","ON",35,37,"Province of Ontario","B66109","Simcoe County DSB","49 Ford St, Barrie L4N7J4","594970","West Bayfield Elementary School","49 Ford St","L4N7J4","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053543042","Barrie","POINT (-79.72049713134766 44.40739822387695)","2024-07-05"
"c4b860b6e59c192e0ad1","ON",35,37,"Province of Ontario","B66109","Simcoe County DSB","330 Big Bay Point Rd, Barrie L4N8A8","612405","Willow Landing Elementary School","330 Big Bay Point Rd","L4N8A8","Barrie","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053543042","Barrie","POINT (-79.66169738769531 44.35429000854492)","2024-07-05"
"4437d6769dab2aa361bd","ON",35,37,"Province of Ontario","B67318","CS catholique MonAvenir","249 Anne nord rue, Barrie L4N0B5","705497","ÉIC Nouvelle-Alliance","249 Anne nord rue","L4N0B5","Barrie","7","8","0","0","0","1","0","0","1","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.71600341796875 44.39590072631836)","2024-07-05"
"fd585888085ec6b9dd35","ON",35,37,"Province of Ontario","B67318","CS catholique MonAvenir","249 Anne nord rue, Barrie L4N0B5","740390","ÉSC Nouvelle-Alliance","249 Anne nord rue","L4N0B5","Barrie","9","12","0","0","0","1","1","0","1","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.71589660644531 44.39580154418945)","2024-07-05"
"3ad807de8e18b86253c5","ON",35,37,"Province of Ontario","B66303","CS Viamonde","736 Essa chemin, Barrie L4N9E9","925326","École secondaire Roméo Dallaire","736 Essa chemin","L4N9E9","Barrie","9","12","0","0","0","1","1","0","1","0","0","0","0","Public","2021A00053543042","Barrie","POINT (-79.7157974243164 44.32609176635742)","2024-07-05"
"174518a558db8b1e5019","ON",35,37,"Province of Ontario","B66303","CS Viamonde","70 Madelaine promenade, Barrie L4N9T2","032247","École élémentaire La Source","70 Madelaine promenade","L4N9T2","Barrie","pre-k","6","1","1","1","0","0","0","1","0","0","0","0","Public","2021A00053543042","Barrie","POINT (-79.64350128173828 44.351829528808594)","2024-07-05"
"1b7453f4274365eaac5b","ON",35,37,"Province of Ontario","B66303","CS Viamonde","736 Essa chemin, Barrie L4N9E9","412543","École élémentaire Roméo Dallaire","736 Essa chemin","L4N9E9","Barrie","7","8","0","0","0","1","0","0","1","0","0","0","0","Public","2021A00053543042","Barrie","POINT (-79.71549987792969 44.32754135131836)","2024-07-05"
"019afa84d228465fe9a4","ON",35,37,"Province of Ontario","B67318","CS catholique MonAvenir","273 Cundles est chemin, Barrie L4M6L1","707910","ÉÉC Frère-André","273 Cundles est chemin","L4M6L1","Barrie","pre-k","6","1","1","1","0","0","0","1","0","0","0","0","Catholic","2021A00053543042","Barrie","POINT (-79.68280029296875 44.41353988647461)","2024-07-05"
"75bdd2a408a7944f3d5c","ON",35,37,"Province of Ontario","B66214","Renfrew County DSB","341 John St RR#1, Barry's Bay K0J1B0","924431","Madawaska Valley District High School","341 John St RR#1","K0J1B0","Barry's Bay","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053547030","Madawaska Valley","POINT (-77.67320251464844 45.48101043701172)","2024-07-05"
"cad622538b92d31120c9","ON",35,78,"Employment and Social Development Canada","..","..","18 Karol Wojtyla Square, Barry's Bay","EPOI","Our Lady Seat of Wisdom College","18 Karol Wojtyla Square","..","Barry's Bay","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00053547030","Madawaska Valley","POINT (-77.6810768 45.48213476)","2024-08-09"
"6e6364baad990265c3a3","ON",35,37,"Province of Ontario","B66214","Renfrew County DSB","341 John St RR#1, Barry's Bay K0J1B0","032700","Sherwood Public School","341 John St RR#1","K0J1B0","Barry's Bay","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Public","2021A00053547030","Madawaska Valley","POINT (-77.69450378417969 45.483741760253906)","2024-07-05"
"04043ea17364e500621a","ON",35,37,"Province of Ontario","B67199","Renfrew County CDSB","99 Peter St, Barry's Bay K0J1B0","802980","St John Bosco Separate School","99 Peter St","K0J1B0","Barry's Bay","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053547030","Madawaska Valley","POINT (-77.67579650878906 45.49113082885742)","2024-07-05"
"6d0a0fd9aba9ea7ba631","ON",35,36,"Province of Ontario","..","..","58 Steiner Road, Barwick P0W1A0","888435.0","Pineview Mennonite School","58 Steiner Road","P0W1A0","Barwick","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"578193f0472a6ad00b6a","ON",35,37,"Province of Ontario","B28053","Rainy River DSB","1299 Barwick Road, Barwick P0W1A0","540005","Sturgeon Creek School","1299 Barwick Road","P0W1A0","Barwick","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053559024","Chapple","POINT (-93.98529815673828 48.718509674072266)","2024-07-05"
"edf33ed8816efc3e31fb","ON",35,37,"Province of Ontario","B67202","Algonquin and Lakeshore CDSB","31 Thomas Bata Blvd, Batawa K0K1E0","764370","Sacred Heart Catholic School","31 Thomas Bata Blvd","K0K1E0","Batawa","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053512015","Quinte West","POINT (-77.59639739990234 44.17000961303711)","2024-07-05"
"47be3081bbd15c416048","ON",35,36,"Province of Ontario","..","..","5775 Bath Road, Bath K0H1G0","667407.0","Acheron College (Millhaven/Bath)","5775 Bath Road","K0H1G0","Bath","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"966a6c34902e1362849c","ON",35,37,"Province of Ontario","B66206","Limestone DSB","247 Church St, Bath K0H1G0","033235","Bath Public School","247 Church St","K0H1G0","Bath","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053511005","Loyalist","POINT (-76.77960205078125 44.18674087524414)","2024-07-05"
"74e8c0b230e27dcd6c2b","ON",35,37,"Province of Ontario","B66206","Limestone DSB","4576 Battersea Rd, Battersea K0H1H0","538922","Storrington Public School","4576 Battersea Rd","K0H1H0","Battersea","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053510020","South Frontenac","POINT (-76.385498046875 44.43008041381836)","2024-07-05"
"61f51cd2bc46c866c82b","ON",35,36,"Province of Ontario","..","..","27 Main Street N, Bayfield N0M1G0","883303.0","Virtual Elementary School","27 Main Street N","N0M1G0","Bayfield","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"0781bf438d2e8ddbb41b","ON",35,36,"Province of Ontario","..","..","27 Main Street North, Bayfield N0M1G0","665681.0","Virtual High School","27 Main Street North","N0M1G0","Bayfield","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"163cb7cdffedcbf1f633","ON",35,37,"Province of Ontario","B66214","Renfrew County DSB","20 Cameron St, Beachburg K0J1C0","037648","Beachburg Public School","20 Cameron St","K0J1C0","Beachburg","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Public","2021A00053547056","Whitewater Region","POINT (-76.85430145263672 45.73358917236328)","2024-07-05"
"e74b5f3d2770c013b5f6","ON",35,36,"Province of Ontario","..","..","401 Pappin Rd 1, Beachburg K0J1C0","880876.0","Riverside Parochial School","401 Pappin Rd 1","K0J1C0","Beachburg","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"018690a701e3a6694c5f","ON",35,36,"Province of Ontario","..","..","4875 King St, Beamsville L3J2J1","885118.0","Great Lakes Christian High School","4875 King St","L3J2J1","Beamsville","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"53a7bc07bafec7cb5bdc","ON",35,37,"Province of Ontario","B66150","DSB Niagara","4300 William St, Beamsville L0R1B0","281000","Jacob Beam Public School","4300 William St","L0R1B0","Beamsville","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053526057","Lincoln","POINT (-79.47920227050781 43.16559982299805)","2024-07-05"
"6367e6bec8cc7f6faf75","ON",35,36,"Province of Ontario","..","..","4129 Hixon Street, Beamsville L0R1B0","880133.0","Nature School and Education Centre","4129 Hixon Street","L0R1B0","Beamsville","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"76a7ccabb740e3d8b7b5","ON",35,37,"Province of Ontario","B66150","DSB Niagara","4944 John St, Beamsville L0R1B6","505382","Senator Gibson Public School","4944 John St","L0R1B6","Beamsville","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053526057","Lincoln","POINT (-79.47270202636719 43.17094039916992)","2024-07-05"
"839f4499333195ba9a7c","ON",35,37,"Province of Ontario","B67156","Niagara CDSB","5684 King St, Beamsville L0R1B3","803766","St John Catholic Elementary School","5684 King St","L0R1B3","Beamsville","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053526057","Lincoln","POINT (-79.50969696044922 43.180519104003906)","2024-07-05"
"e3b546e734e5cd135d12","ON",35,37,"Province of Ontario","B67156","Niagara CDSB","4114 Mountain St, Beamsville L0R1B7","823112","St Mark Catholic Elementary School","4114 Mountain St","L0R1B7","Beamsville","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Catholic","2021A00053526057","Lincoln","POINT (-79.47989654541016 43.157798767089844)","2024-07-05"
"f9682c8751bd50e6de5b","ON",35,37,"Province of Ontario","B28070","Superior-Greenstone DSB","296 Walker St, Beardmore P0T1G0","037770","Beardmore Public School","296 Walker St","P0T1G0","Beardmore","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053558075","Greenstone","POINT (-87.9625015258789 49.599918365478516)","2024-07-05"
"89cdd3ddcd87fb8779db","ON",35,37,"Province of Ontario","B66060","Durham DSB","270 King St, Beaverton L0K1A0","288279","Beaver River PS Public School","270 King St","L0K1A0","Beaverton","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053518039","Brock","POINT (-79.15521240234375 44.43313980102539)","2024-07-05"
"8768a2717e7b20b6d043","ON",35,37,"Province of Ontario","B67105","Durham CDSB","720 Simcoe St, Beaverton L0K1A0","720313","Holy Family Catholic School","720 Simcoe St","L0K1A0","Beaverton","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053518039","Brock","POINT (-79.1416015625 44.42720031738281)","2024-07-05"
"51e3661e1cb0c48d07b2","ON",35,37,"Province of Ontario","B67091","Simcoe Muskoka CDSB","10 Lily St E, Beeton L0G1A0","733563","Monsignor J E Ronan Catholic School","10 Lily St E","L0G1A0","Beeton","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053543007","New Tecumseth","POINT (-79.7874984741211 44.09170150756836)","2024-07-05"
"30dd6af4a6f66c15f18a","ON",35,37,"Province of Ontario","B66109","Simcoe County DSB","43 Patterson St, Beeton L0G1A0","040509","Tecumseth Beeton Elementary School","43 Patterson St","L0G1A0","Beeton","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053543007","New Tecumseth","POINT (-79.78199768066406 44.081138610839844)","2024-07-05"
"9855c6e1e47183d6a138","ON",35,37,"Province of Ontario","B66125","Peel DSB","17247 Shaw's Creek Rd, Belfountain L7K0E8","040762","Belfountain Public School","17247 Shaw's Creek Rd","L7K0E8","Belfountain","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053521024","Caledon","POINT (-80.01830291748047 43.78837966918945)","2024-07-05"
"cd617732598fa9b1c973","ON",35,37,"Province of Ontario","B66028","Greater Essex County DSB","333 South St, Belle River N0R1A0","929727","Belle River District High School","333 South St","N0R1A0","Belle River","9","12","0","0","0","1","1","0","0","1","1","0","0","Public","2021A00053537064","Lakeshore","POINT (-82.71179962158203 42.28839874267578)","2024-07-05"
"6e49946badc317a6c10b","ON",35,37,"Province of Ontario","B66028","Greater Essex County DSB","370 St. Peter St, Belle River N0R1A0","041297","Belle River Public School","370 St. Peter St","N0R1A0","Belle River","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Public","2021A00053537064","Lakeshore","POINT (-82.70480346679688 42.2900390625)","2024-07-05"
"70c83d780c3e6b6fe31d","ON",35,37,"Province of Ontario","B67024","Windsor-Essex CDSB","1200 Oakwood Dr RR #3, Belle River N0R1A0","771520","St Anne Secondary School","1200 Oakwood Dr RR #3","N0R1A0","Belle River","9","12","0","0","0","1","1","0","0","1","1","0","0","Catholic","2021A00053537048","Tecumseh","POINT (-82.8895034790039 42.30929183959961)","2024-07-05"
"9cf1c85e1f6602b49ee3","ON",35,37,"Province of Ontario","B67024","Windsor-Essex CDSB","494 St Peter St, Belle River N0R1A0","802859","St John the Baptist Catholic School","494 St Peter St","N0R1A0","Belle River","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053537064","Lakeshore","POINT (-82.70670318603516 42.28987121582031)","2024-07-05"
"1f8ba262f427cb533256","ON",35,37,"Province of Ontario","B67300","Conseil scolaire catholique Providence","326 Rourke Line, Belle Riviere N0R1A0","705349","École élémentaire catholique Pavillon des Jeunes","326 Rourke Line","N0R1A0","Belle Riviere","pre-k","8","1","1","1","1","0","0","1","0","0","0","0","Catholic","2021A00053537064","Lakeshore","POINT (-82.7334976196289 42.28786849975586)","2024-07-05"
"64996d7b5261ea0a121e","ON",35,78,"Employment and Social Development Canada","..","..","250 Sidney St, Belleville","EQDS","Academy of Learning -Belleville","250 Sidney St","..","Belleville","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00053512005","Belleville","","2024-08-09"
"98c127c587fff66b923b","ON",35,36,"Province of Ontario","..","..","160 Dundas St W, Belleville K8P1A6","885126.0","Albert College","160 Dundas St W","K8P1A6","Belleville","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","2021A00053512005","Belleville","","2024-06-17"
"87241f7a0f8913e49066","ON",35,36,"Province of Ontario","..","..","72 Orchard Drive, Belleville K8P2K7","666009.0","Applewood Academy","72 Orchard Drive","K8P2K7","Belleville","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","2021A00053512005","Belleville","","2024-06-17"
"4d4dc443b668082c324a","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","132 Aikens Rd RR 2, Belleville K8R0A8","512796","Bayside Public School","132 Aikens Rd RR 2","K8R0A8","Belleville","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Public","2021A00053512015","Quinte West","POINT (-77.47689819335938 44.12678909301758)","2024-07-05"
"40788fc233d98c5347be","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","1247 Old Hwy 2, Belleville K8N4Z2","893803","Bayside Secondary School","1247 Old Hwy 2","K8N4Z2","Belleville","9","12","0","0","0","1","1","0","0","1","1","0","0","Public","2021A00053512015","Quinte West","POINT (-77.47760009765625 44.12567138671875)","2024-07-05"
"10a936da268ffb4c809a","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","1247 Old Hwy 2, Belleville K8N4Z2","513611","Bayside Secondary School - Elementary (Elementary)","1247 Old Hwy 2","K8N4Z2","Belleville","7","8","0","0","0","1","0","0","0","1","1","0","0","Public","2021A00053514014","Cramahe","POINT (-77.86280059814453 44.12678909301758)","2024-07-05"
"8ea04fdf5888d96e9fb5","ON",35,36,"Province of Ontario","..","..","138 Wallbridge-Loyalist Road, Belleville K8N4Z2","886521.0","Belleville District Christian School","138 Wallbridge-Loyalist Road","K8N4Z2","Belleville","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053512005","Belleville","","2024-06-17"
"1f900fa241d3d5ba84b1","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","160 Palmer Rd, Belleville K8P4E1","899275","Centennial Secondary School","160 Palmer Rd","K8P4E1","Belleville","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.40570068359375 44.15707015991211)","2024-07-05"
"505af45a6ed725016f2f","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","160 Palmer Road, Belleville K8P4E1","147957","Centennial Secondary School Elementary School","160 Palmer Road","K8P4E1","Belleville","7","8","0","0","0","1","0","0","0","0","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.40689849853516 44.157249450683594)","2024-07-05"
"7aef92fd0b4a37060195","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","135 MacDonald Ave, Belleville K8N3Y4","199315","Easthill Elementary School","135 MacDonald Ave","K8N3Y4","Belleville","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.36441040039062 44.16537857055664)","2024-07-05"
"ad35de9fb40b8b2c1777","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","275 Farley Ave, Belleville K8N4M2","927252","Eastside Secondary School","275 Farley Ave","K8N4M2","Belleville","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.35240173339844 44.17633056640625)","2024-07-05"
"6ff8942259b85de3a534","ON",35,37,"Province of Ontario","B67202","Algonquin and Lakeshore CDSB","100 Tracey St E, Belleville K8P2R8","708011","Georges Vanier Catholic School","100 Tracey St E","K8P2R8","Belleville","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053512005","Belleville","POINT (-77.40129852294922 44.18404006958008)","2024-07-05"
"24b2bdeabba16eee26fa","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","77 Rollins Dr, Belleville K8N4J6","246034","Harry J Clarke Public School","77 Rollins Dr","K8N4J6","Belleville","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Public","2021A00053512005","Belleville","POINT (-77.356201171875 44.174461364746094)","2024-07-05"
"b72c76dcb93894e2edf8","ON",35,37,"Province of Ontario","B67202","Algonquin and Lakeshore CDSB","10 Prince of Wales Dr, Belleville K8P2T4","719919","Holy Rosary Catholic School","10 Prince of Wales Dr","K8P2T4","Belleville","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053512005","Belleville","POINT (-77.3844985961914 44.17815017700195)","2024-07-05"
"99b8b04276121a541093","ON",35,78,"Employment and Social Development Canada","..","..","Financial Aid Office, Belleville","EVBF","Loyalist College of Applied Ar","Financial Aid Office","..","Belleville","..","..","0","0","0","0","0","1","0","0","0","0","0","Technical and Vocational","2021A00053512005","Belleville","","2024-08-09"
"278cc6a7f864524bc13c","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","1115 Cty Rd 28 Conc 1 Bayside, Belleville K8N4Z1","018279","Massassaga-Rednersville Public School","1115 Cty Rd 28 Conc 1 Bayside","K8N4Z1","Belleville","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053513020","Prince Edward County","POINT (-77.44300079345703 44.11520004272461)","2024-07-05"
"d882020630e7a86eeff6","ON",35,37,"Province of Ontario","B67202","Algonquin and Lakeshore CDSB","301 Church St, Belleville K8N3C7","835099","Nicholson Catholic College","301 Church St","K8N3C7","Belleville","9","12","0","0","0","1","1","0","0","1","1","0","0","Catholic","2021A00053512005","Belleville","POINT (-77.38249969482422 44.168548583984375)","2024-07-05"
"5b814022c156ee393e52","ON",35,37,"Province of Ontario","B67202","Algonquin and Lakeshore CDSB","300 Sidney St, Belleville K8P3Z3","742279","Our Lady of Fatima Catholic School","300 Sidney St","K8P3Z3","Belleville","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053512005","Belleville","POINT (-77.40139770507812 44.16551971435547)","2024-07-05"
"6350c79cf1e44cb0609a","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","73 Poplar St, Belleville K8P4J3","433497","Park Dale Public School","73 Poplar St","K8P4J3","Belleville","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.404296875 44.177310943603516)","2024-07-05"
"4d94c621e57cddd9049f","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","75 Ritchie Ave, Belleville K8P3W2","453641","Prince Charles Public School","75 Ritchie Ave","K8P3W2","Belleville","pre-k","6","1","1","1","0","0","0","0","1","1","0","0","Public","2021A00053512005","Belleville","POINT (-77.39579772949219 44.16455841064453)","2024-07-05"
"0a7d6a46ce09a3c1af2b","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","37 Prince of Wales Dr, Belleville K8P2T6","455598","Prince of Wales Public School","37 Prince of Wales Dr","K8P2T6","Belleville","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Public","2021A00053512005","Belleville","POINT (-77.38410186767578 44.18016815185547)","2024-07-05"
"142d18f361c60714385b","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","135 MacDonald Ave, Belleville K8N3Y4","463264","Queen Elizabeth Public School","135 MacDonald Ave","K8N3Y4","Belleville","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.3646011352539 44.16521072387695)","2024-07-05"
"3d3c23e832be9fd13f56","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","46 Pine St, Belleville K8N2M2","465470","Queen Victoria School","46 Pine St","K8N2M2","Belleville","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.37409973144531 44.17372131347656)","2024-07-05"
"e53de0a7f7951cb3cdac","ON",35,36,"Province of Ontario","..","..","138 Wallbridge-Loyalist Road 2, Belleville K8N4Z2","889830.0","Quinte Christian High School","138 Wallbridge-Loyalist Road 2","K8N4Z2","Belleville","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053512005","Belleville","","2024-06-17"
"c68fec64ce99f6f3baff","ON",35,37,"Province of Ontario","B76686","Provincial and Demonstration Schools","350 Dundas St W, Belleville K8P1B2","417572","Sir James Whitney School for the Deaf","350 Dundas St W","K8P1B2","Belleville","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Provincial","2021A00053512005","Belleville","POINT (-77.40499877929688 44.1508903503418)","2024-07-05"
