,name,struct,addr,lat,lon
41697,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1"" р.п. Излучинск",(Муниципальное образовательное учреждение),"628634, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, р.п. Излучинск, ул. Школьная, 5",60.95272,76.88909
41698,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 5""",(Муниципальное образовательное учреждение),"628260, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Югорск, ул. Садовая, д. 1б",61.30939,63.35123
41699,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6""",(Муниципальное образовательное учреждение),"628260, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Югорск, ул. Ермака, д. 7",61.31119,63.37134
41700,"Муниципальное общеобразовательное учреждение ""Начальная общеобразовательная школа № 2"" р.п. Излучинск",(Муниципальное образовательное учреждение),"628634, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, р.п. Излучинск, переулок Строителей, 5",60.95396,76.89523
41701,"Муниципальное общеобразовательное учреждение ""Вампугольская общеобразовательная начальная школа""",(Муниципальное образовательное учреждение),"628640, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, д. Вампугол",60.85905,76.60553
41702,"Муниципальное общеобразовательное учреждение ""Аганская начальная общеобразовательная школа""",(Муниципальное образовательное учреждение),"628637, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, Стойбище Усть-Ватьеган",61.63746,75.08522
41703,Муниципальное общеобразовательное учреждение Ларьякская специальная (коррекционная) общеобразовательная национальная школа-интернат.,(Муниципальное образовательное учреждение),"628650, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, с. Ларьяк, ул. Северная, 1",61.1018,80.26091
41704,"Муниципальное национальное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей - детский дом-школа ""Надежда"" р.п. Излучинск",(Муниципальное образовательное учреждение),"628634, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, р.п. Излучинск, ул. Савкинская, 29",60.94051,76.88096
41705,"Муниципальное общеобразовательное учреждение ""Сосновоборская Начальная общеобразовательная школа""",(Муниципальное образовательное учреждение),"628650 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, д, Сосновый бор",61.60195,80.93977
41706,Муниципальное общеобразовательное учреждение Новоаганская вечерняя (сменная) общеобразовательная школа,(Муниципальное образовательное учреждение),"628647, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, р.п. Новоаганск, ул. Центральная, 12-а",61.94281,76.6557
41707,Муниципальное общеобразовательное учреждение Дизьминская средняя общеобразовательная школа,(Муниципальное образовательное учреждение),"427508, Удмуртская Республика, Ярский район, п. Дизьмино, ул. Школьная, 28",58.24434,52.10129
41708,Муниципальное общеобразовательное учреждение Еловская основная общеобразовательная школа,(Муниципальное образовательное учреждение),"427512, Удмуртская Республика, Ярский район, с. Елово, ул. Школьная, 13",58.2439,52.10345
41709,Муниципальное общеобразовательное учреждение Чернушинская средняя общеобразовательная школа,(Муниципальное образовательное учреждение),"427105, Удмуртская Республика, Якшур-Бодьинский район, п. Чернушка, ул. Школьная, 5",57.19828,53.15151
41710,Муниципальное общеобразовательное учреждение Якшур-Бодьинская сельская гимназия,(Муниципальное образовательное учреждение),"427100, Удмуртская Республика, Якшур-Бодьинский район, с. Якшур-Бодья, ул. Пушиной, 102",57.18778,53.15465
41711,Муниципальное общеобразовательное учреждение Байдалинская основная общеобразовательная школа,(Муниципальное образовательное учреждение),"427507, Удмуртская Республика, Ярский район, д. Байдалино, ул. Школьная, 3",58.24407,52.10374
41712,"Государственное специальное (коррекционное) учреждение для обучающихся, воспитанников с отклонениями в развитии Ярская специальная (коррекционная) общеобразовательная школа-интернат VIII вида",(Государственное образовательное учреждение),"427500, Удмуртская Республика, Ярский район, п. Яр, ул. А Вершининой, 6",58.24388,52.11127
41713,Муниципальное общеобразовательное учреждение Бачумовская средняя общеобразовательная школа,(Муниципальное образовательное учреждение),"427518, Удмуртская Республика, Ярский район, д. Бачумово, ул. Школьная, 17",58.218028,52.1462119
41714,Муниципальное общеобразовательное учреждение Бозинская основная общеобразовательная школа,(Муниципальное образовательное учреждение),"427513, Удмуртская Республика, Ярский район, д. Бозино,",58.40065,52.08295
41715,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1""",(Муниципальное образовательное учреждение),"628685, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Мегион, ул.Свободы, 6",61.03577,76.11414
41716,"Муниципальное общеобразовательное учреждение ""Начальная школа-детский сад"" п. Ямки",(Муниципальное образовательное учреждение),"628216, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п. Ямки, ул. Лесная, 30",59.32492,66.0314
41717,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 3""",(Муниципальное образовательное учреждение),"628685, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Тюменской области, г. Мегион, ул.Нефтяников, дом 12",61.03418,76.10435
41718,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4""",(Муниципальное образовательное учреждение),"628681, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Тюменской области, г. Мегион, ул.Сутормша, 16/1",61.02815,76.10775
41719,"Муниципальное общеобразовательное учреждение ""Гимназия № 5""",(Муниципальное образовательное учреждение),"628685, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Мегион, ул. Свободы, д.30",61.03856,76.10909
41720,"Муниципальное общеобразовательное учреждение ""Половинкинская средняя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628235. Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п.Половинка, ул.Комсомольская",59.64854,65.70899
41721,"Муниципальное общеобразовательное учреждение ""Мулымская средняя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628231, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п. Мулымья, ул. Лесная, 16",59.65861,67.42549
41722,"Муниципальное общеобразовательное учреждение ""Чантырская муниципальная средняя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628233, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п. Чантырья. , ул. Советская, 43",60.3217767,64.2037554
41723,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4""",(Муниципальное образовательное учреждение),"628183 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нягань, ул.Чернышова, 42",62.13799,65.37406
41724,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6""",(Муниципальное образовательное учреждение),"628181, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нягань, 2 мкр., д. 30, 31",62.14549,65.4359
41725,"Муниципальное общеобразовательное учреждение ""Начальная общеобразовательная школа № 9""",(Муниципальное образовательное учреждение),"628181, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нягань, 1 мкр, д.25 А",62.14549,65.4359
41726,"Муниципальное общеобразовательное учреждение ""Начальная общеобразовательная школа № 11""",(Муниципальное образовательное учреждение),"628181, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нягань, ХМАО, III мкр., д.24,",62.14549,65.4359
41727,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 14""",(Муниципальное образовательное учреждение),"628180, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нягань, ул. Раимкулова, строение 10.",62.16341,65.45217
41728,"Муниципальное общеобразовательное учреждение ""Куминская средняя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628205, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п.Куминский, ул. Школьная, 7",58.81182,65.97362
41729,"Муниципальное общеобразовательное учреждение ""Гимназия""",(Муниципальное образовательное учреждение),"628181, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нягань, 2 мкр.строение 30 блок ""Б""",62.14549,65.4359
41730,"Муниципальное общеобразовательное учреждение ""Специальная ( коррекционная) школа интернат для воспитанников с отклонениями в развитии""",(Муниципальное образовательное учреждение),"628181, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нягань, ул.Таежная, 11",62.1504932,65.4716296
41731,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4""",(Муниципальное образовательное учреждение),"628383, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Пыть-Ях, 3 мкр, д.34а",60.73754,72.81691
41732,"Муниципальное общеобразовательное учреждение ""Основная общеобразовательная школа № 6""",(Муниципальное образовательное учреждение),"628310 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нефтеюганск, 16 мкр., дом 39",61.08299,72.62159
41733,"Муниципальное общеобразовательное учреждение ""Варьеганская национальная средняя общеобразовательная школа""",(Муниципальное образовательное учреждение),"628638, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, с. Варьеган, ул. Центральная, 18",61.0890209,75.8196612
41734,"Муниципальное общеобразовательное учреждение ""Начальная общеобразовательная школа"" с. Зенково",(Муниципальное образовательное учреждение),"628505 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Ханты-Мансийский район, с. Зенково, ул. Набережная, 4",60.05523,69.91994
41735,Муниципальное общеобразовательное учреждение начальная школа д/сад,(Муниципальное образовательное учреждение),"628541 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Ханты-Мансийский район, с. Елизарово , ул. Советская 15 0",61.4038,68.29119
41736,Муниципальное общеобразовательное учреждение Средняя общеобразовательная школа с. Селиярово,(Муниципальное образовательное учреждение),"628506 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Ханты-Мансийский район, с. Селиярово, ул.Колхозная, 9",61.29905655,70.346558
41737,Муниципальное общеобразовательное учреждение для детей дошкольного и младшнго возраста Начальная школа -детский сад,(Муниципальное образовательное учреждение),"628546, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Ханты-Мансийский район, д.Сухорукова",61.51973,68.03777
41738,"Муниципальное общеобразовательное учреждение ""Нялинская специальная (корекционная) школа-интернат""",(Муниципальное образовательное учреждение),"628504 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Ханты-Мансийский район, с. Нялинское,",61.29209,69.56386
41739,"Муниципальное общеобразовательное учреждение ""Новоаганская Средняя общеобразовательная школа""",(Муниципальное образовательное учреждение),"628647, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Нижневартовский район, р.п. Новоаганск, ул. 70 лет Октября, д. 6-а",61.94659,76.67317
41740,"Муниципальное общеобразовательное учреждение ""Основная общеобразовательная школа"" с.Тюли",(Муниципальное образовательное учреждение),"628512 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Ханты-Мансийский район, с. Тюли, ул. Мира, 12",60.05523,69.91994
41741,Муниципальное общеобразовательное учреждение Мукшинская средняя общеобразовательная школа,(Муниципальное образовательное учреждение),"427102, Удмуртская Республика, Якшур-Бодьинский район, д. Мукши, ул. Советская, 7",57.19032,53.16094
41742,"Муниципальное общеобразовательное учреждение ""Дальнинская начальная общеобразовательная школа""",(Муниципальное образовательное учреждение),"628213, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п. Дальний, ул. Центральная, 10-а",59.7468371,65.0870411
41743,"Муниципальное общеобразовательное учреждение ""Морткинская средняя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628206, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п. Мортка, ул. Школьная, 3",58.81117,65.9755
41744,"Муниципальное общеобразовательное учреждение ""Алтайская национальная средняя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628218, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, с.Алтай, ул. Школьная, 1",59.62902,65.74014
41745,"Муниципальное общеобразовательное учреждение ""Юмасинская национальная средьяя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628215, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, с. Юмас, ул. Набережная, 20",59.64936,67.40533
41746,"Муниципальное общеобразовательное учреждение ""Ягодинская средн яя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628213, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п. Ягодное, ул. Центральная, 27",59.59471,65.86154
41747,Муниципальное общеобразовательное учреждение Леушинская средняя (полная) общеобразовательная школа,(Муниципальное образовательное учреждение),"628212, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, с.Леуши. , ул. Волгоградская, 51",59.62982,65.73646
41748,"Муниципальное общеобразовательное учреждение ""Луговская средняя (полная) общеобразовательная школа""",(Муниципальное образовательное учреждение),"628220, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п.Луговое, пер. Первомайский, 1",59.72334,65.88802
41749,Муниципальное общеобразовательное учреждение Междуреченская средняя (полная) общеобразовательная школа,(Муниципальное образовательное учреждение),"628200, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п.Междуреченский, ул. Сибирская, 53",59.60126,65.9043
41750,"Муниципальное общеобразовательное учреждение ""Кондинская национальная средняя (полная) общеобразовательная школа № 1""",(Муниципальное образовательное учреждение),"628210, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), Кондинский район, п. Кондинское, ул. Советская, 16",60.3218449,64.2135789
41751,"Муниципальное общеобразовательное учреждение для детей дошкольного и младшего школьного возраста ""Начальная школа - детский сад № 15""",(Муниципальное образовательное учреждение),"628310 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нефтеюганск, 16м мкр., дом 65",61.08299,72.62159
41752,"Муниципальное общеобразовательное учреждение для детей дошкольного и младшего школьного возраста ""Начальная школа - детский сад № 24""",(Муниципальное образовательное учреждение),"628311 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нефтеюганск, 13 мкр., дом 51",61.07315,72.62427
41753,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 2""",(Муниципальное образовательное учреждение),"628301, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нефтеюганск, 5 мкр., дом 66",61.09183,72.61527
41754,"Муниципальное общеобразовательное учреждение ""Центр образования""",(Муниципальное образовательное учреждение),"628303 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нефтеюганск, 6 мкр., дом 25",61.10063,72.61539
41755,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 3""",(Муниципальное образовательное учреждение),"628303 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нефтеюганск, 9 мкр., дом 29",61.10063,72.61539
41756,Муниципальное общеобразовательное учреждение Средняя общеобразовательная школа № 9,(Муниципальное образовательное учреждение),"628310, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Нефтеюганск, 12 мкр., д.60.",61.08299,72.62159
41757,Муниципальное общеобразовательное учреждение гимназия № 2,(Муниципальное образовательное учреждение),"628403, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Сургут, ул.Ленина, 35",61.2468472,73.4071444
41758,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 7""",(Муниципальное образовательное учреждение),"628403, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Сургут, пр-д Дружбы, 12а",61.25282,73.41306
41759,Муниципальное общеобразовательное учреждение гимназия № 4,(Муниципальное образовательное учреждение),"628408, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Сургут, ул.Просвещения, 50",61.23981,73.39775
41760,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 8""",(Муниципальное образовательное учреждение),"628408, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Сургут, ул.Энергетиков, 49",61.24511,73.3924
41761,Муниципальное общеобразовательное учреждение лицей № 1,(Муниципальное образовательное учреждение),"628404, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Сургут, ул.Энтузиастов, 61а",61.26461,73.36737
41762,Муниципальное общеобразовательное учреждение лицей № 2,(Муниципальное образовательное учреждение),"628408, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Сургут, ул.Энергетиков, 51",61.24626,73.39253
41763,Муниципальное общеобразовательное учреждение лицей № 3,(Муниципальное образовательное учреждение),"628403, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Сургут, ул.50 лет ВЛКСМ, 6в",61.25593,73.40672
41764,"Муниципальное общеобразовательное учреждение ""Начальная общеобразовательная школа № 11""",(Муниципальное образовательное учреждение),"628011, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, ул.Комсомольская, 38",61.00727,69.0172
41765,"Муниципальное общеобразовательное ""Начальная общеобразовательная школа-детский сад № 9""",(Муниципальное образовательное учреждение),"628012 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, Ферма ""Горная""",61.02337,69.1666
41766,"Муниципальное общеобразовательное учреждение школа-детский сад № 12""",(Муниципальное образовательное учреждение),"628010, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, ул.Кооперативная, 50",61.04077,69.06503
41767,"Муниципальное общеобразовательное учреждение ""Гимназия""",(Муниципальное образовательное учреждение),"628012, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, ул.Гагарина, 94",60.99027,69.02299
41768,"Муниципальное общеобразовательное учреждение гимназия ""Лаборатория Салахова""",(Муниципальное образовательное учреждение),"628403, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Сургут, б-р.Свободы, 6",61.25013,73.39605
41769,Муниципальное общеобразовательное учреждение Уренгойская средняя общеобразовательная школа № 1,(Муниципальное образовательное учреждение),"629860, пуровский район, п., г. т. Уренгой, мкр 4, 39а",65.96197,78.37455
41770,Муниципальное общеобразовательное учреждение Азовская средняя общеобразовательная школа,(Муниципальное образовательное учреждение),"629641, Шурышкарский район, с.Азовы, ул.Школьная, д.21",64.89342,65.06042
41771,"Муниципальная общеобразовательная школа-интернат общеобразовательная школа-интернат начального общего образования, д. Харампур",(Муниципальное образовательное учреждение),"629877, Пуровский район, д.Харампур",64.27771,78.09782
41772,"Муниципальное общеобразовательное учреждение ""Специальная коррекционная общеобразовательная школа № 10""",(Муниципальное образовательное учреждение),"628002 Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, ул.Школьная, 19",60.9837494,69.0500742
41773,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1 им.Созонова Ю., г.""",(Муниципальное образовательное учреждение),"628011, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск , ул. Комсомольская, 40",61.00791,69.01847
41774,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 2""",(Муниципальное образовательное учреждение),"628001, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск , ул. Луговая, 15",60.96936,69.03795
41775,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 3""",(Муниципальное образовательное учреждение),"628011, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, ул. Калинина, 24",61.0037254,69.032173
41776,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 5""",(Муниципальное образовательное учреждение),"628011, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, ул.Свердлова, 27",61.01118,69.02566
41777,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6""",(Муниципальное образовательное учреждение),"628011, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, ул.Рознина, 35",61.001671,69.0010672
41778,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 8""",(Муниципальное образовательное учреждение),"628000, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Ханты-Мансийск, ул. Гагарина, 133а",60.98718,69.03656
41779,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 7""",(Муниципальное образовательное учреждение),"628690, Россия, Ханты-Мансийский автономный округ-Югра, ( Тюменская область), г. Мегион, п.Высокий, ул.Ленина, 48",61.16631,75.97558
41780,Муниципальное общеобразовательное учреждениеВосяховская средняя общеобразовательная школа,(Муниципальное образовательное учреждение),"629648, Шурышкарский район, с.Восяхово, ул.Лесная, д.1",65.3933,64.69475
41781,Муниципальное общеобразовательное учреждение Лопхаринская средняя общеобразовательная школа,(Муниципальное образовательное учреждение),"629645, Шурышкарский район, с.Лопхари, ул.Советская, д.15",65.40663,64.71078
41782,Муниципальная общеобразовательная школа-интернат Овгортская общеобразовательная школа-интернат среднего (полного) общего образования,(Муниципальное образовательное учреждение),"629643, Шурышкарский район, с.Овгорт, ул.Кооперативная, д.7",65.40291,64.70016
41783,Муниципальное общеобразовательное учреждение Шурышкарская средняя общеобразовательная школа,(Муниципальное образовательное учреждение),"629650, Шурышкарский район, с.Шурышкары, ул.Мира, д.2",65.90729,65.34891
41784,Муниципальная общеобразовательная школа-интернат общеобразовательная школа-интернат основного общего образования п. Халясавей,(Муниципальное образовательное учреждение),"629864, Пуровский район, поселок сельского типа Халясавей, ул. Ненецкая 1",63.38467,78.32757
41785,Муниципальное общеобразовательное учреждение Ханымейская средняя общеобразовательная школа № 2,(Муниципальное образовательное учреждение),"629877, Пуровский район, п.Ханымей, КС - 03",63.72366,75.9619
41786,"Муниципальное общеобразовательное учреждение ""Пурпейская средняя общеобразовательная школа № 3""",(Муниципальное образовательное учреждение),"629840, Пуровский район, п.Пурпе, ул.Железнодорожная",64.48672,76.71753
41787,Муниципальное общеобразовательное учреждение Ханымейская средняя общеобразовательная школа № 3,(Муниципальное образовательное учреждение),"629877, Пуровский район, п.Ханымей, ул. Молодежная, д.1",63.71951,75.93756
41788,Муниципальное общеобразовательное учреждение Пуровская средняя общеобразовательная школа № 1,(Муниципальное образовательное учреждение),"629880, Пуровский район, п.Пуровск, пер. Школьный, д.1",64.47419,76.68255
41789,муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 1 п.Пурпе,(Муниципальное образовательное учреждение),"629840, Пуровский район, п.Пурпе, ул.Молодежная, д.26",64.47911,76.70018
41790,Муниципальное общеобразовательное учреждение Пуровская средняя общеобразовательная школа № 3,(Муниципальное образовательное учреждение),"626728, Пуровский район, п.Сывдарма, Железнодорожная",65.26713,77.74497
41791,Муниципальное общеобразовательное учреждение Таркосалинская средняя общеобразовательная школа № 2,(Муниципальное образовательное учреждение),"629850, Пуровский район, г. Тарко-Сале, ул.Республики 39 б.",64.9174,77.77687
41792,Муниципальное общеобразовательное учреждение Таркосалинская средняя общеобразовательная школа № 1,(Муниципальное образовательное учреждение),"629850, Пуровский район, г. Тарко -Сале, ул. Победы 1",64.91503,77.7572
41793,Муниципальное общеобразовательное учреждение Специальная (коррекционная) общеобразовательная школа 2 и 8 видов,(Муниципальное образовательное учреждение),"629806, г. Ноябрьск, ул. Советская, 51",63.19106,75.44933
41794,Муниципальное общеобразовательное учреждение Средняя общеобразовательная школа № 8,(Муниципальное образовательное учреждение),"629300, г. Новый Уренгой, мкр. Юбилейный, 6/3",66.11982,76.68927
