place_id,name,longitude,latitude,country,country_code,state,county,city,district,street,formatted
51acb47ba8a37f5b4059650d28e5ff494240f00103f9011d4582a802000000920315e5bbb6e995bfe58ebfe5889de7baa7e4b8ade5ada6,延长县初级中学,109.9943639,36.5781218,China,cn,Shaanxi,,Yanchang County,,S205,"延长县初级中学, S205, Shaanxi, China"
51973823076d625a405965eb3eca19014240f00102f901e6c1783400000000,,105.53790453376347,36.008599549028794,China,cn,Ningxia,,Xiji County,,G309,"G309, Ningxia, China"
51269b8e494e535a405938d6a7af911b4240f00102f9013c25141c00000000,,105.301653279556,36.21538348860889,China,cn,Gansu,Huining County,Liujiazhaizi,,,"Liujiazhaizi, Huining County, China"
51568265bc65575a40596982d3513b144240f00102f9014642343800000000,,105.36558446801186,36.158060291553575,China,cn,Gansu,Huining County,Xinyuan,,,"Xinyuan, Huining County, China"
5103d6207941575a40597bfa8bc1b4144240f00102f9015c62541b00000000,,105.36337116438521,36.161766236637924,China,cn,Gansu,Huining County,Xinyuan,,,"Xinyuan, Huining County, China"
51a48b8c412c405a40597c74e49e8e164240f00102f9013ee0f74a00000000,,105.00270117497581,36.176227437544156,China,cn,Gansu,Huining County,Baicaoyuan,,X339,"X339, Huining County, Gansu, China"
5199b8fa5650535a40593b85a63682034240f00102f901fd6c571b00000000,,105.30177855000001,36.027411300000004,China,cn,Gansu,Huining County,Dagou,,G309,"G309, Huining County, Gansu, China"
51f7a359ae7d4e5a40594fb8d7bfe50f4240f00102f90101b95b1b00000000,,105.22642096284822,36.12419889481736,China,cn,Gansu,Huining County,Tumenxian,,,"Tumenxian, Huining County, China"
51c7fee69aad4f5a40590cde5364d80b4240f00102f9016ab95b1b00000000,,105.2449710136235,36.09254125685774,China,cn,Gansu,Huining County,Tumenxian,,,"Tumenxian, Huining County, China"
51d1fa2da699475a4059c0b1b07787074240f00102f901c14b571b00000000,,105.11875299921236,36.05882164123204,China,cn,Gansu,Huining County,Sifangwu,,G309,"G309, Huining County, Gansu, China"
5113bf40dd86485a405923b03a475e1a4240f00102f9019a6a5f1b00000000,,105.13323146174325,36.206002143532054,China,cn,Gansu,Huining County,Caotan,,X339,"X339, Huining County, Gansu, China"
5148c9b83357455a4059d0b4f52858184240f00102f90136137d4c00000000,,105.0834473900369,36.19019042966249,China,cn,Gansu,Huining County,Baicaoyuan,,X339,"X339, Huining County, Gansu, China"
51ab6305bd3c405a40595112cbed521b4240f00102f9015a35501b00000000,,105.00370717550565,36.21346828857043,China,cn,Gansu,Huining County,Baicaoyuan,,X339,"X339, Huining County, Gansu, China"
51ce0ba8eff74a5a40595809b8dd232c4240f00102f90109768c3700000000,,105.1713828221393,36.34484454618604,China,cn,Gansu,Huining County,Tugaoshan,,Y480,"Y480, Huining County, Gansu, China"
51996f20ba9c575a40595d4187d1952e4240f00102f9019e6f2d3800000000,,105.36894086043903,36.36394709686531,China,cn,Gansu,,Fuxing,Pingchuan District,X333,"X333, Gansu, China"
51b87ed13563565a405914270306402c4240f00102f9016e6f2d3800000000,,105.34980531176086,36.345703841723804,China,cn,Gansu,,Fuxing,Pingchuan District,X333,"X333, Gansu, China"
51431dadba77595a4059cefc3996c42e4240f00102f901926f2d3800000000,,105.39793269067472,36.365374353708475,China,cn,Gansu,,Fuxing,Pingchuan District,X333,"X333, Gansu, China"
51084d3d9dc0545a4059d002fe5c43344240f00102f901836f2d3800000000,,105.32425623880783,36.4083057632721,China,cn,Gansu,,Fuxing,Pingchuan District,X333,"X333, Gansu, China"
51bff825cdea565a40595f76185f2b324240f00102f901986f2d3800000000,,105.35808113773508,36.39194859213307,China,cn,Gansu,,Fuxing,Pingchuan District,X333,"X333, Gansu, China"
51f5465878bf3f5a40591d663f1c563b4240f00102f90176bf8b3600000000,,104.99606140728777,36.46356537910126,China,cn,Gansu,Jingyuan County,Gaowan,,X325,"X325, Jingyuan County, Gansu, China"
51c476f7009d365a4059ae0507c5a0274240f00102f90151cd652b00000000,,104.85333274999999,36.3095938,China,cn,Gansu,Huining County,Guochengyi,,G247,"G247, Huining County, Gansu, China"
5126892dd52a325a405986c50246912e4240f00102f901e35bbb1b00000000,,104.78386430212831,36.36380839476901,China,cn,Gansu,Jingyuan County,Dalu,,G247,"G247, Jingyuan County, Gansu, China"
511e12949b2f3a5a40594dfa622777204240f00102f9018135501b00000000,,104.90915574512516,36.25363628704927,China,cn,Gansu,Huining County,Guochengyi,,Y480,"Y480, Huining County, Gansu, China"
5126ef3e1e3e3e5a405912cc4cfadd194240f00102f9016c35501b00000000,,104.97254139085689,36.20208672284947,China,cn,Gansu,Huining County,Baicaoyuan,,,"Baicaoyuan, Huining County, China"
510b1f2185203c5a4059500496121b124240f00102f901b81c501b00000000,,104.9394848655176,36.141451190233624,China,cn,Gansu,Huining County,Hepan,,G247,"G247, Huining County, Gansu, China"
51b20efc2fad3d5a40590015289e06104240f00102f901e4bdeb3600000000,,104.96369552245122,36.12520195920115,China,cn,Gansu,Huining County,Hepan,,G247,"G247, Huining County, Gansu, China"
515454aa172b385a40592a3fe56b320d4240f00102f9016d587a4e00000000,,104.87763015397769,36.10310124105156,China,cn,Gansu,Huining County,Touzhaizi,,X327,"X327, Huining County, Gansu, China"
519fd1622f463f5a4059fc9001d2dd034240f00102f9010ebeeb3600000000,,104.98865875864293,36.03020691944582,China,cn,Gansu,Huining County,Gangouyi,,G247,"G247, Huining County, Gansu, China"
51df10f9c2282c5a4059a5752e0d970e4240f00102f90140236b1a00000000,,104.68998789141504,36.11398472565205,China,cn,Gansu,Huining County,Touzhaizi,,,"Touzhaizi, Huining County, China"
512afd84b31b295a40598b8054d4aa0d4240f00102f90146236b1a00000000,,104.64231575,36.1067758,China,cn,Gansu,Huining County,Touzhaizi,,,"Touzhaizi, Huining County, China"
51f5067e3a762c5a40590101043fe6024240f00102f9016131dd4800000000,,104.69471609408704,36.02265155501846,China,cn,Gansu,Huining County,Touzhaizi,,X327,"X327, Huining County, Gansu, China"
51e5e54cf7842d5a40599d64653a06054240f00102f9016d31dd4800000000,,104.7112406016309,36.03925256682235,China,cn,Gansu,Huining County,Touzhaizi,,X327,"X327, Huining County, Gansu, China"
51f1453ede700d5b4059c88fc011b7304240f00102f90134ad965000000000,,108.210013924421,36.3805868330233,China,cn,Gansu,Huachi County,Shanglianggoumen,,X018,"X018, Huachi County, Gansu, China"
514742e327d9055b4059b41974d30a424240f00102f9011524a33700000000,,108.09137913888217,36.51595538300481,China,cn,Gansu,Huachi County,Zhangcha,,,"Zhangcha, Huachi County, China"
5157662b54760c5b4059554777354b714240f00102f9018025f44600000000,,108.19472221601733,36.88510769199517,China,cn,Shaanxi,Wuqi County,Yan'an,,吴华路,"吴华路, Wuqi County, Shaanxi, China"
514336107784755b405968d85ecf0b814240f00102f901ab4f313000000000,,109.83621002753448,37.008172913848114,China,cn,Shaanxi,Yanchuan County,Yan'an,,延永线,"延永线, Yanchuan County, Shaanxi, China"
51e45b696336745b4059684ea8f11c814240f00103f9012bc7a5c201000000,,109.8158196,37.0086958,China,cn,Shaanxi,Yanchuan County,Yan'an,,S205,"S205, Yanchuan County, Shaanxi, China"
5155727b178a745b4059c0c2ef5048814240f00102f901ae4f313000000000,,109.82092845015843,37.01001941401546,China,cn,Shaanxi,Yanchuan County,Yan'an,,延永线,"延永线, Yanchuan County, Shaanxi, China"
514c7b955ec9745b4059e17bf9b8a4804240f00102f901e44f313000000000,,109.8247906169683,37.00502693349677,China,cn,Shaanxi,Yanchuan County,Yan'an,,延永线,"延永线, Yanchuan County, Shaanxi, China"
51c5840ee082745b405983052a10b2804240f00102f901db4f313000000000,,109.82048798959575,37.00543405582268,China,cn,Shaanxi,Yanchuan County,Yan'an,,S205,"S205, Yanchuan County, Shaanxi, China"
512ee983c0a5765b40591e49939c5d804240f00103f90176c7a5c201000000,,109.8538667,37.0028568,China,cn,Shaanxi,Yanchuan County,Yan'an,,延永线,"延永线, Yanchuan County, Shaanxi, China"
51c11404ff28775b40599dedbc93d8944240f00102f90121dfb73400000000,,109.86187720678846,37.1628594086171,China,cn,Shaanxi,,Zichang,,G340;S205,"G340;S205, Shaanxi, China"
5179c5f8d5c16a5b4059a331a4d46f904240f00103f901c3ccebd801000000,,109.6680808,37.1284128,China,cn,Shaanxi,,Zichang,Xiuyan,S205,"S205, Xiuyan, Shaanxi, China"
513168d8b7d1635b4059b597be84f4d34240f00102f901f192564e00000000,,109.55967517980095,37.65589961344032,China,cn,Shaanxi,,Yulin,Hengshan District,,"Yulin, Hengshan District, China"
512981273282525b4059a162a28ad6fb4240f00102f9017fc5f4340000000092030ce6a8aae5b1b1e4b8ade5ada6,横山中学,109.28919652803292,37.96748478821724,China,cn,Shaanxi,,Yulin,Hengshan District,北大街,"横山中学, 北大街, Xiazhou, Shaanxi, China"
5121b5eafbf2515b4059f6e5f52763f84240f00102f901be7b98350000000092030ce6a8aae5b1b1e4ba8ce4b8ad,横山二中,109.28045556946428,37.94052600390198,China,cn,Shaanxi,,Yulin,Hengshan District,S204,"横山二中, S204, Huaiyuan, Shaanxi, China"
51907bd6d4692e5b4059ea83e8355eee4240f00102f9013214c83800000000,,108.72520943589757,37.862250078709465,China,cn,Inner Mongolia,,Wudinghe,Uxin Banner,S215,"S215, Inner Mongolia, China"
51868ec1ecd93d5b40595eaa783b50dc4240f00102f901fe6ec83800000000,,108.96642607595467,37.721198495787334,China,cn,Shaanxi,Jingbian County,Yulin,,榆靖公路,"榆靖公路, Jingbian County, Shaanxi, China"
515bdfd1101f325b4059817dcfa3bdd24240f00102f9015037c93800000000,,108.7831461,37.64641235,China,cn,Shaanxi,Jingbian County,Yulin,,青银高速,"青银高速, Jingbian County, 718500 Shaanxi, China"
5186ae44a0ba235a4059d2cb834f4e424240f00102f901c9f98e3000000000,,104.55826575,36.51801485,China,cn,Gansu,Jingyuan County,Beiwan,,X331,"X331, Jingyuan County, 730616 Gansu, China"
51cd5257e311335b4059bcaa58a1edca4240f00103f9015a659c0d02000000,,108.7979668,37.5853769,China,cn,Shaanxi,Jingbian County,Yulin,,S204,"S204, Jingbian County, 718500 Shaanxi, China"
51441ec91d54345b40596c6d19b1b1ca4240f00102f9013237c93800000000,,108.81763405456974,37.583547723212945,China,cn,Shaanxi,Jingbian County,Yulin,,G307,"G307, Jingbian County, 718500 Shaanxi, China"
518397e0d487345b405948c08d39f4cc4240f00102f9012637c93800000000,,108.82079049999997,37.60120315,China,cn,Shaanxi,Jingbian County,Yulin,,S204,"S204, Jingbian County, 718500 Shaanxi, China"
51afd062844b375b40598073ebda03cc4240f00102f9014338c93800000000,,108.86398419999999,37.59386764999999,China,cn,Shaanxi,Jingbian County,Yulin,,包茂高速,"包茂高速, Jingbian County, Shaanxi, China"
5163eeb7adc5245a4059a9664b842b424240f00102f901bdf98e3000000000,,104.57456534349471,36.51695302659693,China,cn,Gansu,Jingyuan County,Beiwan,,X331,"X331, Jingyuan County, 730616 Gansu, China"
51bf08155140275a4059a04c87b68e474240f00102f90187f98e3000000000,,104.6133005814945,36.5590427551881,China,cn,Gansu,Jingyuan County,Wulan,,X337,"X337, Jingyuan County, 730616 Gansu, China"
51df8bd42031255b40598d11e4fbbdcd4240f00102f9019b37c93800000000,,108.58112355000002,37.60736035,China,cn,Shaanxi,Jingbian County,Yulin,,G20,"G20, Jingbian County, Shaanxi, China"
51fc2e57f870135b4059975a73c6e6d84240f00102f90171c2a12f00000000,,108.30377014650361,37.69454270012391,China,cn,Inner Mongolia,Otog Front Banner,Chengchuan,,X608,"X608, Otog Front Banner, 016200 Inner Mongolia, China"
51509bb810be2a5a40596fffe64122494240f00102f901b96c642b00000000,,104.66785066631314,36.5713579538268,China,cn,Gansu,Jingyuan County,Wulan,,人民路,"人民路, Jingyuan County, Gansu, China"
518a63b2b83d2c5a40593380b3dcc0484240f00102f901e8525e2b00000000920312e99d96e8bf9ce59b9ee6b091e5b08fe5ada6,靖远回民小学,104.69126717968734,36.568385684630265,China,cn,Gansu,Jingyuan County,Wulan,,东大街,"靖远回民小学, 东大街, Jingyuan County, Gansu, China"
517bd843460e2d5a4059b16ce3fff3484240f00102f901e420884000000000,,104.7039962446742,36.56994627575603,China,cn,Gansu,Jingyuan County,Wulan,,东大街,"东大街, Jingyuan County, Gansu, China"
5135354e971f2b5a40592c0eb8c6f6474240f00102f901386c642b00000000,,104.67380316388592,36.562218513365536,China,cn,Gansu,Jingyuan County,Jingyuan,,西大街,"西大街, Jingyuan County, Gansu, China"
513c1d79fee8e65a405965e1c2de6ec74240f00102f9015b5cf64700000000,,107.60797082736548,37.55807098880431,China,cn,Shaanxi,Dingbian County,Yulin,,西环路,"西环路, Dingbian County, Shaanxi, China"
5126e372c78e3c5a40595048098c32544240f00102f901e857bd1b00000000,,104.94621454448188,36.657792572529274,China,cn,Gansu,,Gonghe,Pingchuan District,X325,"X325, Gansu, China"
514d70f899f3e55a40592c5f3cb32ac94240f00102f901b382b31e00000000920315e5ae9ae8beb9e58ebfe7acace4ba94e4b8ade5ada6,定边县第五中学,107.5929932523879,37.57161560485687,China,cn,Shaanxi,Dingbian County,Yulin,,南大街,"定边县第五中学, 南大街, Dingbian County, Shaanxi, China"
51acbb4b0d69345a4059bb900f34af5d4240f00102f90125fa2d2c00000000920315e5b9b3e5b79de58cbae7acace4ba8ce4b8ade5ada6,平川区第二中学,104.81891186137972,36.731909282303114,China,cn,Gansu,,Pingchuan,Pingchuan District,育才路,"平川区第二中学, 育才路, Gansu, China"
51feadde1562345a405946f9e5196c5d4240f00102f9018763741d00000000920315e5b9b3e5b79de58cbae882b2e6898de5b08fe5ada6,平川区育才小学,104.81848665948925,36.7298614857596,China,cn,Gansu,,Pingchuan,Pingchuan District,育才路,"平川区育才小学, 育才路, Gansu, China"
51a00c35c45a345a405948f9a862ea5c4240f00102f901fd62741d00000000,,104.81803994351003,36.72590287447616,China,cn,Gansu,,Pingchuan,Pingchuan District,长征东路,"长征东路, Gansu, China"
5192e20bbaa4e55a4059ff6638ef28cc4240f00102f9012b93971e00000000920315e5ae9ae8beb9e58ebfe7acace4b889e4b8ade5ada6,定边县第三中学,107.58817912254952,37.59499922040958,China,cn,Shaanxi,Dingbian County,Yulin,,西正街,"定边县第三中学, 西正街, Dingbian County, Shaanxi, China"
515488b24157335a40592285b52c33584240f00102f9011afa8e3000000000,,104.80220072207277,36.689061726219975,China,cn,Gansu,,Baoji,Pingchuan District,辘白公路,"辘白公路, Gansu, China"
5171fac583102e5a4059280f19e6a35f4240f00102f901f8f92d2c00000000,,104.71975797971551,36.74718929504007,China,cn,Gansu,,Shuiquan,Pingchuan District,G109;G247,"G109;G247, Gansu, China"
519804627c6f2b5a40598094924fc65e4240f00102f901671d9a4b00000000,,104.67867955753388,36.74042696625929,China,cn,Gansu,,Shuiquan,Pingchuan District,Jingzhang Expressway,"Jingzhang Expressway, Gansu, China"
51bc94b6491ccb5a40596e9d93df84ea4240f00102f901cbf45e3400000000,,107.17360155897308,37.83217997272264,China,cn,Ningxia,Yanchi County,,,,"Yanchi County, China"
51c928ca4db22a5a4059bf98a80006584240f00102f9013aa3c51b00000000,,104.66713280431863,36.68768318397769,China,cn,Gansu,Jingyuan County,Santan,,G109;G247,"G109;G247, Jingyuan County, Gansu, China"
51b48238f07c2a5a405940a6a1d02f594240f00102f901d90c095100000000,,104.66387563246354,36.696771696977976,China,cn,Gansu,Jingyuan County,Santan,,G109;G247,"G109;G247, Jingyuan County, Gansu, China"
5117cd1484bcd35a4059c09dfaf664e64240f00102f901abe2283c00000000,,107.3083811,37.7999562,China,cn,Ningxia,Yanchi County,Yanchi,,海天线,"海天线, Yanchi County, Ningxia, China"
518c060ac35ed75a4059dffbd24393e54240f00102f901b7e2283c00000000920315e79b90e6b1a0e58ebfe7acace585ade5b08fe5ada6,盐池县第六小学,107.36515880564747,37.793556669253796,China,cn,Ningxia,Yanchi County,Yanchi,,G307,"盐池县第六小学, G307, Yanchi County, Ningxia, China"
515436719bccd75a405906b7ce97ade44240f00102f901c0e2283c00000000920315e79b90e6b1a0e58ebfe7acace4b889e4b8ade5ada6,盐池县第三中学,107.37186323219186,37.78654763787749,China,cn,Ningxia,Yanchi County,Yanchi,Yanzhoulu,S304,"盐池县第三中学, S304, Yanzhoulu, Yanchi County, Ningxia, China"
5155fbd6ff732f5a4059b1f2b16358544240f00102f9010831d51c0000000092030fe4b89ce6b9bee4b8ade5ada6e6a0a1,东湾中学校,104.74145503992379,36.65894743145817,China,cn,Gansu,Jingyuan County,Dongwan,,X322,"东湾中学校, X322, Jingyuan County, 730606 Gansu, China"
51d6bee52403da5a4059dc97d04707e44240f00102f901fe69bf4c00000000920315e79b90e6b1a0e58ebfe7acace4b880e5b08fe5ada6,盐池县第一小学,107.40644190250472,37.78147218404021,China,cn,Ningxia,Yanchi County,Yanchi,Yanzhoulu,G307,"盐池县第一小学, G307, Yanzhoulu, Yanchi County, Ningxia, China"
51437ebf680a215a4059ebbf7ffdde6d4240f00102f901eff3743600000000,,104.51626032543668,36.85836762178209,China,cn,Gansu,,Shuiquan,Pingchuan District,,"Shuiquan, Pingchuan District, China"
51a861619c032f5a40591decb29c1c634240f00102f901cb4cbc4400000000,,104.73459538946065,36.77431067215387,China,cn,Gansu,,Shuiquan,Pingchuan District,Jingzhang Expressway,"Jingzhang Expressway, Gansu, China"
51572767282e375a405937edbd53dc7e4240f00102f901932e814200000000,,104.86219225,36.99109885000001,China,cn,Gansu,Jingyuan County,Beitan Town,Dahonggou Village,G109,"G109, Dahonggou Village, Jingyuan County, Gansu, China"
51d1be3b1966295a4059438326ad45734240f00102f9011cf4743600000000,,104.6468566020442,36.90056385403161,China,cn,Gansu,,Shuiquan,Pingchuan District,景昭线,"景昭线, Lianhexing Village, Gansu, China"
51deb5c95d868d5a4059d949586a54fe4240f00102f9013fa7dd4c00000000920315e590b4e5bfa0e5b882e7acace585abe4b8ade5ada6,吴忠市第八中学,106.21132607172282,37.986951153859714,China,cn,Ningxia,,Jinxing,Litong District,利华街,"吴忠市第八中学, 利华街, Ningxia, China"
51a07ec03deb895a405949379c1180fb4240f00102f901b9aa3f1c00000000920318e590b4e5bfa0e5b882e7acace58d81e4ba94e5b08fe5ada6,吴忠市第十五小学,106.15498298452667,37.964845849301646,China,cn,Ningxia,,Litong,Litong District,Jingzhang Expressway,"吴忠市第十五小学, Jingzhang Expressway, Ningxia, China"
510eb4ab544c8b5a40597573e458acfd4240f00102f901a6a83f1c00000000920315e588a9e9809ae58cbae7acace4b99de5b08fe5ada6,利通区第九小学,106.17653385894684,37.98182212023577,China,cn,Ningxia,,Shengli,Litong District,黄河路,"利通区第九小学, 黄河路, Ningxia, China"
517c2ddc70f8855a40590bc2a8924cf14240f00102f901a78da34a00000000,,106.0932886266873,37.88514931907783,China,cn,Ningxia,Qingtongxia City,,,马青公路,"马青公路, Qingtongxia City, Ningxia, China"
51bf67c2ee03295a4059afbccec155894240f00102f90129d9a93600000000,,104.64086503014458,37.07292959780295,China,cn,Gansu,Jingyuan County,Yongxin Township,Yongxin Village,S308,"S308, Yongxin Village, Jingyuan County, Gansu, China"
51234719a690905a40598557988d46c54240f00102f901e4ec1d3a00000000,,106.25882866352599,37.54121560991829,China,cn,Ningxia,,Sunjiatan Development Area,Litong District,S103,"S103, Ningxia, China"
5170b5a85521395a4059367766eb009a4240f00102f901d8586c4500000000,,104.89265958285773,37.20315306189734,China,cn,Ningxia,,Jingzhuang,Shapotou District,,"Jingzhuang, Shapotou District, China"
510c09fac10ab85a4059d2d4ba9fd9d64240f00102f90107f55e3400000000,,106.87565659921182,37.67851635573028,China,cn,Ningxia,Yanchi County,Fengjigou,,G244,"G244, Yanchi County, Ningxia, China"
511bd2af1862bd5a40592381b0a2e4b84240f00102f90178f9272c00000000,,106.95911233110421,37.44447740190869,China,cn,Ningxia,Yanchi County,Dashuikeng,,,"Dashuikeng, Yanchi County, China"
513da3213ff5325a40596d44cbebc0854240f00102f9010427fd3500000000,,104.79621866497924,37.04494998383675,China,cn,Gansu,Jingyuan County,Beitan Town,Dongning Village,S308,"S308, Dongning Village, Jingyuan County, Gansu, China"
511057cede59ae5a40591068fa368ea74240f00102f901e782283c00000000,,106.72423524999999,37.309027549999996,China,cn,Ningxia,Yanchi County,,,银川 - 榕江,"银川 - 榕江, Yanchi County, Ningxia, China"
51b0d5d57e5d365a405981ff60f8848e4240f00102f901b626fd3500000000,,104.84945650942132,37.11343292938455,China,cn,Gansu,Jingyuan County,Beitan Town,Zhongtan Village,,"Zhongtan Village, Beitan Town, Jingyuan County, China"
5176333b9c91365a40592a4737c64c884240f00102f901f526fd3500000000,,104.85263734608984,37.06484296511765,China,cn,Gansu,Jingyuan County,Beitan Town,Xiaohonggou Village,G109,"G109, Xiaohonggou Village, Jingyuan County, Gansu, China"
5110bd56b1a5aa5a4059cfab2277b8b94240f00102f90199f9272c00000000,,106.6663630816513,37.45094193642546,China,cn,Ningxia,Yanchi County,Hui’anbao,,银川 - 榕江,"银川 - 榕江, Yanchi County, Ningxia, China"
5170f8382e7e3e5a40595618117b57824240f00102f90111c76a3600000000,,104.97645145000001,37.0182947,China,cn,Gansu,Jingyuan County,Dongsheng Town,Dongxing Village,G109,"G109, Dongxing Village, Jingyuan County, Gansu, China"
51561bbec1613f5a4059bf2ed2f84c814240f00102f901ffc66a3600000000,,104.99034160199275,37.01016149771521,China,cn,Gansu,Jingyuan County,Dongsheng Town,Tangzhuang Village,G109,"G109, Tangzhuang Village, Jingyuan County, Gansu, China"
51e4eb130072855a4059bc1309bd71b64240f00102f901278b9a3000000000,,106.0850830263658,37.4253460211107,China,cn,Ningxia,,Hongsibu,Hongsibao District,金水街,"金水街, Ningxia, China"
51a4c645c553845a405972146585d0b74240f00102f9012a8b9a3000000000,,106.06761295141274,37.43605105815449,China,cn,Ningxia,,Xinmin,Hongsibao District,罗山路,"罗山路, Ningxia, China"
5165314d711a835a4059a769a95485b74240f00102f9012d8b9a3000000000,,106.04848892725347,37.433756430359885,China,cn,Ningxia,,Hongsibu,Hongsibao District,银川路,"银川路, Ningxia, China"
5166a1046b55835a4059c59e75cc8fb64240f00102f901308b9a3000000000,,106.05208850338167,37.426263387138114,China,cn,Ningxia,,Hongsibu,Hongsibao District,金水街,"金水街, Ningxia, China"
514b8f4bc1bf835a4059ab6a93d453b44240f00103f90164c63c0f01000000920306e5b08fe5ada6,小学,106.0585788,37.4088083,China,cn,Ningxia,,Xinmin,Hongsibao District,S302,"小学, S302, Ningxia, China"
51923dadcd63885a40598f148e9cf2b44240f00102f901b97e203a00000000,,106.13109151762026,37.41365391671672,China,cn,Ningxia,,Xinmin,Hongsibao District,海兴 - 天峻,"海兴 - 天峻, Ningxia, China"
51b5c0aeea40715a40597250c13e55954240f00102f9016f3a8a3900000000,,105.7695872026987,37.166663975135535,China,cn,Ningxia,,Tongxin County,,G344,"G344, Ningxia, China"
5158018f20bc785a40592b333b6d37b14240f00102f901d446aa5000000000,,105.88648237195355,37.384503988176526,China,cn,Ningxia,,Dahe,Hongsibao District,海兴 - 天峻,"海兴 - 天峻, Ningxia, China"
518bc0b115327f5a405977ff9ea122b14240f00102f901bc46aa5000000000,,105.98743193014722,37.38386936439104,China,cn,Ningxia,,Dahe,Hongsibao District,海兴 - 天峻,"海兴 - 天峻, Ningxia, China"
51a1478c9e1b7c5a40597fabd09be5b34240f00102f9011f4e1e3c00000000,,105.93918575,37.4054446,China,cn,Ningxia,,Dahe,Hongsibao District,京藏高速,"京藏高速, Ningxia, China"
51f36696333c795a4059261a82da37b44240f00102f901134e1e3c00000000,,105.89429940879545,37.40795451500553,China,cn,Ningxia,,Dahe,Hongsibao District,海兴 - 天峻,"海兴 - 天峻, Ningxia, China"
512db5a040166b5a405992bf98b721bd4240f00102f901c00b6b3f00000000920315e4b8ade5ae81e58ebfe7acace585ade4b8ade5ada6,中宁县第六中学,105.67323318189729,37.47759146650709,China,cn,Ningxia,Zhongning County,Zhongning,,宁安南街,"中宁县第六中学, 宁安南街, Zhongning County, Ningxia, China"
51c4bd035689545a405900373130c6b84240f00102f9013cbc764c00000000,,105.32088232388838,37.443548225432096,China,cn,Ningxia,,Yongxin,Shapotou District,G338,"G338, Ningxia, China"
5129546aa681555a40596696ae1b43b84240f00102f9013fbc764c00000000,,105.33603821166675,37.43954797768383,China,cn,Ningxia,,Yongxin,Shapotou District,G338,"G338, Ningxia, China"
513904110365565a4059c9a2f7d6d7b94240f00102f9012dbc764c00000000,,105.34991528188483,37.45189940539928,China,cn,Ningxia,,Yongkang,Shapotou District,Dingwu Expressway,"Dingwu Expressway, Ningxia, China"
5122b43a83214b5a40590e99474e81be4240f00102f901dba6c13200000000920315e4b8ade58dabe5b882e7acace585ade4b8ade5ada6,中卫市第六中学,105.17392044766214,37.488321099243066,China,cn,Ningxia,,Shapotou,Shapotou District,应理南街,"中卫市第六中学, 应理南街, 755000 Ningxia, China"
5194a88d5209cb5a405936eb588f9f874240f00102f90122d8594700000000,,107.1724439986595,37.05955688325632,China,cn,Gansu,Huan County,Qintuanzhuang,,盐池 - 洪德,"盐池 - 洪德, Huan County, Gansu, China"
51450c199d2d4a5a4059ec6d2e5a96c14240f00102f901d8a6c13200000000,,105.15903403707587,37.512400887175176,China,cn,Ningxia,,Shapotou,Shapotou District,海天线,"海天线, 755000 Ningxia, China"
51ffd94587764c5a4059ed7200b331c14240f00103f901088b21be0000000092030ce4b8ade58dabe585ade5b08f,中卫六小,105.1947344,37.5093292,China,cn,Ningxia,,Zhongwei,Shapotou District,蔡桥街,"中卫六小, 蔡桥街, 755000 Ningxia, China"
514d5917e6684c5a4059b54e491045c14240f00102f9010815401c0000000092030ce4b8ade58dabe585ade5b08f,中卫六小,105.19390251426849,37.5099201543757,China,cn,Ningxia,,Zhongwei,Shapotou District,蔡桥街,"中卫六小, 蔡桥街, 755000 Ningxia, China"
51aba0585d3d4d5a4059a9caadff29c24240f00103f9010b8b21be00000000920312e4b8ade58dabe7acace59b9be4b8ade5ada6,中卫第四中学,105.2068704,37.5169067,China,cn,Ningxia,,Zhongwei,Shapotou District,文萃北路,"中卫第四中学, 文萃北路, 755000 Ningxia, China"
51aadee45f64c35a4059cf22c841906d4240f00102f9011161d43c00000000,,107.05300137854161,36.855964873049395,China,cn,Gansu,Huan County,Xichuan,,G211,"G211, Huan County, Gansu, China"
518d23a84a81c85a40592f9b9853ff674240f00102f90104d20f3700000000,,107.13289133472263,36.8124794478557,China,cn,Gansu,Huan County,Xichuan,,G211,"G211, Huan County, Gansu, China"
5140df4f6630d95a405953da42936b6d4240f00102f90124a9594700000000,,107.39357908058173,36.85484543575571,China,cn,Gansu,Huan County,Siheyuan,,,"Siheyuan, Huan County, China"
5157f6e4592a6b5a4059cca8aa78ccc14240f00102f901cc0b6b3f00000000920315e4b8ade5ae81e58ebfe7acace4b889e5b08fe5ada6,中宁县第三小学,105.67445990905377,37.514052470521705,China,cn,Ningxia,Zhongning County,Zhongning,,正大路,"中宁县第三小学, 正大路, Zhongning County, Ningxia, China"
51ac907bbdc06a5a4059da018554e8c04240f00102f901e2bf3f1c0000000092030ce4b8ade5ae81e4ba8ce4b8ad,中宁二中,105.66801392619044,37.50709015364164,China,cn,Ningxia,Zhongning County,Zhongning,,富民路,"中宁二中, 富民路, Zhongning County, Ningxia, China"
51c90e3b9db5cb5a405952538149605e4240f00102f90139ee0f3700000000,,107.18295984999999,36.73731345,China,cn,Gansu,Huan County,Helianwan,,G211,"G211, Huan County, Gansu, China"
513b251919edd55a405987a50640f0444240f00102f9013d47103700000000,,107.34259631591424,36.53858185123959,China,cn,Gansu,Huan County,Huan,,G211,"G211, Huan County, Gansu, China"
