CODE_ETABLISSEMENT,CODE_AUTO,NOM_ETABLISSEMENT,NOM_ETABLISSEMENT_AR,TYPE,TYPE_AR,DELEGATION,DELEGATION_AR,GOUVERNORAT,GOUVERNORAT_AR,ZONE,ZONE_AR,LATITUDE,LONGITUDE,SOURCE
10631736,631736,E.P.NAJAH,م.إ.  النجاح,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Communale,منطقة بلدية,33.357877,10.4911590799999,data.gov.tn 2024
10631741,631741,E.P.AV.MOSBAH JARBOUAA,م.إ.  مصباح الجربوع,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Communale,منطقة بلدية,33.3404129999999,10.4727002,data.gov.tn 2024
10631748,631748,E.P.BOURAMLI 2,م.إ.  بورملي 2,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.4514119999999,10.31815877,data.gov.tn 2024
10631752,631752,E.P.CITE ENNOUR,م.إ. حي النور,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Communale,منطقة بلدية,33.3315869999999,10.48482618,data.gov.tn 2024
10631753,631753,E.P.CITE JENDLI,م.إ. حي الجندلي,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.38481,10.51601949,data.gov.tn 2024
10631756,631756,E.P.EL AMEL,م.إ.  الامل مدنين,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Communale,منطقة بلدية,33.356872,10.469329,data.gov.tn 2024
10631757,631757,E.P.CITE ENNOUR 2,م.إ.حي النور 2,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Communale,منطقة بلدية,33.3466919999999,10.401412,data.gov.tn 2024
10631758,631758,E.P.ETTAFAOUEK,م.إ.  التفوق,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.3704759999999,10.46911429,data.gov.tn 2024
10631759,631759,E.P.Tarek ibn Zied,م.إ. طارق ابن زياد,École Primaire Publique,مدرسة ابتدائية,MEDENINE NORD,مدنين الشمالية,Médenine,مدنين,Zone Communale,منطقة بلدية,33.21415,10.27022,data.gov.tn 2024
10631801,631801,E.P.AMRA ANCIENNE,م.إ.  عمرة القديمة,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.402805,10.531711,data.gov.tn 2024
10631802,631802,E.P.2 MARS 34,م.إ.  2 مارس 34 سيدي مخلوف,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.5068679999999,10.480957,data.gov.tn 2024
10631803,631803,E.P.KOUTINE,م.إ.  كوتين,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.459456,10.3729879999999,data.gov.tn 2024
10631804,631804,E.P.KASBAT,م.إ.  القصبات,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.5143089999999,10.4014659999999,data.gov.tn 2024
10631805,631805,E.P.RAGOUBA EST,م.إ.  الراقوبة الشرقية,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.4571169999999,10.43486,data.gov.tn 2024
10631806,631806,E.P.MAGHRAOUIA,م.إ.  المغراوية,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.6475739999999,10.615828,data.gov.tn 2024
10631807,631807,E.P.JOREF TAMESSENT,م.إ.  الجرف تماسنت,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.688386,10.706051,data.gov.tn 2024
10631808,631808,E.P.BEDOUI,م.إ.  بدوي,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.4982669999999,10.542135,data.gov.tn 2024
10631809,631809,E.P.SAADANE,م.إ.  الصعدان,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.46988,10.617111,data.gov.tn 2024
10631810,631810,E.P.EL GUERINE,م.إ.  القرين,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.6142899999999,10.515698,data.gov.tn 2024
10631811,631811,E.P.CHOBET SALI,م.إ. شعبة صالي,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.233802,10.293506,data.gov.tn 2024
10631812,631812,E.P.DROUGE OUEST,م.إ.  دروج الغربية,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.6879589999999,10.7309819999999,data.gov.tn 2024
10631813,631813,E.P.RAGOUBA OUEST,م.إ.  الراقوبة الغربية,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.4504239999999,10.409606,data.gov.tn 2024
10631814,631814,E.P.BAYEZ,م.إ.  البياز,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.4145669999999,10.4580889999999,data.gov.tn 2024
10631815,631815,E.P.9 AVRIL 1938,م.إ. 9أفريل 1938سيدي مخلوف,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.549928,10.493042,data.gov.tn 2024
10631817,631817,E.P.OUED MOUSSA,م.إ.  وادي موسى,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.481552,10.384964,data.gov.tn 2024
10631818,631818,E.P.EL GHABBAI,م.إ.  الغباي,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.43545,10.467973,data.gov.tn 2024
10631819,631819,E.P.AVICENNE,م.إ.  ابن سينا ,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.4252469999999,10.506487,data.gov.tn 2024
10631820,631820,E.P.KHEDHIR,م.إ.  خضير,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.686498,10.732021,data.gov.tn 2024
10631821,631821,E.P.DROUGE EST,م.إ.  دروج الشرقية,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.534424,10.467444,data.gov.tn 2024
10631822,631822,E.P.RAS OUADI DROUGE,م.إ.  راس واد دروج,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.487634,10.443256,data.gov.tn 2024
10631823,631823,E.P.EL GUESIBA,م.إ.  القصيبة,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.384279,10.4157641,data.gov.tn 2024
10631824,631824,E.P.OM HASSEN,م.إ.  ام حسن,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.6175369999999,10.581557,data.gov.tn 2024
10631825,631825,E.P.RAS EL OUED GHABBAI,م.إ.  راس وادي الغباي,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.425424,10.437371,data.gov.tn 2024
10631826,631826,E.P.HENCHIR GAZEL,م.إ.  هنشير غزال,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.659745,10.649921,data.gov.tn 2024
10631827,631827,E.P.BRIKET,م.إ.  البريكات,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.4745879999999,10.414762,data.gov.tn 2024
10631828,631828,E.P.EL KASBA EST,م.إ.  القصبة الشرقية,École Primaire Publique,مدرسة ابتدائية,SIDI MAKHLOUF,سيدي مخلوف,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.521248,10.415074,data.gov.tn 2024
10632001,632001,E.P.2 MARS 34 RUE M.SLIM,م.إ.  2مارس34 نهج المنجي سليم بني خد,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Communale,منطقة بلدية,33.2528519999999,10.199166,data.gov.tn 2024
10632002,632002,E.P.KSAR JEDID,م.إ.  القصر الجديد,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.3017499999999,10.296307,data.gov.tn 2024
10632003,632003,E.P.HALG EJJEMEL,م.إ.  حلق الجمل,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.4049729999999,10.196585,data.gov.tn 2024
10632004,632004,E.P.KSAR HALLOUF,م.إ.  قصر الحلوف,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.291355,10.1553229999999,data.gov.tn 2024
10632005,632005,E.P.KSAR JRA,م.إ.  قصر الجراء,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.145218,10.2271909999999,data.gov.tn 2024
10632006,632006,E.P.KSAR M HADHA,م.إ.  قصرالمحاضة,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.20976333,10.18659012,data.gov.tn 2024
10632008,632008,E.P.ABAR EL KHIL,م.إ.  آبار الخيل,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.189655,10.288048,data.gov.tn 2024
10632009,632009,E.P.KSAR JOUAMAA,م.إ.  قصر الجوامع,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.25419,10.254092,data.gov.tn 2024
10632010,632010,E.P.CHOUAMEKH,م.إ. الشوامخ,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.3751853999999,10.1773516,data.gov.tn 2024
10632011,632011,E.P.FEJIJ,م.إ.  الفجيج,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.222143,10.158149,data.gov.tn 2024
10632012,632012,E.P.BATTOUMA,م.إ.  البطومة,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.3529699999999,10.2112339999999,data.gov.tn 2024
10632013,632013,E.P.BHIRA,م.إ.  البحيرة,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.316037,10.225483,data.gov.tn 2024
10632015,632015,E.P.OURJIJEN,م.إ.  ورجيجن,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.211466,10.361984,data.gov.tn 2024
10632016,632016,E.P.MENSELT MOGUER,م.إ. منزلة مقر,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.31767,10.2255559999999,data.gov.tn 2024
10632017,632017,E.P.HENCHIR EL MAJEL,م.إ.  هنشير الماجل,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.3310779999999,10.306727,data.gov.tn 2024
10632018,632018,E.P.MEDHAR,م.إ.  المظهار,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.27092221,10.12608762,data.gov.tn 2024
10632019,632019,E.P.GUETTAR,م.إ.  القطار,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.3011623399999,10.25887906,data.gov.tn 2024
10632020,632020,E.P.DKHILIA,م.إ.  الدخيلة,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.2654929999999,10.3263339999999,data.gov.tn 2024
10632021,632021,E.P.OUEJEH ELGHA,م.إ.  وجه اللغاء,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.2090249999999,10.186601,data.gov.tn 2024
10632022,632022,E.P.SIDI MANSOUR,م.إ.  سيدي منصور,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Communale,منطقة بلدية,33.2441426099999,10.2035172299999,data.gov.tn 2024
10632023,632023,E.P.DEMMER,م.إ. دمر,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.2756792599999,10.22514902,data.gov.tn 2024
10632024,632024,E.P.AZIZA,م.إ.  عزيزة,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.18720547,10.1322631199999,data.gov.tn 2024
10632025,632025,E.P.KSAR EL KHRACHFA,م.إ.  قصر الخراشفة,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.1804729999999,10.253593,data.gov.tn 2024
10632026,632026,E.P EL KASBA,م.إ.  القصبة,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.28592281,10.19481163,data.gov.tn 2024
10632027,632027,E.P.EL BAKBAK,م.إ.  البقباق,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.2097849999999,10.41614,data.gov.tn 2024
10632028,632028,E.P.BONIA,م.إ. البنية,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.18538533,10.17203752,data.gov.tn 2024
10632029,632029,E.P.EL KHAIER,م.إ.  الخير,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.2491681899999,10.15072849,data.gov.tn 2024
10632030,632030,E.P.DKHILAT STOUT,م.إ.  دخيلة سطوط,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.3208389999999,10.262691,data.gov.tn 2024
10632031,632031,E.P.GOMMANA,م.إ.  قمانة,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.2403143599999,10.23904124,data.gov.tn 2024
10632032,632032,E.P.GLIB DHIEB,م.إ.  قليب ذياب,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.1651702099999,10.2149684999999,data.gov.tn 2024
10632033,632033,E.P.CHOOBET FADHEL,م.إ.  شعبة فاضل,École Primaire Publique,مدرسة ابتدائية,BENI KHEDDACHE,بني خداش,Médenine,مدنين,Zone Non Communale,منطقة غير بلدية,33.1337021699999,10.2034286299999,data.gov.tn 2024
10634001,634001,E.P.RUE T M HIRI,م.إ.  نهج المهيري ,École Primaire Publique,مدرسة ابتدائية,BEN GUERDENE,بن قردان,Médenine,مدنين,Zone Communale,منطقة بلدية,33.139378,11.215456,data.gov.tn 2024
10634002,634002,E.P.ROUTE DE L'HOPITAL,م.إ.  طريق المستشفى,École Primaire Publique,مدرسة ابتدائية,BEN GUERDENE,بن قردان,Médenine,مدنين,Zone Communale,منطقة بلدية,33.1336149999999,11.2213809999999,data.gov.tn 2024
