codigo_escola_dgeec,nome_escola,municipio,distrito,nuts_III,nuts_II,source_donnees,total_alunos_2022_23,alunos_1ano_2022_23,alunos_2ano_2022_23,alunos_3ano_2022_23,alunos_4ano_2022_23,taxa_retencao_media_2022_23,alunos_2ciclo_2019_2020_5ano,alunos_2ciclo_2019_2020_6ano,alunos_2ciclo_2020_2021_5ano,alunos_2ciclo_2020_2021_6ano,alunos_2ciclo_2021_2022_5ano,alunos_2ciclo_2021_2022_6ano,alunos_2ciclo_2022_2023_5ano,alunos_2ciclo_2022_2023_6ano,pct_2ciclo_homens,pct_2ciclo_mulheres,total_alunos_2ciclo,retencao_2ciclo_5ano_2022_23,retencao_2ciclo_6ano_2022_23,conclusao_2ciclo_n_amostra,conclusao_2ciclo_pct_escola,conclusao_2ciclo_pct_nat_comparable
1009643,"Escola Básica de Gândara dos Olivais, Leiria",Leiria,,,,1er_cycle_uniquement,125.0,45.0,20.0,24.0,36.0,0.03,,,,,,,,,,,,,,,,
1009649,"Escola Básica de Barreiros, Leiria",Leiria,,,,1er_cycle_uniquement,63.0,14.0,13.0,21.0,15.0,0.0325,,,,,,,,,,,,,,,,
1009657,Jardim do Fraldinhas,Leiria,,,,1er_cycle_uniquement,105.0,36.0,22.0,32.0,15.0,0.0125,,,,,,,,,,,,,,,,
1009664,"Escola Básica de Sismaria da Gândara, Leiria",Leiria,,,,1er_cycle_uniquement,85.0,17.0,24.0,23.0,21.0,0.0,,,,,,,,,,,,,,,,
1009681,"Escola Básica de Chãs, Leiria",Leiria,,,,1er_cycle_uniquement,33.0,0.0,15.0,2.0,16.0,0.19,,,,,,,,,,,,,,,,
1009684,"Escola Básica de Colmeias, Leiria",Leiria,,,,1er_et_2eme_cycle,51.0,14.0,11.0,15.0,11.0,0.1,54,70,53,56,58,66,57,61,0.53,0.47,118,0.07000000029802322,0.10999999940395355,54,0.9444444444444444,0.9606447247041638
1009694,"Escola Básica José Saraiva, Leiria",Leiria,,,,2eme_cycle_uniquement,,,,,,,167,187,172,171,189,172,186,189,0.53,0.47,375,0.019999999552965164,0.009999999776482582,187,0.9946524064171123,0.973193474412657
1009716,"Escola Básica de Palmeiria, Leiria",Leiria,,,,1er_cycle_uniquement,25.0,10.0,4.0,6.0,5.0,0.05,,,,,,,,,,,,,,,,
1009717,"Escola Básica de Bidoeira de Cima, Leiria",Leiria,,,,1er_cycle_uniquement,88.0,24.0,24.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,
1009736,"Escola Básica de Bouça, Leiria",Leiria,,,,1er_cycle_uniquement,33.0,9.0,7.0,10.0,7.0,0.0,,,,,,,,,,,,,,,,
1009779,"Escola Básica de Guimarota, Leiria",Leiria,,,,1er_cycle_uniquement,80.0,20.0,23.0,15.0,22.0,0.0525,,,,,,,,,,,,,,,,
1009823,"Escola Básica de Serra Porto de Urso, Leiria",Leiria,,,,1er_cycle_uniquement,30.0,7.0,9.0,6.0,8.0,0.0,,,,,,,,,,,,,,,,
1009831,"Escola Básica de Casal Novo, Leiria",Leiria,,,,1er_cycle_uniquement,26.0,4.0,12.0,5.0,5.0,0.07,,,,,,,,,,,,,,,,
1009840,"Escola Básica de Carvide, Leiria",Leiria,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1009842,"Escola Básica de Andrinos, Leiria",Leiria,,,,1er_cycle_uniquement,90.0,24.0,24.0,23.0,19.0,0.0,,,,,,,,,,,,,,,,
1009853,"Escola Básica de Bajouca, Leiria",Leiria,,,,1er_cycle_uniquement,64.0,18.0,11.0,18.0,17.0,0.03,,,,,,,,,,,,,,,,
1009858,"Escola Básica D. Dinis, Leiria",Leiria,,,,2eme_cycle_uniquement,,,,,,,142,156,154,143,139,167,164,137,0.47,0.53,301,0.029999999329447746,0.09000000357627869,132,0.9166666666666666,0.9697945960905342
1009863,"Escola Básica Dr. Correia Alexandre, Caranguejeira, Leiria",Leiria,,,,2eme_cycle_uniquement,,,,,,,52,55,37,51,58,42,57,62,0.55,0.45,119,0.03999999910593033,0.10000000149011612,55,0.9272727272727272,0.9581092043023408
1009869,"Escola Básica de Vale Sumo, Leiria",Leiria,,,,1er_cycle_uniquement,51.0,11.0,15.0,7.0,18.0,0.035,,,,,,,,,,,,,,,,
1009938,"Escola Básica de Milagres, Leiria",Leiria,,,,1er_cycle_uniquement,47.0,8.0,11.0,10.0,18.0,0.0,,,,,,,,,,,,,,,,
1009981,"Escola Básica de Azoia, Leiria",Leiria,,,,1er_cycle_uniquement,89.0,25.0,23.0,23.0,18.0,0.01,,,,,,,,,,,,,,,,
1009989,"Escola Básica de Cruz de Areia, Leiria",Leiria,,,,1er_cycle_uniquement,79.0,20.0,20.0,20.0,19.0,0.0,,,,,,,,,,,,,,,,
101001,"Escola Básica António Graça, Barrô, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,74.0,16.0,24.0,22.0,12.0,0.0,,,,,,,,,,,,,,,,
1010028,"Escola Básica de Várzea, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,67.0,23.0,24.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,
1010070,"Escola Básica Padre Franklin, Vieira de Leiria, Marinha Grande",Marinha Grande,,,,2eme_cycle_uniquement,,,,,,,70,54,73,70,55,74,57,65,0.52,0.48,122,0.05000000074505806,0.019999999552965164,49,1,0.9705038387893462
1010128,"Escola Básica Guilherme Stephens, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,109.0,0.0,0.0,44.0,65.0,0.0,200,182,178,197,183,184,171,190,0.5,0.5,361,0.009999999776482582,0,179,0.9832402234636871,0.9670970770296485
1010131,"Escola Básica João Beare, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,186.0,71.0,49.0,48.0,18.0,0.015,,,,,,,,,,,,,,,,
1010212,"Escola Básica de Amieira, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1010348,"Escola Básica de Pilado, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,44.0,9.0,11.0,12.0,12.0,0.045,,,,,,,,,,,,,,,,
1010447,"Escola Básica de Engenho, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,111.0,44.0,25.0,22.0,20.0,0.0,,,,,,,,,,,,,,,,
1010457,"Escola Básica de Picassinos, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,55.0,17.0,10.0,11.0,17.0,0.075,,,,,,,,,,,,,,,,
1010474,"Escola Básica de Praia da Vieira, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,36.0,11.0,10.0,4.0,11.0,0.025,,,,,,,,,,,,,,,,
1010476,"Escola Básica de Cumeira, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,95.0,25.0,24.0,22.0,24.0,0.0,,,,,,,,,,,,,,,,
1010588,"Escola Básica Prof. Francisco Veríssimo, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,127.0,42.0,20.0,30.0,35.0,0.0075,,,,,,,,,,,,,,,,
1010618,"Escola Básica de Amieirinha, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,85.0,21.0,20.0,24.0,20.0,0.0,,,,,,,,,,,,,,,,
101064,"Escola Básica de Macinhata do Vouga, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,76.0,23.0,20.0,13.0,20.0,0.0,,,,,,,,,,,,,,,,
1010674,"Escola Básica Prof. Alberto Nery Capucho, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,41.0,0.0,0.0,0.0,41.0,0.02,142,144,126,142,151,131,130,166,0.52,0.48,296,0.10000000149011612,0.10000000149011612,128,0.921875,0.9649200776559399
1010810,"Escola Básica de Albergaria, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,30.0,0.0,10.0,9.0,11.0,0.0,,,,,,,,,,,,,,,,
101083,"Escola Básica Professor Artur Nunes Vidal, Fermentelos, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,151.0,40.0,38.0,39.0,34.0,0.015,40,59,57,37,63,60,71,63,0.55,0.45,134,0.03999999910593033,0.029999999329447746,60,0.9666666666666667,0.9592919940675005
1010842,"Escola Básica de Fonte Santa, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,41.0,11.0,12.0,10.0,8.0,0.0,,,,,,,,,,,,,,,,
1010917,"Escola Básica de Casal do Malta, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,104.0,40.0,46.0,18.0,0.0,0.0067,,,,,,,,,,,,,,,,
1010927,"Escola Básica de Trutas, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,80.0,21.0,21.0,20.0,18.0,0.05,,,,,,,,,,,,,,,,
1010951,Escola Pátio da Inês,Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,59.0,15.0,17.0,14.0,13.0,0.0,,,,,,,,,,,,,,,,
1010983,"Escola Básica António Vitorino, Vieira de Leiria, Marinha Grande",Marinha Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,162.0,47.0,39.0,38.0,38.0,0.015,,,,,,,,,,,,,,,,
1011069,"Escola Básica do Norte, Nazaré",Nazaré,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,328.0,87.0,77.0,96.0,68.0,0.0175,,,,,,,,,,,,,,,,
1011440,"Escola Básica de Famalicão, Nazaré",Nazaré,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,76.0,16.0,19.0,22.0,19.0,0.0125,,,,,,,,,,,,,,,,
101150,"Escola Básica Fernando Caldeira, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,306.0,64.0,22.0,105.0,115.0,0.005,199,222,216,202,214,223,200,234,0.51,0.49,434,0.009999999776482582,0.009999999776482582,206,0.9902912621359223,0.9551104245046768
101171,"Escola Básica de Recardães, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,105.0,23.0,25.0,20.0,37.0,0.0075,,,,,,,,,,,,,,,,
1011933,"Escola Básica e Secundária Amadeu Gaudêncio, Nazaré",Nazaré,,,,2eme_cycle_uniquement,,,,,,,118,111,132,117,109,145,125,111,0.47,0.53,236,0.009999999776482582,0.019999999552965164,99,0.98989898989899,0.9455496176932559
1011987,"Escola Básica de Valado dos Frades, Nazaré",Nazaré,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,134.0,36.0,43.0,24.0,31.0,0.0125,,,,,,,,,,,,,,,,
1012001,"Escola Básica do Furadouro, Óbidos",Óbidos,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,114.0,29.0,38.0,18.0,29.0,0.0125,25,21,17,24,33,21,20,32,0.62,0.38,52,0,0.029999999329447746,32,0.9375,0.9340852643495609
1012002,"Escola Básica do Alvito, Óbidos",Óbidos,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,152.0,42.0,39.0,39.0,32.0,0.0075,38,57,25,41,32,24,40,30,0.54,0.46,70,0,0,28,0.9285714285714286,0.9576092716056165
101214,"Escola Básica de Travassô, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,78.0,23.0,20.0,19.0,16.0,0.0,,,,,,,,,,,,,,,,
101258,"Escola Básica de Aguada de Cima, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,123.0,25.0,32.0,29.0,37.0,0.015,51,79,56,50,46,60,78,45,0.48,0.52,123,0.029999999329447746,0,46,0.9565217391304348,0.9352240410757773
1012878,Escola Básica de Óbidos,Óbidos,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,188.0,47.0,51.0,44.0,46.0,0.025,39,44,62,47,50,58,43,49,0.53,0.47,92,0,0.03999999910593033,45,0.9555555555555556,0.9601741710640554
1013001,Escola Básica de Pedrógão Grande,Pedrógão Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,76.0,16.0,19.0,21.0,20.0,0.0,,,,,,,,,,,,,,,,
101312,"Escola Básica de Aguada de Baixo, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,53.0,17.0,14.0,7.0,15.0,0.0,,,,,,,,,,,,,,,,
1013471,"Escola Básica de Graça, Pedrógão Grande",Pedrógão Grande,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
101356,Instituto Duarte Lemos,Águeda,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,90.0,24.0,22.0,21.0,23.0,0.0,13,15,16,13,23,12,27,24,0.53,0.47,51,0,0,23,1,0.9797949124350902
1013656,"Escola Básica Miguel Leitão de Andrada, Pedrógão Grande",Pedrógão Grande,,,,2eme_cycle_uniquement,,,,,,,23,25,24,24,18,25,21,17,0.5800000000000001,0.42,38,0,0,17,0.9411764705882353,0.9496145283206616
1014097,"Escola Básica da Estrada, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,32.0,4.0,8.0,7.0,13.0,0.1425,,,,,,,,,,,,,,,,
1014206,"Escola Básica do Filtro, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,64.0,20.0,12.0,8.0,24.0,0.0,,,,,,,,,,,,,,,,
1014248,Escola Básica n.º 5 de Peniche,Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,92.0,20.0,25.0,28.0,19.0,0.01,,,,,,,,,,,,,,,,
101439,"Escola Básica de Borralha, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,109.0,24.0,24.0,40.0,21.0,0.0,,,,,,,,,,,,,,,,
1014390,"Escola Básica D. Luís de Ataíde, Peniche",Peniche,,,,2eme_cycle_uniquement,,,,,,,78,84,81,78,82,81,81,76,0.53,0.47,157,0.03999999910593033,0.10999999940395355,70,0.8857142857142857,0.9380944175255722
1014484,Escola Básica n.º 3 de Peniche,Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,40.0,11.0,9.0,14.0,6.0,0.0625,,,,,,,,,,,,,,,,
1014488,"Escola Básica n.º 1 de Ferrel, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,112.0,24.0,31.0,24.0,33.0,0.03,,,,,,,,,,,,,,,,
1014546,"Escola Básica da Serra de El-Rei, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,67.0,17.0,15.0,15.0,20.0,0.0375,,,,,,,,,,,,,,,,
1014620,Escola Básica de Peniche,Peniche,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,151.0,40.0,46.0,23.0,42.0,0.0275,77,69,87,78,69,89,64,75,0.53,0.47,139,0.05999999865889549,0.07000000029802322,67,0.9253731343283582,0.9553420379022205
1014637,"Escola Básica de Geraldes, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,54.0,20.0,15.0,6.0,13.0,0.055,,,,,,,,,,,,,,,,
1014660,"Escola Básica da Prageira, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,82.0,20.0,24.0,17.0,21.0,0.0575,,,,,,,,,,,,,,,,
1014736,"Escola Básica do Alemão, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,80.0,20.0,20.0,22.0,18.0,0.0,,,,,,,,,,,,,,,,
1014758,"Escola Básica n.º 1 de Atouguia da Baleia, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,160.0,40.0,40.0,48.0,32.0,0.0,,,,,,,,,,,,,,,,
1014858,"Escola Básica de Atouguia da Baleia, Peniche",Peniche,,,,2eme_cycle_uniquement,,,,,,,111,131,132,119,110,134,105,116,0.5700000000000001,0.43,221,0.05000000074505806,0.029999999329447746,109,0.944954128440367,0.9541140488273926
1014936,"Escola Básica da Bufarda, Peniche",Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,45.0,9.0,13.0,11.0,12.0,0.0575,,,,,,,,,,,,,,,,
1014945,Escola Básica Velha de Peniche,Peniche,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,103.0,20.0,21.0,41.0,21.0,0.025,,,,,,,,,,,,,,,,
1015001,"Escola Básica de Abiul, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,47.0,13.0,15.0,11.0,8.0,0.0,,,,,,,,,,,,,,,,
1015002,"Escola Básica de Albergaria dos Doze, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,53.0,13.0,8.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,
1015003,"Escola Básica de Redinha, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,35.0,9.0,5.0,15.0,6.0,0.0,,,,,,,,,,,,,,,,
1015004,"Escola Básica de São Simão de Litém, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,33.0,13.0,6.0,8.0,6.0,0.0,,,,,,,,,,,,,,,,
1015005,"Escola Básica de Ilha, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,72.0,15.0,22.0,13.0,22.0,0.0,,,,,,,,,,,,,,,,
1015017,"Escola Básica Marquês de Pombal, Pombal",Pombal,,,,2eme_cycle_uniquement,,,,,,,179,188,159,182,204,172,170,212,0.47,0.53,382,0,0.029999999329447746,190,0.9842105263157894,0.9673223622865568
1015052,"Escola Básica de Barrocal, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,71.0,17.0,17.0,18.0,19.0,0.0,,,,,,,,,,,,,,,,
1015069,"Escola Básica de Louriçal, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,119.0,29.0,36.0,28.0,26.0,0.0,,,,,,,,,,,,,,,,
1015087,Escola Básica de Pombal,Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,121.0,19.0,43.0,20.0,39.0,0.0075,,,,,,,,,,,,,,,,
1015089,"Escola Básica Gualdim Pais, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,146.0,47.0,27.0,46.0,26.0,0.0175,85,109,91,82,107,90,77,109,0.5900000000000001,0.41,186,0,0,103,0.9902912621359223,0.9730546022144817
1015091,"Escola Básica de Vila Cã, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,47.0,8.0,14.0,12.0,13.0,0.0,,,,,,,,,,,,,,,,
1015101,"Escola Básica de Almagreira, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,57.0,12.0,20.0,8.0,17.0,0.0125,,,,,,,,,,,,,,,,
1015165,"Escola Básica de Travasso, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,46.0,13.0,4.0,15.0,14.0,0.0,,,,,,,,,,,,,,,,
1015274,Instituto D. João V,Pombal,,,,2eme_cycle_uniquement,,,,,,,29,47,29,29,26,34,32,30,0.56,0.44,62,0,0.029999999329447746,24,0.9166666666666666,0.9418838876648209
1015283,Externato Liceal de Albergaria dos Doze,Pombal,,,,2eme_cycle_uniquement,,,,,,,41,27,21,42,26,23,21,30,0.49,0.51,51,0,0.07000000029802322,25,1,0.9464317391194377
1015300,"Escola Básica de Pelariga, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,37.0,13.0,9.0,5.0,10.0,0.055,,,,,,,,,,,,,,,,
1015320,"Escola Básica de Escoural, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,39.0,12.0,8.0,11.0,8.0,0.0,,,,,,,,,,,,,,,,
1015372,"Escola Básica de Machada, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,27.0,8.0,7.0,5.0,7.0,0.035,,,,,,,,,,,,,,,,
1015442,"Escola Básica de Guia, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,88.0,24.0,22.0,19.0,23.0,0.0,,,,,,,,,,,,,,,,
1015532,"Escola Básica de Vieirinhos, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,81.0,20.0,20.0,19.0,22.0,0.0,,,,,,,,,,,,,,,,
1015596,"Escola Básica de Vicentes, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1015607,"Escola Básica de Carnide, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,47.0,14.0,13.0,4.0,16.0,0.0,,,,,,,,,,,,,,,,
1015630,"Escola Básica de Mata Mourisca, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,77.0,23.0,14.0,23.0,17.0,0.0175,,,,,,,,,,,,,,,,
1015636,"Escola Básica de Vermoil, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,52.0,9.0,22.0,11.0,10.0,0.0,,,,,,,,,,,,,,,,
1015672,"Colégio ""João de Barros""",Pombal,,,,2eme_cycle_uniquement,,,,,,,58,61,49,58,51,51,54,53,0.55,0.45,107,0,0,48,1,0.9444099778620597
1015736,"Escola Básica de Santiago de Litém, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,36.0,11.0,9.0,8.0,8.0,0.0275,,,,,,,,,,,,,,,,
1015747,"Escola Básica e Secundária de Guia, Pombal",Pombal,,,,2eme_cycle_uniquement,,,,,,,76,73,66,75,66,70,71,67,0.5,0.5,138,0.009999999776482582,0,61,1,0.9702048704787324
1015892,"Escola Básica de Carriço, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1015906,"Escola Básica de Casalinho, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1015907,Externato A Falinha,Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1015909,"Escola Básica de Meirinhas, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,111.0,30.0,34.0,26.0,21.0,0.0,,,,,,,,,,,,,,,,
1015981,"Escola Básica de Moita do Boi, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,29.0,4.0,5.0,11.0,9.0,0.0,,,,,,,,,,,,,,,,
1015983,"Escola Básica Conde de Castelo Melhor, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,164.0,41.0,41.0,46.0,36.0,0.005,,,,,,,,,,,,,,,,
1015998,"Escola Básica de Fonte Nova, Pombal",Pombal,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,108.0,34.0,31.0,19.0,24.0,0.0,,,,,,,,,,,,,,,,
1016001,"Escola Básica de Pedreiras, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,104.0,21.0,36.0,23.0,24.0,0.025,,,,,,,,,,,,,,,,
101602,"Escola Básica de Assequins, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,41.0,9.0,12.0,9.0,11.0,0.0,,,,,,,,,,,,,,,,
101603,Escola Básica de Águeda,Águeda,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,148.0,47.0,101.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
101607,"Escola Básica de Valongo do Vouga, Águeda",Águeda,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,178.0,43.0,49.0,36.0,50.0,0.01,78,94,57,77,93,61,83,92,0.49,0.51,175,0,0.009999999776482582,90,0.9777777777777777,0.9458596401747946
1016163,"Escola Básica Dr. Manuel de Oliveira Perpétua, Porto de Mós",Porto de Mós,,,,2eme_cycle_uniquement,,,,,,,121,108,95,122,115,100,123,119,0.51,0.49,242,0.019999999552965164,0,110,0.990909090909091,0.9642496388369652
1016216,"Escola Básica n.º 1 de Mira de Aire, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,80.0,21.0,20.0,16.0,23.0,0.0275,,,,,,,,,,,,,,,,
1016242,"Escola Básica de São Bento, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,27.0,10.0,9.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,
1016258,"Escola Básica de Juncal, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,91.0,25.0,18.0,36.0,12.0,0.075,,,,,,,,,,,,,,,,
1016276,"Escola Básica de Fonte do Oleiro, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,26.0,5.0,10.0,8.0,3.0,0.025,,,,,,,,,,,,,,,,
1016409,Escola Básica de Porto de Mós,Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,204.0,53.0,52.0,44.0,55.0,0.025,,,,,,,,,,,,,,,,
1016513,"Escola Básica n.º 2 de Mira de Aire, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,60.0,19.0,13.0,18.0,10.0,0.02,,,,,,,,,,,,,,,,
1016526,"Escola Básica de Arrimal, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,27.0,6.0,6.0,8.0,7.0,0.0,,,,,,,,,,,,,,,,
1016549,"Escola Básica de São Jorge, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,40.0,10.0,13.0,10.0,7.0,0.035,,,,,,,,,,,,,,,,
1016558,"Escola Básica de Serro Ventoso, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,27.0,9.0,4.0,6.0,8.0,0.0625,,,,,,,,,,,,,,,,
1016670,"Escola Básica de Casais Garridos, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1016727,"Escola Básica de Cumeira de Cima, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,27.0,5.0,9.0,8.0,5.0,0.0775,,,,,,,,,,,,,,,,
1016763,"Escola Básica de Alqueidão da Serra, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,36.0,15.0,8.0,5.0,8.0,0.0325,,,,,,,,,,,,,,,,
1016869,Instituto Educativo do Juncal,Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_et_2eme_cycle,44.0,8.0,14.0,9.0,13.0,0.0,86,70,85,84,82,84,55,83,0.52,0.48,138,0.03999999910593033,0.009999999776482582,79,0.9873417721518988,0.953523466138663
1016906,"Escola Básica de Calvaria de Cima, Porto de Mós",Porto de Mós,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,50.0,14.0,12.0,6.0,18.0,0.015,,,,,,,,,,,,,,,,
