NO_REGIAO;NO_UF;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;DS_ENDERECO;NU_ENDERECO;NO_BAIRRO;CO_CEP;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_COMUM_FUND_AI
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF FRANCISCO JOSE DE LACERDA;11006129;2;2;ALDEIA SOTERIO - RIO MAMORE;KM. 250;;76850000;-11.61566325;-65.13453338;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EMEIEF IRMA HILDA;11006145;3;1;AV. DUQUE DE CAXIAS;2140;;76850000;-10.78094137;-65.32030382;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF JOAO FARIAS DE BARROS;11006161;2;2;ALDEIA SAO LUIS - RIO PACAAS NOVOS;KM541;ALDEIA SAO LUIS;76850000;-11.01916972;-65.20363145;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF JOAO FRANCISCO ARUAK;11006170;2;2;ALDEIA BAIA DA COCA - RIO GUAPORE;315;;76850000;-11.96182248;-64.89745896;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF JOSIAS BATISTA DE OLIVEIRA;11006234;2;2;ALDEIA CAPOEIRINHA;KM.49;;76850000;-11.01924776;-65.20359473;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF MARECHAL RONDON;11006293;2;2;ALDEIA TANAJURA;KM.55;ALDEIA TANAJURA;76850000;-11.04450997;-65.17689016;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EEEF PAUL HARRIS;11006358;2;1;AV. LEOPOLDO DE MATOS;2102;TAMANDARE;76850000;-10.7788027;-65.3345631;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF PAULO SALDANHA SOBRINHO;11006366;2;2;ALDEIA SAGARANA - RIO GUAPORE;KM.310;ALDEIA SAGARANA;76850000;-11.91117533;-64.99413491;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF PEDRO AZZI;11006390;2;2;ALDEIA DEOLINDA;KM.90;;76850000;-11.20758845;-65.31876476;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF POSCIDONIO BASTOS;11006412;2;2;ALDEIA RIO NEGRO OCAIA;KM.270;ALDEIA RIO NEGRO OCAIA;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EMEIEF PROFESSOR SALOMAO SILVA;11006498;3;1;AV. DR LEWERGER;4564;;76850000;-10.76803751;-65.31458933;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EMEIEF SAUL BENNESBY;11006536;3;1;AVENIDA 12 DE OUTUBRO;3216;CAETANO;76850000;-10.7683064;-65.3263942;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF TENENTE LIRA;11006579;2;2;ALDEIA LAJE NOVO - BOM SOSSEGO;KM.48;ALDEIA LAJE NOVO;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;ESCOLA TOUFIA TANOUS BOUCHABKI;11006595;4;1;AV.DR.MENDONCA LIMA;1498;;76850000;-10.7824229;-65.3368269;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF MANUM ORO EO;11041846;2;2;ALDEIA BOM FUTURO;KM.232;;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF DIDIMO GRACILIANO DE OLIVEIRA;11042842;2;2;ALDEIA GRACAS A DEUS;76;ALDEIA GRACAS A DEUS;76850000;-11.08436354;-65.15243545;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF NAWACAM ORO WARAM XIJEIN;11042850;2;2;ALDEIA LINHA 10 - BOM SOSSEGO;KM.42;ALDEIA LINHA 10;76850000;-10.60297667;-65.08546933;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EMEIEF PROFª MARIA LIBERTY DE FREITAS;11043458;3;1;AV TENENTE HENRIQUE LOPES;3515;;76850000;-10.76039866;-65.30395113;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF HWEREIN CAT TOWA ORO NAO;11043482;2;2;ALDEIA CAJUEIRO;42;;76850000;-11.00070112;-65.22143813;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF WEM CANUM ORO WARAM;11043490;2;2;ALDEIA LAJE VELHO - BOM SOSSEGO;KM.40;ALDEIA LAJE VELHO;76850000;-10.55653259;-65.27549436;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;CENTRO EDUCACIONAL MUNDO ENCANTADO;11044829;4;1;BOUCINHA DE MENEZES;897;;76850000;-10.79128265;-65.34265732;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;CENTRO EDUCACIONAL NOVO MILENIO;11046805;4;1;AV. DOM PEDRO II;269;;76850000;-10.78633853;-65.34266121;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF MARINA AIKOM ORO WIM;11048891;2;2;ALDEIA CRISTO REI - RIO NEGRO OCAIA;KM.429;ALDEIA CRISTO REI;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF CO UM ORO WARAM;11048921;2;2;ALDEIA SEMAPE - ESTRADA DO BOM SOSSEGO;KM.63;ALDEIA SEMAPE;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF MBIXIRE TAXO MACURAP;11048930;2;2;ALDEIA PEDRAL;KM.320;;76850000;-11.98038488;-64.88671957;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF PAKUIA;11048948;2;2;ALDEIA OROSSARI TUPARI;KM.360;;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF MAMXUN TAMANAIN ORO NAO;11049642;2;2;ALDEIA BOM JESUS;KM.255;ALDEIA BOM JESUS;76850000;-11.61454959;-65.08387006;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF ORO WAO YEIN ORO NAO;11050667;2;2;ALDEIA PITOP - TERRA INDIGENA;KM.61;;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF ORO WAO PO WA ORO NAO;11050675;2;2;ALDEIA COMI WA WAN - RIO NEGRO OCAIA;KM.276;;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF JOAO JABUTI;11050683;2;2;ALDEIA SAO JOAO;KM300;ALDEIA;76850000;-11.61902205;-65.14515652;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;CENTRO EDUCACIONAL INOVACAO;11051086;4;1;AVENIDA DR. MENDONCA LIMA;2888;;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF XIJAN ORO NAO;11066806;2;2;ALDEIA PANTXIROP - RIO PACAAS NOVOS;KM.278;;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF VALDEMAR CABIXI;11067810;2;2;ALDEIA PEDREIRAS;KM.482;;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF JOSE DOS SANTOS;11068809;2;2;ALDEIA PIRANHA  ,RIO PACAAS NOVOS;KM.287;ALDEIA PIRANHA;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF WATACAO ORO NAO MIXIC;11090804;2;2;ALDEIA TRES BOCAS;KM.264;;76850000;;;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EIEEF LEONEL BUANGA CANOE;11091800;2;2;ALDEIA BARRANQUILHA, RIO MAMORE;KM.120;ALDEIA BARRANQUILHA;76850000;-11.33356032;-65.2910039;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EEEF PRESIDENTE EURICO GASPAR DUTRA;11006420;2;1;AVENIDA RORAIMA;3154;;76850000;-10.58778443;-65.38555982;1;1
Norte;Rondônia;RO;Guajará-Mirim;1100106;EMEIEF SAO JUDAS TADEU;11006528;3;1;RUA ANTONIO ELIAS TEIXEIRA;S/N;DISTRITO DE SURPRESA;76850000;-11.8815875;-65.0168051;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEIEF BEATRIZ MIREYA;11011203;3;1;RUA OSVALDO CRUZ;2675;;76890000;-10.4420068;-62.465645;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEF ABRAO ROCHA;11011270;3;1;RUA MARECHAL RONDON;2258;;76890000;-10.4419633;-62.4656555;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEF ALDEMIR LIMA CANTANHEDE;11011335;3;1;RUA MAMORE;1502;;76890000;-10.4420123;-62.465627;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEF JEAN CARLOS MUNIZ;11011998;3;1;AVENIDA BRASIL,;2633;;76890000;-10.4420004;-62.4656477;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEIEF JUSCELINO KUBITSCHEK;11012170;3;2;LINHA 617;KM 12;;76890000;-10.4418868;-62.4657928;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEIEF MARECHAL CORDEIRO DE FARIAS;11012269;3;2;BR 364 LINHA 619 KM 01;S/N;;76890000;-10.442004;-62.4656275;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEF MARIA DE LOURDES DA SILVA;11012323;3;1;RUA RAIMUNDO BARRETO;863;;76890000;-10.4420087;-62.4656314;1;1
Norte;Rondônia;RO;Jaru;1100114;COOPERATIVA DE PROFISSIONAIS EM EDUCACAO;11040076;4;1;RUA RIO DEJANEIRO;2436;;76890000;-10.4431285;-62.4706698;1;1
Norte;Rondônia;RO;Jaru;1100114;EEIEF PADRE ADOLFO KOLPING;11043318;4;1;RUA MARECHAL RONDON;2579;;76890000;-10.4389666;-62.472313;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEF MENEZIO DE VICTO;11043709;3;1;RUA JEAN CARLOS MUNIZ;4029;;76890000;-10.4419758;-62.4656569;1;1
Norte;Rondônia;RO;Jaru;1100114;ESCOLA ADVENTISTA DE JARU;11045469;4;1;RUA PLACIDO DE CASTRO;2526;;76890000;-10.4282432;-62.4702714;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEIEF MARIA GOMES DA COSTA GONCALVES;11046910;3;1;MARGARETE FERREIRA COSTA;1254;;76890000;-10.4420132;-62.4656624;1;1
Norte;Rondônia;RO;Jaru;1100114;EIEEF JAVEVYRA;11049057;2;2;LINHA 625 KM 125;S/N;ALDEIA NOVA JARU;76890000;;;1;1
Norte;Rondônia;RO;Jaru;1100114;EEEFM MARECHAL COSTA E SILVA;11012277;2;1;RUA JOSE ZUPELLI;S/Nº;;76890000;-10.31709988;-62.24033631;1;1
Norte;Rondônia;RO;Jaru;1100114;EEEFM JOSUE MONTELLO;11012145;2;1;LINHA 630 KM 25;;;76890000;-10.6523084;-62.5851363;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEIEF DJARU UARU;11046260;3;2;LINHA 627 KM 90 JARU UARU;S/N;;76897890;-10.4420036;-62.465758;1;1
Norte;Rondônia;RO;Jaru;1100114;EMEIEF JOSE DE SOUZA SILVA;11046279;3;1;RUA LUZIA LOPES;2699;;76897890;-10.4420051;-62.4656291;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;ESCOLA ADVENTISTA DE JI-PARANA;11013133;4;1;SEIS DE MAIO;1701;CASA PRETA;76907572;-10.87702;-61.9471917;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF SILVIO MICHELUZZI;11013273;2;1;PADRE FRANCO;2315;HABITAR BRASIL;76909846;-10.88106865;-61.8984845;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF 13 DE MAIO;11013311;2;1;DO CRAVO;2624;SANTIAGO;76901179;-10.8617866;-61.9783694;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF ADAO VALDIR LAMOTA;11013419;3;1;VAINER DE FALCO;2610;JK;76909726;-10.8715673;-61.9066287;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEFM ANTONIO BIANCO;11013494;2;1;RIO AMAZONAS;1518;JARDIM PRESIDENCIAL;76901100;-10.87365611;-61.97922855;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF ANTONIO PRADO;11013508;3;2;RURAL;SN;ÁREA RURAL DE JI-PARANÁ;76914899;-10.5425731;-61.9331835;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEFM BEATRIZ FERREIRA DA SILVA;11013591;2;1;RAIMUNDO JOSE DA SILVA;1449;PRIMAVERA;76914736;-10.8980217;-61.9373705;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;COLEGIO ADVENTISTA DE JI-PARANA;11013737;4;1;JOAO BATISTA NETO;1371;NOVA BRASÍLIA;76908494;-10.8899347;-61.9174076;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF CORA CORALINA;11013818;2;1;IPE;1694;NOVA BRASILIA;76908612;-10.888035;-61.911595;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EPEF GIRASSOL;11014016;4;1;DAS FLORES;481;DOIS DE ABRIL;76900884;-10.8733617;-61.9605317;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF JANDINEI CELLA;11014148;3;1;SANTA IZABEL;81;JARDIM DOS MIGRANTES;76900724;-10.8804544;-61.9676614;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEFM JUSCELINO KUBITSCHEK DE OLIVEIRA;11014300;2;1;GOVERNADOR JORGE TEIXEIRA;827;NOVA BRASILIA;76908468;-10.8818652;-61.9226544;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEF NOVA ALIANCA;11014547;3;2;LINHA 86 - KM 23;SN;CENTRO;76900970;-10.82458472;-61.60665454;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEFM NOVA BRASILIA;11014555;2;1;CEDRO;3981;JK;76909724;-10.8664845;-61.9077843;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF OSWALDO PIANNA;11014636;2;1;MIGUEL LUIS DOS SANTOS;2146;JARDIM DAS SERINGUEIRAS;76913398;-10.9111367;-61.915655;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEF PEROLA;11014741;3;2;LINHA 98 LOTE 29 GLEBA 02 KM 47 SETOR RIACHUELO;SN;ZONA RURAL;76900081;-10.93610925;-61.59814473;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF PROFESSORA CARMEM ROCHA BORGES;11014806;2;1;ABILIO FREIRE DOS SANTOS;611;CASA PRETA;76907648;-10.8684583;-61.95548379;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEFM PROFESSORA EDILCE DOS SANTOS FREITAS;11014830;2;1;VITORIA REGIA;821;SÃO BERNARDO;76907368;-10.8572002;-61.9694184;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEFM RIO URUPA;11015144;2;1;MATO GROSSO;534;URUPÁ;76900270;-10.8843262;-61.9540514;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF SAO PEDRO;11015357;2;1;TRES IRMAOS;407;PARQUE SÃO PEDRO;76907876;-10.8626196;-61.936342;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF TANCREDO DE ALMEIDA NEVES;11015411;2;1;XAPURI;1866;RIACHUELO;76913717;-10.89806735;-61.92330078;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF SAO FRANCISCO;11016019;2;1;DAS FLORES;618;SAO FRANCISCO;76908119;-10.8729595;-61.9285442;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;IEE MARECHAL RONDON;11016094;2;1;TRANSCONTINENTAL;710;CASA PRETA;76907564;-10.8778621;-61.9460896;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;COLEGIO UNIAO;11037660;4;1;RUA ALMIRANTE BARROSO;1422;CENTRO;76900079;-10.8786152;-61.9482849;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF JAMIL VILAS BOAS;11037695;3;1;JAMIL VILAS BOAS;106;DUQUE DE CAXIAS;76908018;-10.8822011;-61.9379811;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEFM ZAVIDIAJ XIKOV PI POHV;11037822;2;2;ALDEIA IKOLEM;S/Nº;ÁREA RURAL DE JI-PARANÁ;76914899;-10.74751629;-61.58914062;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEF MAHAGUVELY;11037857;2;2;ALDEIA CASTANHEIRA;S/Nº;ÁREA RURAL DE JI-PARANÁ;76914899;-10.75993111;-61.53336912;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEF XINEPUABA;11037890;2;2;RURAL;00;ÁREA RURAL DE JI-PARANÁ;76914899;-10.43332189;-61.65223924;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEF MALOJ KAR;11037989;2;2;RURAL;.....;ÁREA RURAL DE JI-PARANÁ;76914899;-10.74727189;-61.56798107;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEF PAY GAP;11037997;2;2;RURAL;S/Nº;ÁREA RURAL DE JI-PARANÁ;76914899;-10.71330674;-61.65610347;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEF PASSAV KAR;11038020;2;2;ALDEIA TELERON;S/Nº;ÁREA RURAL DE JI-PARANÁ;76914899;-10.74642693;-61.55377028;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;CMEIEF PARQUE DOS PIONEIROS;11040041;3;1;JERUSALEM;70;PARQUE DOS PIONEIROS;76913225;-10.9062506;-61.9124367;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;CMEIEF RUTH ROCHA;11042990;3;1;SAO LUIZ;1831;NOVA BRASÍLIA;76908538;-10.8889683;-61.91309;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF PROFESSOR EDSON LOPES;11043849;3;2;RURAL;;ÁREA RURAL DE JI-PARANÁ;76914899;-10.9630635;-62.1060991;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF TUPI;11044101;3;2;RURAL;SN;ÁREA RURAL DE JI-PARANÁ;76914899;-10.89732365;-62.00314793;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF PROFESSOR CELSO AUGUSTO ROCCO;11044845;3;1;DA PAZ;4037;HABITAR BRASIL;76909890;-10.8834227;-61.8937225;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF ULISSES MATOSINHO PERES DE PONTES;11044853;3;2;3ª LINHA GLEBA G;SN;;76900970;-11.00157699;-62.00912462;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF PROF ALMIR ZANDONADI;11044861;3;1;JABOTICABA;1060;NOVO HORIZONTE;76907218;-10.8461018;-61.9710321;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF PAULO FREIRE;11045663;3;2;RURAL;LOTE 03;ÁREA RURAL DE JI-PARANÁ;76914899;-10.6997169;-61.9754217;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF PROF IRINEU ANTONIO DRESCH;11045698;3;2;RURAL;SN;ÁREA RURAL DE JI-PARANÁ;76914899;-10.96846776;-61.82129555;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;CMEIEF PROFESSORA MARIA ANTONIA;11046414;3;1;SAO MANOEL;1601;JARDIM PRESIDENCIAL;76901114;-10.8704171;-61.9769328;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;ACONCHEGO CENTRO DE EDUCACAO INFANTIL;11047526;4;1;SAO PAULO;646;NOVA BRASÍLIA;76908392;-10.8841017;-61.91912;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;CMEIEF MENINO JESUS;11047658;3;1;GUANABARA;2763;JK;76909782;-10.8777996;-61.9058796;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEF BEKAA;11048743;2;2;RURAL;;ÁREA RURAL DE JI-PARANÁ;76914899;-10.76305295;-61.49962608;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;COLEGIO EDUCAR;11049294;4;1;BARAO DO RIO BRANCO;1751;NOVA BRASILIA;76908614;-10.8871117;-61.9136617;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;SMART START ESCOLA BILINGUE;11050314;4;1;ANISIO SERRA;48;URUPÁ;76900278;-10.8848081;-61.9558249;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEF MOISES UMBELINO GOMES;11050462;3;1;JOSE FERNANDEZ;301;CAPELASSO;76912190;-10.9033889;-61.8823039;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF PROFESSORA DINALMIR FERREIRA BARROS DE LISBOA;11050829;3;1;DAS PEDRAS;491;JARDIM DOS MIGRANTES;76900722;-10.8788969;-61.96891287;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEFM SAO DOMINGOS SAVIO- UNIDADE II;11050985;2;1;TRANSCONTINENTAL;5862;SAO BERNARDO;76907296;-10.85370457;-61.98459688;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;CLARETIANO COLEGIO JI-PARANA;11051000;4;1;PASTOR SEVERO ANTONIO DE ARAUJO;1601;ECOVILLE;76902500;;;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;MAPLE BEAR JI-PARANA;11051043;4;1;MARECHAL RONDON;761;CENTRO;76900057;-10.88048667;-61.94801667;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;COLEGIO NORTEADOR;11051051;4;1;SAO PAULO;1176;NOVA BRASILIA;76908460;-10.88402709;-61.91915849;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;ESCOLA PASTOR AGNALDO MUNIZ;11051353;4;1;PADRE ADOLFO RHOL;967;CASA PRETA;76907554;;;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;ESCOLA SANTO TOMAS DE AQUINO;11051442;4;1;NEREU RAMOS;927;RIACHUELO;76913762;;;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEFM TUPA;11015500;2;1;RUA TIRADENTES;696;;76915000;-10.7902211;-61.6931376;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEFM ITARAP YAMORATXI;11038055;2;2;RURAL;;AREA RURAL DE JI-PARANA;76914899;-10.65353553;-61.77808071;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEF PASSAV ADOH;11045728;2;2;RURAL;;ÁREA RURAL DE JI-PARANÁ;76914899;-10.71240984;-61.59882984;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EIEEF MANOEL CACHOEIRA;11048735;2;2;RURAL;;ÁREA RURAL DE JI-PARANÁ;76914899;-10.63203741;-61.6476942;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EEEF INACIO DE LOYOLA;11014075;2;1;AVENIDA GOVERNADOR JORGE TEIXEIRA;1110;;76915500;-11.0674892;-62.0097333;1;1
Norte;Rondônia;RO;Ji-Paraná;1100122;EMEIEF BARBARA HELIODORA;11048778;3;2;4ª LINHA DA GLEBA G, LOTE 6, SETOR 3;S/N;AREA RURAL DE JIPARANA;76914899;-11.12073249;-62.04682784;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EMEIEF BOM FUTURO;11008148;3;1;CASTELO BRANCO;4870;;76868000;-9.4207419;-61.9845888;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EMEF JOVINA DE CARVALHO RIBEIRO;11008598;3;1;AVENIDA MARECHAL DEODORO DA FONSECA;2832;;76868000;;;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EPMEIEF ONOFRE DIAS LOPES;11043172;3;2;RO 133 GLEBA 04;;;76868000;-9.2212162;-62.0426382;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EMEIEFR TOM JOBIM;11043180;3;2;LINHA MA 28, KM 40;28;;76868000;-9.2500521;-61.8227609;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EPMEIEF HERMINIA CASTOLDI DE OLIVEIRA;11043229;3;2;LINHA MC-07 - KM 30 - NUCLEO HELENOPOLIS;SN;;76868000;-9.3744533;-62.2330967;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EPMEIEF JOAO PAULO II;11047569;3;2;LINHA MA 28 - NUCLEO SANTA MARIA II, KM 72 - DISTR;;;76868000;-9.174519;-61.7286711;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EMEIEFR ROBERTO MARINHO;11047631;3;2;LINHA MA- 16 COM MA - 18,;SN  -KM;;76868000;-9.6801233;-61.9801;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EPMEIEF AMIGOS DO CAMPO;11047704;3;2;LH MP 115 ASSENTAMENTO AMIGOS DO CAMPO;SN;;76868000;-9.4656515;-62.2560466;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EMEIEF PROFESSOR CLAUDIOMIR CAMPESTRINI;11049863;3;1;RUA GIRASSOL;3139;;76868000;-9.4151902;-62.0076645;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EMEF PROFESSORA MARIA DE JESUS GRILO;11049871;3;1;AV. PRESIDENTE MEDICI;3953;CENTRO;76868000;-9.4248504;-61.9941751;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;CD - DRUMMOND EDUCACIONAL;11049901;4;1;AV. MARECHAL DEODORO DA FONSECA;2486;;76868000;-9.431900141;-62.00703621;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;EMEIEFR ANTONIO FRANCISCO LISBOA;11054204;3;2;LINHA C-04,CEDRO JEQUITIBA;;;76868000;-9.5873311;-62.2806123;1;1
Norte;Rondônia;RO;Machadinho D'Oeste;1100130;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SILVANIO REGINO CRIVELARI;11051310;3;1;RUA CARLOS FERNANDES DE SOUZA;S/N;;76868000;;;1;1
Norte;Rondônia;RO;Nova Brasilândia D'Oeste;1100148;EMEIEF MARECHAL HERMES DA FONSECA;11021918;3;2;LINHA 130 KM 12 LADO NORTE;S/N;;76958000;-11.61629574;-62.27442728;1;1
Norte;Rondônia;RO;Nova Brasilândia D'Oeste;1100148;EMEIEF SAGRADA FAMILIA;11022108;3;2;LINHA 134, KM 12, LADO NORTE;S/N;;76958000;-11.6188831;-62.2377868;1;1
Norte;Rondônia;RO;Nova Brasilândia D'Oeste;1100148;EMEF MACHADO DE ASSIS;11038624;3;1;RUA RIACHUELO;2591;;76958000;-11.7201646;-62.3171358;1;1
Norte;Rondônia;RO;Nova Brasilândia D'Oeste;1100148;EMEIEF ANA CAROLINA DALLA COSTA;11039230;3;1;RUA RECIFE ESQUINA COM GOVERNADOR JORGE TEIXEIRA;2314;;76958000;-11.7235344;-62.3197501;1;1
Norte;Rondônia;RO;Nova Brasilândia D'Oeste;1100148;EMEIEF NOSSA SENHORA DAS GRACAS;11059800;3;2;RO 481 KM 08 ESQUINA COM A LINHA 118 SUL;SEM NUM;;76958000;-11.72635349;-62.38337056;1;1
Norte;Rondônia;RO;Ouro Preto do Oeste;1100155;ESCOLA ADVENTISTA DE OURO PRETO;11016221;4;1;RUA PADRE ADOLPHO ROHL;60;BELA FLORESTA;76920000;-10.7281157;-62.2587262;1;1
Norte;Rondônia;RO;Ouro Preto do Oeste;1100155;COLEGIO UNEOURO;11016248;4;1;RUA ALTO ALEGRE;494;;76920000;-10.7125621;-62.2717928;1;1
