Calendar Year;ACARA SML ID;Location AGE ID;School AGE ID;School Name;Suburb;State;Postcode;School Sector;School Type;Campus Type;Rolled Reporting Description;Two years before Year 1 Offered;Two years before Year 1 Enrolments;One year before Year 1 Offered;One year before Year 1 Enrolments;Year 1 Offered;Year 1 Enrolments;Year 2 Offered;Year 2 Enrolments;Year 3 Offered;Year 3 Enrolments;Year 4 Offered;Year 4 Enrolments;Year 5 Offered;Year 5 Enrolments;Year 6 Offered;Year 6 Enrolments;Year 7 Offered;Year 7 Enrolments;Year 8 Offered;Year 8 Enrolments;Year 9 Offered;Year 9 Enrolments;Year 10 Offered;Year 10 Enrolments;Year 11 Offered;Year 11 Enrolments;Year 12 Offered;Year 12 Enrolments;Primary Ungraded Offered;Primary Ungraded Enrolments;Secondary Ungraded Offered;Secondary Ungraded Enrolments;Total Enrolments
2025;48482;52717;12717;Perenjori Primary School;Perenjori;WA;6620;Government;Primary;School Single Entity;Individual Reporting;1;2;1;5;1;3;1;4;1;4;1;1;1;5;1;3;0;;0;;0;;0;;0;;0;;0;;0;;27
2025;48483;48458;8458;North Perth Primary School;North Perth;WA;6006;Government;Primary;School Single Entity;Individual Reporting;1;76;1;67;1;60;1;71;1;41;1;53;1;48;1;54;0;;0;;0;;0;;0;;0;;0;;0;;470
2025;48484;52327;12327;South Perth Primary School;South Perth;WA;6151;Government;Primary;School Single Entity;Individual Reporting;1;39;1;49;1;60;1;67;1;46;1;41;1;56;1;37;0;;0;;0;;0;;0;;0;;0;;0;;395
2025;48485;49829;9829;Pickering Brook Primary School;Pickering Brook;WA;6076;Government;Primary;School Single Entity;Individual Reporting;1;5;1;4;1;3;1;1;1;5;1;2;1;5;1;4;0;;0;;0;;0;;0;;0;;0;;0;;29
2025;48486;55356;15356;Picton Primary School;Glen Iris;WA;6230;Government;Primary;School Single Entity;Individual Reporting;1;20;1;21;1;18;1;20;1;18;1;18;1;17;1;21;0;;0;;0;;0;;0;;0;;0;;0;;153
2025;48487;52549;12549;Pingrup Primary School;Pingrup;WA;6343;Government;Primary;School Single Entity;Individual Reporting;1;;1;2;1;3;1;3;1;1;1;3;1;2;1;5;0;;0;;0;;0;;0;;0;;0;;0;;19
2025;48488;52423;12423;Pinjarra Primary School;Pinjarra;WA;6208;Government;Primary;School Single Entity;Individual Reporting;1;71;1;51;1;79;1;70;1;81;1;83;1;79;1;95;0;;0;;0;;0;;0;;0;;0;;0;;609
2025;48489;52743;12743;Port Hedland Primary School;Port Hedland;WA;6721;Government;Primary;School Single Entity;Individual Reporting;1;57;1;66;1;59;1;58;1;69;1;53;1;65;1;51;0;;0;;0;;0;;0;;0;;0;;0;;478
2025;48490;49888;9888;Queens Park Primary School;Queens Park;WA;6107;Government;Primary;School Single Entity;Individual Reporting;1;58;1;35;1;47;1;36;1;38;1;41;1;39;1;42;0;;0;;0;;0;;0;;0;;0;;0;;336
2025;48491;52658;12658;Rangeway Primary School;Rangeway;WA;6530;Government;Primary;School Single Entity;Individual Reporting;1;33;1;41;1;34;1;35;1;28;1;34;1;23;1;33;0;;0;;0;;0;;0;;0;;0;;0;;261
2025;48492;49870;9870;Redcliffe Primary School;Redcliffe;WA;6104;Government;Primary;School Single Entity;Individual Reporting;1;41;1;43;1;35;1;43;1;36;1;32;1;37;1;34;0;;0;;0;;0;;0;;0;;0;;0;;301
2025;48493;52383;12383;Richmond Primary School;East Fremantle;WA;6158;Government;Primary;School Single Entity;Individual Reporting;1;49;1;64;1;61;1;59;1;57;1;59;1;58;1;54;0;;0;;0;;0;;0;;0;;0;;0;;461
2025;48494;46046;6046;Riverton Primary School;Riverton;WA;6148;Government;Primary;School Single Entity;Individual Reporting;1;60;1;64;1;65;1;81;1;87;1;74;1;111;1;108;0;;0;;0;;0;;0;;0;;0;;0;;650
2025;48495;45056;5056;Rockingham Beach Primary School;Rockingham;WA;6168;Government;Primary;School Single Entity;Individual Reporting;1;51;1;59;1;50;1;39;1;51;1;61;1;47;1;48;0;;0;;0;;0;;0;;0;;0;;0;;406
2025;48496;52738;12738;Roebourne District High School;Roebourne;WA;6718;Government;Combined;School Head Campus;Rolled Reporting;1;18;1;14;1;11;1;14;1;10;1;11;1;7;1;8;1;9;1;7;1;6;1;8;1;13;1;5;0;;0;;141
2025;48498;48461;8461;Rosalie Primary School;Shenton Park;WA;6008;Government;Primary;School Single Entity;Individual Reporting;1;58;1;60;1;45;1;55;1;62;1;52;1;66;1;72;0;;0;;0;;0;;0;;0;;0;;0;;470
2025;48499;45476;5476;Rossmoyne Primary School;Rossmoyne;WA;6148;Government;Primary;School Single Entity;Individual Reporting;0;;1;44;1;51;1;52;1;58;1;74;1;71;1;57;0;;0;;0;;0;;0;;0;;0;;0;;407
2025;48500;52414;12414;Safety Bay Primary School;Safety Bay;WA;6169;Government;Primary;School Single Entity;Individual Reporting;1;60;1;80;1;83;1;88;1;49;1;85;1;71;1;76;0;;0;;0;;0;;0;;0;;0;;0;;592
2025;48501;52611;12611;Salmon Gums Primary School;Salmon Gums;WA;6445;Government;Primary;School Single Entity;Individual Reporting;1;2;1;2;1;4;1;1;1;2;1;4;1;;1;2;0;;0;;0;;0;;0;;0;;0;;0;;17
2025;48502;49228;9228;Sawyers Valley Primary School;Sawyers Valley;WA;6074;Government;Primary;School Single Entity;Individual Reporting;1;20;1;12;1;25;1;25;1;22;1;19;1;10;1;17;0;;0;;0;;0;;0;;0;;0;;0;;150
2025;48503;48940;8940;Scarborough Primary School;Scarborough;WA;6019;Government;Primary;School Single Entity;Individual Reporting;1;35;1;42;1;40;1;26;1;36;1;30;1;35;1;34;0;;0;;0;;0;;0;;0;;0;;0;;278
2025;48504;48934;8934;Newborough Primary School;Karrinyup;WA;6018;Government;Primary;School Single Entity;Individual Reporting;1;38;1;38;1;40;1;46;1;38;1;54;1;46;1;44;0;;0;;0;;0;;0;;0;;0;;0;;344
2025;48505;45473;5473;Deanmore Primary School;Karrinyup;WA;6018;Government;Primary;School Single Entity;Individual Reporting;1;55;1;63;1;70;1;53;1;58;1;60;1;61;1;66;0;;0;;0;;0;;0;;0;;0;;0;;486
2025;48506;52420;12420;Serpentine Primary School;Serpentine;WA;6125;Government;Primary;School Single Entity;Individual Reporting;1;38;1;34;1;31;1;22;1;23;1;33;1;23;1;25;0;;0;;0;;0;;0;;0;;0;;0;;229
2025;48507;52679;12679;Shark Bay School;Denham;WA;6537;Government;Combined;School Single Entity;Individual Reporting;1;8;1;7;1;4;1;8;1;7;1;4;1;8;1;8;1;5;1;7;1;3;1;6;1;5;1;5;0;;0;;85
2025;48508;58123;18123;Fremantle Primary School;Fremantle;WA;6160;Government;Primary;School Single Entity;Individual Reporting;1;36;1;18;1;24;1;20;1;21;1;29;1;18;1;35;0;;0;;0;;0;;0;;0;;0;;0;;201
2025;48509;52400;12400;Spearwood Primary School;Spearwood;WA;6163;Government;Primary;School Single Entity;Individual Reporting;1;15;1;15;1;15;1;11;1;16;1;16;1;14;1;12;0;;0;;0;;0;;0;;0;;0;;0;;114
2025;48510;52539;12539;Spencer Park Primary School;Spencer Park;WA;6330;Government;Primary;School Single Entity;Individual Reporting;1;45;1;42;1;31;1;43;1;27;1;46;1;27;1;42;0;;0;;0;;0;;0;;0;;0;;0;;303
2025;48511;52531;12531;South Stirling Primary School;Manypeaks;WA;6328;Government;Primary;School Single Entity;Individual Reporting;1;1;1;;1;3;1;2;1;1;1;1;1;1;1;3;0;;0;;0;;0;;0;;0;;0;;0;;12
2025;48512;48462;8462;Subiaco Primary School;Subiaco;WA;6008;Government;Primary;School Single Entity;Individual Reporting;1;80;1;96;1;71;1;95;1;82;1;96;1;85;1;101;0;;0;;0;;0;;0;;0;;0;;0;;706
2025;48513;47512;7512;Swanbourne Primary School;Swanbourne;WA;6010;Government;Primary;School Single Entity;Individual Reporting;1;50;1;66;1;55;1;61;1;75;1;49;1;59;1;50;0;;0;;0;;0;;0;;0;;0;;0;;465
2025;48514;46044;6044;Middle Swan Primary School;Stratton;WA;6056;Government;Primary;School Single Entity;Individual Reporting;1;21;1;44;1;32;1;41;1;57;1;45;1;47;1;53;0;;0;;0;;0;;0;;0;;0;;0;;340
2025;48515;49120;9120;Upper Swan Primary School;Upper Swan;WA;6069;Government;Primary;School Single Entity;Individual Reporting;1;41;1;54;1;53;1;53;1;45;1;49;1;49;1;54;0;;0;;0;;0;;0;;0;;0;;0;;398
2025;48516;49119;9119;Swan View Primary School;Swan View;WA;6056;Government;Primary;School Single Entity;Individual Reporting;1;35;1;35;1;39;1;28;1;43;1;37;1;41;1;31;0;;0;;0;;0;;0;;0;;0;;0;;289
2025;48517;52526;12526;Tambellup Primary School;Tambellup;WA;6320;Government;Primary;School Single Entity;Individual Reporting;1;7;1;2;1;10;1;2;1;7;1;1;1;2;1;4;0;;0;;0;;0;;0;;0;;0;;0;;35
2025;48518;52581;12581;Tammin Primary School;Tammin;WA;6409;Government;Primary;School Single Entity;Individual Reporting;1;4;1;;1;3;1;2;1;3;1;;1;3;1;1;0;;0;;0;;0;;0;;0;;0;;0;;16
2025;48519;50089;10089;Thornlie Primary School;Thornlie;WA;6108;Government;Primary;School Single Entity;Individual Reporting;1;38;1;45;1;80;1;72;1;73;1;58;1;49;1;55;0;;0;;0;;0;;0;;0;;0;;0;;470
2025;48520;52645;12645;Three Springs Primary School;Three Springs;WA;6519;Government;Primary;School Single Entity;Individual Reporting;1;8;1;4;1;5;1;7;1;7;1;8;1;8;1;8;0;;0;;0;;0;;0;;0;;0;;0;;55
2025;48522;45058;5058;Rivervale Primary School;Rivervale;WA;6103;Government;Primary;School Single Entity;Individual Reporting;1;40;1;49;1;44;1;43;1;44;1;41;1;41;1;31;0;;0;;0;;0;;0;;0;;0;;0;;333
2025;48523;52630;12630;Trayning Primary School;Trayning;WA;6488;Government;Primary;School Single Entity;Individual Reporting;1;2;1;2;1;2;1;3;1;1;1;2;1;1;1;1;0;;0;;0;;0;;0;;0;;0;;0;;14
2025;48524;45187;5187;Tuart Hill Primary School;Tuart Hill;WA;6060;Government;Primary;School Single Entity;Individual Reporting;1;78;1;93;1;88;1;100;1;79;1;65;1;77;1;68;0;;0;;0;;0;;0;;0;;0;;0;;648
2025;48525;52506;12506;Vasse Primary School;Vasse;WA;6280;Government;Primary;School Single Entity;Individual Reporting;1;80;1;84;1;97;1;108;1;95;1;82;1;108;1;90;0;;0;;0;;0;;0;;0;;0;;0;;744
2025;48526;49844;9844;Victoria Park Primary School;Victoria Park;WA;6100;Government;Primary;School Single Entity;Individual Reporting;1;60;1;58;1;67;1;65;1;62;1;68;1;66;1;64;0;;0;;0;;0;;0;;0;;0;;0;;510
2025;48527;49851;9851;East Victoria Park Primary School;East Victoria Park;WA;6101;Government;Primary;School Single Entity;Individual Reporting;1;60;1;49;1;53;1;55;1;51;1;54;1;47;1;60;0;;0;;0;;0;;0;;0;;0;;0;;429
2025;48528;52650;12650;Walkaway Primary School;Walkaway;WA;6528;Government;Primary;School Single Entity;Individual Reporting;1;4;1;9;1;9;1;8;1;10;1;11;1;8;1;6;0;;0;;0;;0;;0;;0;;0;;0;;65
2025;48529;52574;12574;Walpole Primary School;Walpole;WA;6398;Government;Primary;School Single Entity;Individual Reporting;1;6;1;2;1;11;1;4;1;7;1;9;1;3;1;5;0;;0;;0;;0;;0;;0;;0;;0;;47
2025;48530;55225;15225;Lake Monger Primary School;Wembley;WA;6014;Government;Primary;School Single Entity;Individual Reporting;1;28;1;42;1;47;1;42;1;41;1;45;1;48;1;42;0;;0;;0;;0;;0;;0;;0;;0;;335
2025;48531;52515;12515;Wandering Primary School;Wandering;WA;6308;Government;Primary;School Single Entity;Individual Reporting;1;5;1;3;1;1;1;5;1;4;1;2;1;4;1;2;0;;0;;0;;0;;0;;0;;0;;0;;26
2025;48532;45477;5477;Wanneroo Primary School;Wanneroo;WA;6065;Government;Primary;School Single Entity;Individual Reporting;1;41;1;39;1;49;1;54;1;56;1;56;1;49;1;70;0;;0;;0;;0;;0;;0;;0;;0;;414
2025;48534;49889;9889;Wattle Grove Primary School;Wattle Grove;WA;6107;Government;Primary;School Single Entity;Individual Reporting;1;100;1;88;1;93;1;122;1;110;1;108;1;128;1;121;0;;0;;0;;0;;0;;0;;0;;0;;870
2025;48535;52533;12533;Wellstead Primary School;Wellstead;WA;6328;Government;Primary;School Single Entity;Individual Reporting;1;3;1;2;1;3;1;5;1;2;1;6;1;2;1;5;0;;0;;0;;0;;0;;0;;0;;0;;28
2025;48536;48941;8941;Wembley Downs Primary School;Wembley Downs;WA;6019;Government;Primary;School Single Entity;Individual Reporting;1;59;1;54;1;38;1;46;1;47;1;42;1;49;1;47;0;;0;;0;;0;;0;;0;;0;;0;;382
2025;48537;48475;8475;Wembley Primary School;Wembley;WA;6014;Government;Primary;School Single Entity;Individual Reporting;1;80;1;79;1;102;1;91;1;106;1;96;1;111;1;91;0;;0;;0;;0;;0;;0;;0;;0;;756
2025;48538;49165;9165;Westminster Primary School;Westminster;WA;6061;Government;Primary;School Single Entity;Individual Reporting;1;39;1;47;1;49;1;48;1;46;1;41;1;50;1;52;0;;0;;0;;0;;0;;0;;0;;0;;372
2025;48540;52390;12390;White Gum Valley Primary School;White Gum Valley;WA;6162;Government;Primary;School Single Entity;Individual Reporting;0;;1;38;1;41;1;33;1;27;1;43;1;30;1;34;0;;0;;0;;0;;0;;0;;0;;0;;246
2025;48541;52564;12564;Wickepin Primary School;Wickepin;WA;6370;Government;Primary;School Single Entity;Individual Reporting;1;8;1;9;1;5;1;8;1;10;1;13;1;7;1;6;0;;0;;0;;0;;0;;0;;0;;0;;66
2025;48542;45059;5059;Wilson Primary School;Wilson;WA;6107;Government;Primary;School Single Entity;Individual Reporting;1;36;1;39;1;40;1;44;1;38;1;34;1;29;1;31;0;;0;;0;;0;;0;;0;;0;;0;;291
2025;48543;52439;12439;Wilson Park Primary School;Collie;WA;6225;Government;Primary;School Single Entity;Individual Reporting;1;6;1;10;1;13;1;10;1;11;1;12;1;8;1;9;0;;0;;0;;0;;0;;0;;0;;0;;79
2025;48544;46853;6853;Wiluna Remote Community School;Wiluna;WA;6646;Government;Combined;School Single Entity;Individual Reporting;1;4;1;5;1;7;1;7;1;4;1;7;1;8;1;11;1;6;1;12;1;1;1;5;1;10;1;6;0;;0;;93
2025;48545;52521;12521;Woodanilling Primary School;Woodanilling;WA;6316;Government;Primary;School Single Entity;Individual Reporting;1;;1;1;1;;1;5;1;;1;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;6
2025;48546;48939;8939;Woodlands Primary School;Woodlands;WA;6018;Government;Primary;School Single Entity;Individual Reporting;1;38;1;42;1;51;1;42;1;50;1;42;1;48;1;46;0;;0;;0;;0;;0;;0;;0;;0;;359
2025;48547;52695;12695;Wooroloo Primary School;Wooroloo;WA;6558;Government;Primary;School Single Entity;Individual Reporting;1;4;1;5;1;4;1;3;1;3;1;3;1;4;1;7;0;;0;;0;;0;;0;;0;;0;;0;;33
2025;48548;52718;12718;Yalgoo Primary School;Yalgoo;WA;6635;Government;Primary;School Single Entity;Individual Reporting;1;1;1;2;1;3;1;3;1;5;1;3;1;3;1;2;0;;0;;0;;0;;0;;0;;0;;0;;22
2025;48549;52432;12432;Yarloop Primary School;Yarloop;WA;6218;Government;Primary;School Single Entity;Individual Reporting;1;8;1;6;1;1;1;8;1;5;1;6;1;6;1;8;0;;0;;0;;0;;0;;0;;0;;0;;48
2025;48550;55292;15292;Yealering Primary School;Yealering;WA;6372;Government;Primary;School Single Entity;Individual Reporting;1;1;1;2;1;1;1;3;1;;1;2;1;1;1;;0;;0;;0;;0;;0;;0;;0;;0;;10
2025;48551;52707;12707;Yerecoin Primary School;Yerecoin;WA;6571;Government;Primary;School Single Entity;Individual Reporting;1;;1;2;1;2;1;3;1;2;1;1;1;2;1;2;0;;0;;0;;0;;0;;0;;0;;0;;14
2025;48552;49141;9141;Yokine Primary School;Yokine;WA;6060;Government;Primary;School Single Entity;Individual Reporting;1;39;1;38;1;36;1;39;1;37;1;47;1;45;1;32;0;;0;;0;;0;;0;;0;;0;;0;;313
2025;48553;52668;12668;Yuna Primary School;Yuna;WA;6532;Government;Primary;School Single Entity;Individual Reporting;1;3;1;3;1;1;1;1;1;;1;;1;;1;3;0;;0;;0;;0;;0;;0;;0;;0;;11
2025;48554;49158;9158;North Balga Primary School;Balga;WA;6061;Government;Primary;School Single Entity;Individual Reporting;1;30;1;41;1;31;1;28;1;34;1;49;1;31;1;32;0;;0;;0;;0;;0;;0;;0;;0;;276
2025;48556;52608;12608;Kambalda Primary School;Kambalda East;WA;6442;Government;Primary;School Single Entity;Individual Reporting;1;12;1;22;1;12;1;23;1;12;1;14;1;12;1;12;0;;0;;0;;0;;0;;0;;0;;0;;119
2025;48557;52788;12788;Newman Primary School;Newman;WA;6753;Government;Primary;School Single Entity;Individual Reporting;1;29;1;44;1;33;1;41;1;28;1;30;1;32;1;28;0;;0;;0;;0;;0;;0;;0;;0;;265
2025;48558;52321;12321;Kingsley Primary School;Armadale;WA;6112;Government;Primary;School Single Entity;Individual Reporting;1;40;1;28;1;33;1;21;1;32;1;38;1;25;1;37;0;;0;;0;;0;;0;;0;;0;;0;;254
2025;48559;48909;8909;Takari Primary School;Balcatta;WA;6021;Government;Primary;School Single Entity;Individual Reporting;1;32;1;26;1;26;1;21;1;17;1;17;1;32;1;22;0;;0;;0;;0;;0;;0;;0;;0;;193
2025;48560;52410;12410;Bungaree Primary School;Rockingham;WA;6168;Government;Primary;School Single Entity;Individual Reporting;1;20;1;21;1;32;1;18;1;36;1;39;1;29;1;38;0;;0;;0;;0;;0;;0;;0;;0;;233
2025;48561;49023;9023;Anzac Terrace Primary School;Bassendean;WA;6054;Government;Primary;School Single Entity;Individual Reporting;1;42;1;50;1;46;1;47;1;48;1;44;1;42;1;45;0;;0;;0;;0;;0;;0;;0;;0;;364
2025;48562;52409;12409;Orelia Primary School;Orelia;WA;6167;Government;Primary;School Single Entity;Individual Reporting;1;36;1;36;1;35;1;40;1;45;1;43;1;34;1;32;0;;0;;0;;0;;0;;0;;0;;0;;301
2025;48563;52660;12660;Useless Loop Primary School;Useless Loop;WA;6537;Government;Primary;School Single Entity;Individual Reporting;1;1;1;2;1;2;1;5;1;2;1;2;1;2;1;5;0;;0;;0;;0;;0;;0;;0;;0;;21
2025;48564;52322;12322;Neerigen Brook Primary School;Armadale;WA;6112;Government;Primary;School Single Entity;Individual Reporting;1;36;1;47;1;39;1;26;1;35;1;38;1;46;1;35;0;;0;;0;;0;;0;;0;;0;;0;;302
2025;48565;49161;9161;Warriapendi Primary School;Balga;WA;6061;Government;Primary;School Single Entity;Individual Reporting;1;34;1;29;1;34;1;39;1;42;1;35;1;27;1;26;0;;0;;0;;0;;0;;0;;0;;0;;266
2025;48566;52344;12344;Bateman Primary School;Bateman;WA;6150;Government;Primary;School Single Entity;Individual Reporting;1;36;1;43;1;38;1;45;1;43;1;54;1;54;1;58;0;;0;;0;;0;;0;;0;;0;;0;;371
2025;48567;50099;10099;Wirrabirra Primary School;Gosnells;WA;6110;Government;Primary;School Single Entity;Individual Reporting;1;40;1;46;1;43;1;57;1;43;1;47;1;39;1;51;0;;0;;0;;0;;0;;0;;0;;0;;366
2025;48568;46045;6045;North Morley Primary School;Dianella;WA;6059;Government;Primary;School Single Entity;Individual Reporting;1;36;1;27;1;19;1;25;1;30;1;19;1;31;1;20;0;;0;;0;;0;;0;;0;;0;;0;;207
2025;48569;45057;5057;Sorrento Primary School;Sorrento;WA;6020;Government;Primary;School Single Entity;Individual Reporting;1;51;1;43;1;52;1;47;1;71;1;63;1;54;1;61;0;;0;;0;;0;;0;;0;;0;;0;;442
2025;48570;50091;10091;Yale Primary School;Thornlie;WA;6108;Government;Primary;School Single Entity;Individual Reporting;1;40;1;38;1;42;1;47;1;60;1;49;1;59;1;63;0;;0;;0;;0;;0;;0;;0;;0;;398
2025;48571;49832;9832;Walliston Primary School;Walliston;WA;6076;Government;Primary;School Single Entity;Individual Reporting;1;40;1;34;1;39;1;42;1;44;1;62;1;41;1;42;0;;0;;0;;0;;0;;0;;0;;0;;344
2025;48572;49184;9184;Weld Square Primary School;Morley;WA;6062;Government;Primary;School Single Entity;Individual Reporting;1;21;1;22;1;18;1;20;1;23;1;16;1;19;1;19;0;;0;;0;;0;;0;;0;;0;;0;;158
2025;48573;52374;12374;Willetton Primary School;Willetton;WA;6155;Government;Primary;School Single Entity;Individual Reporting;1;48;1;47;1;66;1;67;1;91;1;103;1;107;1;97;0;;0;;0;;0;;0;;0;;0;;0;;626
2025;48574;52540;12540;Yakamia Primary School;Albany;WA;6330;Government;Primary;School Single Entity;Individual Reporting;1;39;1;59;1;45;1;71;1;49;1;55;1;60;1;59;0;;0;;0;;0;;0;;0;;0;;0;;437
2025;48575;52613;12613;Scaddan Primary School;Scaddan;WA;6447;Government;Primary;School Single Entity;Individual Reporting;1;5;1;10;1;7;1;4;1;5;1;5;1;5;1;2;0;;0;;0;;0;;0;;0;;0;;0;;43
2025;48576;50107;10107;Westfield Park Primary School;Camillo;WA;6111;Government;Primary;School Single Entity;Individual Reporting;1;32;1;42;1;44;1;38;1;35;1;44;1;33;1;37;0;;0;;0;;0;;0;;0;;0;;0;;305
2025;48577;49166;9166;Camboon Primary School;Noranda;WA;6062;Government;Primary;School Single Entity;Individual Reporting;1;27;1;49;1;37;1;36;1;47;1;37;1;44;1;45;0;;0;;0;;0;;0;;0;;0;;0;;322
2025;48578;48912;8912;Glendale Primary School;Hamersley;WA;6022;Government;Primary;School Single Entity;Individual Reporting;1;39;1;53;1;36;1;48;1;38;1;37;1;37;1;29;0;;0;;0;;0;;0;;0;;0;;0;;317
2025;48579;52729;12729;Karratha Primary School;Karratha;WA;6714;Government;Primary;School Single Entity;Individual Reporting;1;32;1;42;1;34;1;28;1;38;1;26;1;32;1;36;0;;0;;0;;0;;0;;0;;0;;0;;268
2025;48580;49096;9096;Lockridge Primary School;Lockridge;WA;6054;Government;Primary;School Single Entity;Individual Reporting;1;32;1;33;1;41;1;33;1;33;1;34;1;33;1;43;0;;0;;0;;0;;0;;0;;0;;0;;282
2025;48581;52477;12477;East Manjimup Primary School;Manjimup;WA;6258;Government;Primary;School Single Entity;Individual Reporting;1;36;1;32;1;32;1;33;1;32;1;26;1;31;1;31;0;;0;;0;;0;;0;;0;;0;;0;;253
2025;48582;52408;12408;North Parmelia Primary School;Parmelia;WA;6167;Government;Primary;School Single Entity;Individual Reporting;1;36;1;32;1;38;1;39;1;51;1;26;1;32;1;46;0;;0;;0;;0;;0;;0;;0;;0;;300
2025;48583;52641;12641;Leeman Primary School;Leeman;WA;6514;Government;Primary;School Single Entity;Individual Reporting;1;4;1;5;1;4;1;4;1;2;1;4;1;1;1;1;0;;0;;0;;0;;0;;0;;0;;0;;25
2025;48584;55200;15200;Gibbs Street Primary School;East Cannington;WA;6107;Government;Primary;School Single Entity;Individual Reporting;1;78;1;83;1;67;1;79;1;74;1;82;1;78;1;61;0;;0;;0;;0;;0;;0;;0;;0;;602
2025;48585;52791;12791;Paraburdoo Primary School;Paraburdoo;WA;6754;Government;Primary;School Single Entity;Individual Reporting;1;25;1;30;1;17;1;23;1;26;1;19;1;26;1;19;0;;0;;0;;0;;0;;0;;0;;0;;185
2025;48586;57500;17500;Wickham Primary School;Wickham;WA;6720;Government;Primary;School Single Entity;Individual Reporting;1;37;1;51;1;43;1;49;1;45;1;45;1;39;1;46;0;;0;;0;;0;;0;;0;;0;;0;;355
2025;48587;52422;12422;Carcoola Primary School;Pinjarra;WA;6208;Government;Primary;School Single Entity;Individual Reporting;1;14;1;10;1;20;1;20;1;12;1;18;1;13;1;16;0;;0;;0;;0;;0;;0;;0;;0;;123
2025;48588;52787;12787;Tom Price Primary School;Tom Price;WA;6751;Government;Primary;School Single Entity;Individual Reporting;1;31;1;40;1;34;1;40;1;28;1;34;1;26;1;39;0;;0;;0;;0;;0;;0;;0;;0;;272
2025;48589;50100;10100;Clifton Hills Primary School;Kelmscott;WA;6111;Government;Primary;School Single Entity;Individual Reporting;1;55;1;67;1;63;1;50;1;53;1;54;1;50;1;62;0;;0;;0;;0;;0;;0;;0;;0;;454
2025;48590;49815;9815;Gooseberry Hill Primary School;Gooseberry Hill;WA;6076;Government;Primary;School Single Entity;Individual Reporting;1;39;1;44;1;59;1;55;1;53;1;61;1;49;1;69;0;;0;;0;;0;;0;;0;;0;;0;;429
2025;48591;52620;12620;Nulsen Primary School;Esperance;WA;6450;Government;Primary;School Single Entity;Individual Reporting;1;26;1;17;1;25;1;32;1;28;1;20;1;29;1;16;0;;0;;0;;0;;0;;0;;0;;0;;193
2025;48592;52754;12754;South Hedland Primary School;South Hedland;WA;6722;Government;Primary;School Single Entity;Individual Reporting;1;32;1;40;1;23;1;33;1;33;1;35;1;28;1;41;0;;0;;0;;0;;0;;0;;0;;0;;265
2025;48593;50098;10098;Seaforth Primary School;Gosnells;WA;6110;Government;Primary;School Single Entity;Individual Reporting;1;33;1;42;1;30;1;34;1;28;1;24;1;26;1;16;0;;0;;0;;0;;0;;0;;0;;0;;233
2025;48594;52736;12736;Pannawonica School;Pannawonica;WA;6716;Government;Combined;School Single Entity;Individual Reporting;1;25;1;21;1;20;1;24;1;12;1;16;1;12;1;12;1;6;1;7;1;4;1;3;1;6;1;1;0;;0;;169
2025;48595;48979;8979;Springfield Primary School;Kallaroo;WA;6025;Government;Primary;School Single Entity;Individual Reporting;1;21;1;31;1;40;1;23;1;45;1;27;1;20;1;25;0;;0;;0;;0;;0;;0;;0;;0;;232
2025;48596;52638;12638;Cervantes Primary School;Cervantes;WA;6511;Government;Primary;School Single Entity;Individual Reporting;1;8;1;4;1;8;1;4;1;10;1;8;1;10;1;3;0;;0;;0;;0;;0;;0;;0;;0;;55
2025;48597;48975;8975;Padbury Primary School;Padbury;WA;6025;Government;Primary;School Single Entity;Individual Reporting;1;20;1;27;1;22;1;26;1;14;1;18;1;19;1;14;0;;0;;0;;0;;0;;0;;0;;0;;160
2025;48598;52415;12415;Warnbro Primary School;Warnbro;WA;6169;Government;Primary;School Single Entity;Individual Reporting;1;23;1;39;1;28;1;25;1;31;1;30;1;34;1;23;0;;0;;0;;0;;0;;0;;0;;0;;233
2025;48599;48970;8970;Hillarys Primary School;Hillarys;WA;6025;Government;Primary;School Single Entity;Individual Reporting;1;55;1;64;1;74;1;63;1;74;1;63;1;66;1;63;0;;0;;0;;0;;0;;0;;0;;0;;522
2025;48600;45905;5905;Davallia Primary School;Duncraig;WA;6023;Government;Primary;School Single Entity;Individual Reporting;1;63;1;56;1;62;1;77;1;64;1;87;1;69;1;75;0;;0;;0;;0;;0;;0;;0;;0;;553
2025;48601;50368;10368;Challis Community Primary School;Armadale;WA;6112;Government;Primary;School Single Entity;Individual Reporting;1;78;1;101;1;100;1;95;1;118;1;100;1;121;1;117;0;;0;;0;;0;;0;;0;;0;;0;;830
2025;48602;52398;12398;Southwell Primary School;Hamilton Hill;WA;6163;Government;Primary;School Single Entity;Individual Reporting;1;10;1;7;1;16;1;11;1;8;1;8;1;11;1;12;0;;0;;0;;0;;0;;0;;0;;0;;83
2025;48603;50093;10093;East Maddington Primary School;Maddington;WA;6109;Government;Primary;School Single Entity;Individual Reporting;1;45;1;51;1;51;1;51;1;45;1;48;1;51;1;54;0;;0;;0;;0;;0;;0;;0;;0;;396
2025;48604;52614;12614;Cascade Primary School;Cascade;WA;6450;Government;Primary;School Single Entity;Individual Reporting;1;3;1;3;1;1;1;3;1;3;1;3;1;2;1;6;0;;0;;0;;0;;0;;0;;0;;0;;24
