school_id,الاسم_بالعربية,الاسم_بالانجليزية,الولاية_EN,الولاية_رمز,المحلية_EN,المحلية_AR,المحلية_رمز,النطاق,نوع_الملكية,نوع_المدرسة,عدد_المعلمين,الطلاب_إناث,الطلاب_ذكور,إجمالي_الطلاب,الصف_1,الصف_2,الصف_3,الصف_4,الصف_5,الصف_6,الصف_7,الصف_8,إجمالي_الفصول,فصول_دائمة,فصول_تحتاج_تأهيل,سور,مخزن,وجبات_مدرسية,روضة_أطفال,روضة_مستوى_1,روضة_مستوى_2,الكهرباء,مصدر_المياه,مراحيض,مراحيض_ذكور,مراحيض_إناث,مراحيض_مشتركة,خط_الطول,خط_العرض
61921312,ابو زريقة ب بنات,Abu Zraiga B for girls,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنات,6,514,0,514,143,64,62,69,49,78,49,0,8,4,4,لا,نعم,نعم,لا,0,0,لا يوجد,Pump,نعم,0,6,0,,
61922301,ابن الوليد بنين,Ibn Alwaleed for boys,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنين,9,0,321,321,50,46,40,43,45,44,36,17,8,8,0,لا,لا,لا,نعم,22,21,لا يوجد,Well,نعم,4,0,2,,
61922302,ام روابة بنين,Um Rawaba for boys,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنين,10,0,535,535,74,62,68,118,60,56,47,50,10,6,3,لا,لا,نعم,نعم,20,24,لا يوجد,Well,نعم,6,0,0,,
61922303,دار السلام (أ) بنين,Darrasalam A for boys,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنين,9,0,457,457,86,61,73,46,61,43,44,43,8,8,0,لا,نعم,نعم,لا,0,0,مولّد كهربائي,Well,نعم,4,4,8,,
61922304,دار السلام الشرقية,Darrasalam East,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنات,9,598,0,598,106,77,83,85,92,60,49,46,9,5,4,لا,نعم,نعم,نعم,20,36,لا يوجد,Well,لا,0,0,0,,
61922305,دار السلام (ب) بنات,Darrasalm B for girls,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنات,9,337,0,337,43,40,50,40,35,49,45,35,8,4,3,لا,نعم,نعم,لا,0,0,لا يوجد,Other,نعم,0,3,1,,
61922306,دار السلام (أ) بنات,Darrasalm A for girls,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنات,8,0,399,399,57,46,57,59,48,49,38,45,8,5,2,نعم,نعم,نعم,نعم,28,54,لا يوجد,Other,نعم,0,6,0,,
61922307,كرقيات دميكة,Kargeiat Dameika,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,2,89,128,217,28,34,39,32,37,24,23,0,8,2,5,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,0,1,1,,
61922308,جاعور,Ja'our,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,7,143,166,309,55,33,23,40,36,42,40,40,8,4,2,لا,نعم,نعم,نعم,40,35,لا يوجد,Other,لا,0,0,0,,
61922309,علاونة,Alawna,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,4,107,141,248,57,48,43,30,32,19,19,0,7,0,0,لا,نعم,لا,لا,0,0,لا يوجد,Other,نعم,3,6,3,,
61922310,ام ضل,Um Dhull,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,5,152,167,319,58,44,47,42,38,44,29,17,10,7,2,لا,لا,لا,لا,0,0,طاقة شمسية,Pump,نعم,2,2,0,,
61922311,سلوقي,Salougi,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,3,70,72,142,37,20,29,16,17,23,0,0,6,0,6,لا,لا,نعم,لا,0,0,لا يوجد,Pump,نعم,3,3,0,,
61922312,ام غبيشة,Um Ghebaisha,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,3,149,140,289,70,45,53,44,32,22,17,6,8,7,0,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,3,3,0,,
61922314,كروة,Karwa,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,0,23,26,49,49,0,0,0,0,0,0,0,1,0,1,لا,لا,لا,لا,0,0,لا يوجد,No,نعم,3,3,6,,
61922315,ابو دويل (أ),Abu Dwail A,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنات,3,187,194,381,76,54,57,51,59,28,37,19,8,3,0,لا,لا,لا,لا,0,0,لا يوجد,No,نعم,2,2,0,,
61922316,الفاروق,alfaroog,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,4,99,104,203,36,31,36,0,20,18,22,40,9,1,2,نعم,لا,نعم,لا,0,0,لا يوجد,Pump,نعم,3,3,0,,
61922317,قوز دقيس,Gouz Degais,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,2,242,255,497,83,68,99,73,52,54,29,39,8,2,6,لا,نعم,لا,لا,0,0,لا يوجد,Other,نعم,3,3,6,,
61922320,خير واجد,Khair Wajid,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,1,28,46,74,15,0,16,15,28,0,0,0,4,0,4,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,2,2,0,,
61922323,تورندي,Tornadi,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,1,36,61,97,0,26,12,22,20,17,0,0,5,1,0,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,2,2,2,,
61922324,ام عجاجة,Om Ajaja,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,2,116,125,241,36,33,28,33,32,79,0,0,6,6,0,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,1,2,1,,
61923301,شنقل طوباي بنين,Shangil Tobay for boys,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنين,7,0,676,676,93,94,84,112,85,85,64,59,8,0,2,لا,نعم,نعم,نعم,100,75,لا يوجد,Other,نعم,4,1,0,,
61923302,شنقل طوباي (أ) بنين,Shangil Tobay A for boys,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنين,8,0,525,525,70,72,62,81,60,45,71,64,12,4,8,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,4,,
61923304,ابوزريقة (ب) بنين,Abu Zraiga B for boys,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنين,6,0,413,413,54,36,63,75,44,52,49,40,8,3,3,لا,نعم,لا,لا,0,0,لا يوجد,Pump,نعم,6,0,0,,
61923305,شنقل طوباي (ب) بنات,Shangil Tobay B for girls,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنات,7,29,642,671,98,96,92,92,85,72,71,65,8,0,5,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
61923306,شنقل طوباي (أ) بنات,Shangil Tobay A for girls,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,بنات,8,487,0,487,66,60,60,69,61,63,46,62,8,8,0,لا,لا,نعم,لا,0,0,لا يوجد,No,لا,2,6,0,,
61923310,شداد,Shadad,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,6,277,317,594,83,67,87,83,80,54,64,76,8,5,3,لا,نعم,لا,لا,0,0,لا يوجد,Other,نعم,8,9,0,,
61923311,الحرية (ب),Alhurreya B,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,1,998,753,1751,324,263,364,243,160,146,108,143,25,13,6,لا,لا,نعم,لا,0,0,لا يوجد,Pump,نعم,6,12,4,,
61923312,الحرية (أ),Alhurreya A,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,2,387,353,740,96,85,84,90,115,86,93,91,12,1,2,لا,لا,نعم,لا,0,0,لا يوجد,Public network,نعم,6,6,6,,
61923313,التضامن المختلطة,Solidarity Mixed,North Darfur,SD02,Dar As Salam,دار السلام,SD02113,ريفي,حكومية,مختلط,1,90,83,173,50,64,59,0,0,0,0,0,3,0,3,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,2,1,0,,
61923315,ابو زريقة (أ) بنين,Abu Zraiga A for boys,North Darfur,SD02,Dar As Salam,دارالسلام,SD02113,ريفي,حكومية,بنين,11,0,449,449,64,55,80,67,51,51,36,45,8,4,4,لا,نعم,نعم,لا,0,0,لا يوجد,Pump,نعم,2,0,0,,
61931301,تابت بنين,Tabat for boys,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنين,14,0,473,473,60,59,82,89,60,39,50,34,9,9,0,لا,نعم,نعم,لا,0,0,لا يوجد,Well,نعم,5,0,0,,
61931302,ابوبكر الصديق,abubakr Asidig,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنين,15,0,821,821,148,162,115,116,106,63,64,47,16,11,5,لا,نعم,نعم,لا,0,0,لا يوجد,Well,نعم,5,0,0,,
61931303,ام المؤمنين,omelmomneen,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنات,18,1308,0,1308,188,167,203,185,164,134,145,122,20,16,4,نعم,نعم,نعم,لا,0,0,لا يوجد,Other,نعم,0,12,0,,
61931305,تابت بنات,Tabat for girls,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنات,12,510,0,510,56,58,115,68,64,53,56,40,9,9,0,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,0,5,0,,
61931306,مقارين بنين,Magareen for boys,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنين,11,0,167,167,48,18,21,23,19,15,9,14,8,8,0,لا,نعم,نعم,لا,0,0,لا يوجد,Pump,نعم,6,0,0,,
61931307,كمبور,Kambour,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,2,131,136,267,57,42,40,41,30,34,23,0,8,4,4,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
61931308,حمدان بن راشد,Hamdan Bin Rashid,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنين,14,0,418,418,54,52,53,54,54,45,53,53,8,8,0,نعم,نعم,نعم,لا,0,0,مولّد كهربائي,Well,نعم,6,0,2,,
61931309,تبسا,Tibsha,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,2,188,155,343,87,53,35,42,56,44,26,0,8,3,4,لا,لا,لا,لا,0,0,لا يوجد,No,لا,0,0,1,,
61931310,خالد بن الوليد,khalid ibn alwaleed,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,ذوو الاحتياجات الخاصة,مختلط,9,266,256,522,76,67,82,60,53,61,56,67,8,0,8,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,1,1,1,,
61931312,النهضة,Alnahda,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,3,136,139,275,100,0,0,37,39,30,41,28,8,4,4,لا,نعم,نعم,لا,0,0,لا يوجد,Well,نعم,6,6,4,,
61931313,الخلفا الراشدون,Alkhulafa Alrashidoun,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,4,274,270,544,90,76,76,79,83,87,53,0,8,3,4,نعم,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
61931314,كاتور,Katour,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,2,158,180,338,70,98,59,32,45,14,13,7,8,1,3,لا,لا,لا,نعم,63,0,لا يوجد,Well,نعم,6,6,0,,
61931318,تبرا,Tebra,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,6,284,364,648,140,143,105,68,48,53,50,41,8,3,4,لا,نعم,نعم,لا,0,0,لا يوجد,No,نعم,6,6,4,,
61931320,اسامة بن زيد,Osmama Ibn Zaid,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنين,14,0,795,795,140,96,128,107,97,100,75,52,12,10,0,لا,نعم,نعم,لا,0,0,لا يوجد,Well,نعم,9,1,0,,
61931325,الامام مالك,Al-Imam Malik,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,3,85,65,150,33,25,24,20,23,25,0,0,6,3,2,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,6,6,0,,
61931327,الخنساء,Al-Khansaa,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنات,18,0,941,941,176,118,154,136,94,92,79,92,16,11,5,نعم,نعم,لا,لا,0,0,لا يوجد,Well,نعم,8,8,0,,
61931334,ابو دجانة مختلط,Abu Dujana Mixed,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,ذوو الاحتياجات الخاصة,بنين,11,506,461,967,205,124,90,128,138,121,89,72,18,14,3,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,8,12,0,,
61931341,الكفاح,Al-Kefaah,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,1,195,182,377,0,65,60,61,60,49,35,47,7,0,6,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,3,3,0,,
61931345,دبة نايرة,Daba Nayra,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,7,323,425,748,91,158,120,93,75,88,50,73,11,3,8,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,6,6,0,,
61931352,مقارين بنات,Magareen for girls,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,بنات,11,1,176,177,70,17,16,21,19,18,9,7,8,8,0,لا,نعم,نعم,لا,0,0,لا يوجد,Well,نعم,0,6,0,,
61931353,تابت المشتركة,Tabat associated,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,حكومية,مختلط,2,11,29,40,40,0,0,0,0,0,0,0,11,9,2,لا,نعم,نعم,لا,0,0,لا يوجد,Public network,نعم,3,3,0,,
61931354,النزوح الجديد بنين,(New) Alnuzouh Aljadeed for boys,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,ذوو الاحتياجات الخاصة,بنين,11,0,2256,2256,381,558,366,228,178,181,132,232,17,16,1,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,12,0,0,,
61931355,النزوح الجديد بنات,(New) Alnuzouh Aljadeed for girls,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,ذوو الاحتياجات الخاصة,بنات,6,1839,0,1839,462,561,248,135,141,101,72,119,13,11,2,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,0,10,0,,
61931356,الاخوة الخاصة المختلطة,Al'ikhwa private mixed,North Darfur,SD02,Tawila,طويلة,SD02170,ريفي,أهلية / غير حكومية,مختلط,2,9,21,30,30,0,0,0,0,0,0,0,3,3,0,لا,لا,لا,نعم,16,18,لا يوجد,Other,نعم,2,2,0,,
31101301,الرياض بنين,Alriadh for boys,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,14,0,236,236,32,34,35,19,35,30,29,22,8,0,8,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,6,1,0,,
31101302,أركويت شرق/م(50),Arkaweet east/ Block 50,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,18,0,327,327,38,49,41,40,51,46,32,30,8,8,0,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,8,0,0,,
31101303,عبد اللطيف عبد الرحمن,Abdullateef Abdulrahman,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,14,0,149,149,13,13,16,26,21,18,18,24,8,0,8,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,8,1,0,,
31101304,خالد بن الوليد,khalid ibn alwaleed,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,22,0,742,742,75,82,95,94,96,105,95,100,14,12,2,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,10,0,0,,
31101305,هيرمان جماينر,Heman Gemainer,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,15,0,444,444,48,58,47,70,63,56,61,41,14,14,0,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,8,1,0,,
31101306,المصطفى,Almustafa,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,15,0,194,194,15,14,16,29,27,26,35,32,10,2,8,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,8,0,0,,
31101307,معاذ بن جبل,Muaadh Ibn Jabal,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,14,0,341,341,44,38,57,38,42,45,49,28,8,2,6,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,7,1,0,,
31101308,أركويت شمال,Arkaweet North,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,15,0,211,211,22,22,25,31,32,27,26,26,11,8,3,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,10,0,0,,
31101309,الشهيد/صلاح خضر,The Martyr/ Salah Khidr,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,14,0,186,186,16,32,25,28,23,28,19,15,8,4,4,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,6,1,0,,
31101310,الحارة الأولى,Alhara Al'oula,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,11,0,399,399,52,59,54,64,51,52,38,29,16,16,0,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,9,1,0,,
31101311,الجريف غرب  (1),Aljeraif West 1,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,15,0,295,295,37,45,31,51,46,38,27,20,8,6,2,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,6,1,0,,
31101312,الجريف غرب  (2),Aljeraif West 2,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,14,0,349,349,48,50,39,50,50,38,31,43,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,5,1,0,,
31101313,الجريف غرب  (3),Aljeraif West #,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,13,0,311,311,40,43,39,45,37,43,39,25,8,7,1,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,6,1,0,,
31101314,صلاح آدم,Salah Adam,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,15,0,422,422,62,54,54,52,58,50,52,40,8,8,0,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,7,1,0,,
31101315,الفردوس جنوب,Alferdous South,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,15,0,458,458,50,58,62,58,67,73,53,37,8,8,0,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,8,0,0,,
31101316,الشهيد/د.خالد على,The Martyr/ Dr. Khalid Ali,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,16,0,141,141,21,14,24,22,10,16,16,18,11,9,2,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,5,1,0,,
31101317,الرياض بنات,El-Rayad for girls,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,16,242,0,242,29,29,28,29,36,38,28,25,8,7,1,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,0,5,0,,
31101318,الزهراء,Azzahraa,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,14,145,0,145,18,23,19,16,19,17,17,16,8,8,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101319,أم عطية الأنصارية,Ummu Atteya Al'ansareia,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,21,435,0,435,58,55,63,54,61,56,46,42,8,0,8,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101320,أركويت جنوب / م(63),Arkaweet South/ Block 63,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,17,600,0,600,75,63,76,85,74,105,63,59,9,5,4,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,10,0,,
31101321,هيرمان جماينر,Heman Gemainer,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,18,304,0,304,30,45,35,33,38,40,47,36,8,8,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101322,نسيبة بنت كعب,Nosaiba Bint Kaab,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,17,306,0,306,35,36,45,39,32,36,44,39,8,2,6,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101323,أركويت غرب,Arkaweet West,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,15,332,0,332,44,33,44,50,52,33,40,36,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,15,0,,
31101324,أم القرى,Um Al-Qura,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,15,171,0,171,20,21,21,15,28,19,26,21,8,4,4,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,0,9,0,,
31101325,الحميراء,Al-Homairaa,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,14,174,0,174,24,18,21,20,23,24,28,16,8,0,8,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101326,الطائف,Altaif Alkhasa,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,14,233,0,233,36,29,22,30,34,28,32,22,8,6,2,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,0,12,0,,
31101327,القلعة الجديدة,(New) Algal'a Aljadeeda,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,14,208,0,208,28,18,28,26,29,28,29,22,8,8,0,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,4,0,,
31101328,حاج علي عبد الرحيم,Haj Ali Abdulraheem,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,14,367,0,367,46,44,55,56,47,38,49,32,8,4,4,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101329,الجريف غرب  (1),Aljeraif West 1,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,16,335,0,335,40,55,40,40,39,45,33,43,8,8,0,نعم,لا,نعم,نعم,0,0,شبكة عامة,Public network,نعم,0,10,0,,
31101330,الجريف غرب  (2),Aljeraif West 2,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,15,182,0,182,29,28,30,21,26,15,16,17,8,8,0,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,4,0,,
31101331,الجريف غرب  (3),Aljeraif West #,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,15,452,0,452,44,62,63,53,63,67,59,41,10,7,3,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,10,0,,
31101332,الحارة السادسة,(the sixth) Alhara Alsadsa,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,16,413,0,413,59,62,41,51,51,59,56,34,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101333,الفردوس جنوب,Alferdous South,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,13,451,0,451,49,58,73,65,54,61,59,32,8,7,1,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101334,الفردوس شمال,Alferdous North,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنات,14,116,0,116,15,15,11,17,11,25,13,9,8,0,8,نعم,لا,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,5,0,,
31101335,معهد السلمابي للصم والبكم,Alsalamabi Institute for the deaf and the blind,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,مهجّرون,مختلط,11,23,37,60,9,9,8,9,7,18,0,0,11,8,3,نعم,لا,لا,نعم,7,8,شبكة عامة,Public network,نعم,2,2,0,,
31101451,A . B . C,A. B. C.,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,32,0,116,116,19,19,17,12,13,16,12,8,10,10,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,3,0,0,,
31101452,A . B . C,A. B. C.,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,32,104,0,104,20,16,17,16,11,11,6,7,10,10,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,3,0,,
31101453,الأصدقاء ( أفيناش ),Al'asdiqa Friends (Avenash),Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,23,275,0,275,43,39,41,40,35,27,28,22,15,15,0,نعم,نعم,لا,نعم,0,0,شبكة عامة,Public network,نعم,0,12,0,,
31101456,الإيمان القرآنية,Al'eman Qur'anic,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,18,0,35,35,8,7,9,4,3,4,0,0,11,11,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,5,0,0,,
31101457,الإيمان القرآنية,Al'eman Qur'anic,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,18,23,0,23,4,4,3,5,4,3,0,0,11,11,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,5,0,,
31101458,البيارق الجديدة بنين,(The new) Albayariq Aljadeeda for boys,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,30,0,540,540,60,57,63,67,72,56,61,104,16,16,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,10,1,0,,
31101459,البيارق الجديدة بنات,(The new) Albayariq Aljadeeda for girls,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,28,470,0,470,52,72,62,69,48,50,48,69,16,16,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,10,0,,
31101460,البيان,Albyan,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,8,0,145,145,27,22,16,20,19,13,10,18,8,8,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,6,0,0,,
31101461,البيان,Albyan,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,22,127,0,127,15,14,15,16,17,17,11,22,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,5,0,,
31101462,التقانة العالمية,Altiqana International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,0,28,32,60,12,9,11,9,8,0,7,4,8,8,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,2,2,0,,
