学校コード (Code école),学校名 (Nom école),都道府県番号 (N° préfecture),都道府県名 (Préfecture),学校所在地 (Adresse),郵便番号 (Code postal),設置区分 (Type gestion),設置区分名 (Gestion),本分校 (Statut),本分校区分 (Statut nom),学校種 (Type école),属性情報設定年月日 (Date enregistrement),属性情報廃止年月日 (Date fermeture),旧学校調査番号 (Ancien numéro),移行後の学校コード (Code école successeur)
B115210000771,新潟市立内野小学校,15(新潟),新潟,新潟県新潟市西区内野山手２丁目１８番３６号,9502113,2(公),公,1(本),本,B1(小学校),2020/12/22,,150052,
B115210000780,新潟市立木山小学校,15(新潟),新潟,新潟県新潟市西区谷内１８８６,9502252,2(公),公,1(本),本,B1(小学校),2020/12/22,,150054,
B115210000799,新潟市立赤塚小学校,15(新潟),新潟,新潟県新潟市西区赤塚４４７８,9502261,2(公),公,1(本),本,B1(小学校),2020/12/22,,150055,
B115210000806,新潟市立小瀬小学校,15(新潟),新潟,新潟県新潟市西区小瀬６３７,9502132,2(公),公,1(本),本,B1(小学校),2020/12/22,,150056,
B115210000815,新潟市立笠木小学校,15(新潟),新潟,新潟県新潟市西区笠木１６９５,9502123,2(公),公,1(本),本,B1(小学校),2020/12/22,,150057,
B115210000824,新潟市立青山小学校,15(新潟),新潟,新潟県新潟市西区西有明町４－１,9502071,2(公),公,1(本),本,B1(小学校),2020/12/22,,150059,
B115210000833,新潟市立真砂小学校,15(新潟),新潟,新潟県新潟市西区真砂３－２４－１,9502074,2(公),公,1(本),本,B1(小学校),2020/12/22,,150060,
B115210000842,新潟市立五十嵐小学校,15(新潟),新潟,新潟県新潟市西区寺尾西４－２３－１,9502064,2(公),公,1(本),本,B1(小学校),2020/12/22,,150061,
B115210000851,新潟市立坂井輪小学校,15(新潟),新潟,新潟県新潟市西区坂井東１－２－１,9502041,2(公),公,1(本),本,B1(小学校),2020/12/22,,150062,
B115210000860,新潟市立坂井東小学校,15(新潟),新潟,新潟県新潟市西区坂井東５－１７－１,9502041,2(公),公,1(本),本,B1(小学校),2020/12/22,,150065,
B115210000879,新潟市立西内野小学校,15(新潟),新潟,新潟県新潟市西区内野上新町３０８－１,9502172,2(公),公,1(本),本,B1(小学校),2020/12/22,,150069,
B115210000888,新潟市立東青山小学校,15(新潟),新潟,新潟県新潟市西区青山２６１－１,9502002,2(公),公,1(本),本,B1(小学校),2020/12/22,,150070,
B115210000897,新潟市立黒埼南小学校,15(新潟),新潟,新潟県新潟市西区木場９１１番地１,9501122,2(公),公,1(本),本,B1(小学校),2020/12/22,,150075,
B115210000904,新潟市立内野小学校希望が丘分校,15(新潟),新潟,新潟県新潟市西区五十嵐三の町９９５２,9502171,2(公),公,2(分),分,B1(小学校),2020/12/22,,150076,
B115210000913,新潟市立新通つばさ小学校,15(新潟),新潟,新潟県新潟市西区大野１３７番地,9502037,2(公),公,1(本),本,B1(小学校),2020/12/22,,150081,
B115210000922,新潟市立大野小学校,15(新潟),新潟,新潟県新潟市西区大野町３１４０ノ乙,9501111,2(公),公,1(本),本,B1(小学校),2020/12/22,,152263,
B115210000931,新潟市立山田小学校,15(新潟),新潟,新潟県新潟市西区山田２７８１－２,9501101,2(公),公,1(本),本,B1(小学校),2020/12/22,,152265,
B115210000940,新潟市立立仏小学校,15(新潟),新潟,新潟県新潟市西区立仏９５０番地,9501103,2(公),公,1(本),本,B1(小学校),2020/12/22,,152266,
B115210000959,新潟市立潟東小学校,15(新潟),新潟,新潟県新潟市西蒲区三方２５０,9590505,2(公),公,1(本),本,B1(小学校),2020/12/22,,150080,
B115210000968,新潟市立岩室小学校,15(新潟),新潟,新潟県新潟市西蒲区西長島５１０,9530131,2(公),公,1(本),本,B1(小学校),2020/12/22,,152202,
B115210000977,新潟市立和納小学校,15(新潟),新潟,新潟県新潟市西蒲区和納１２１２,9530145,2(公),公,1(本),本,B1(小学校),2020/12/22,,152204,
B115210000986,新潟市立越前小学校,15(新潟),新潟,新潟県新潟市西蒲区越前浜４６７０,9530012,2(公),公,1(本),本,B1(小学校),2020/12/22,,152240,
B115210000995,新潟市立松野尾小学校,15(新潟),新潟,新潟県新潟市西蒲区松野尾６９０,9530015,2(公),公,1(本),本,B1(小学校),2020/12/22,,152242,
B115210001002,新潟市立漆山小学校,15(新潟),新潟,新潟県新潟市西蒲区馬堀４５１５番地,9530061,2(公),公,1(本),本,B1(小学校),2020/12/22,,152246,
B115210001011,新潟市立巻北小学校,15(新潟),新潟,新潟県新潟市西蒲区竹野町１６３,9530023,2(公),公,1(本),本,B1(小学校),2020/12/22,,152248,
B115210001020,新潟市立巻南小学校,15(新潟),新潟,新潟県新潟市西蒲区堀山新田１３０１番地,9530043,2(公),公,1(本),本,B1(小学校),2020/12/22,,152249,
B115210001039,新潟市立鎧郷小学校,15(新潟),新潟,新潟県新潟市西蒲区天竺堂４１２－４,9590434,2(公),公,1(本),本,B1(小学校),2020/12/22,,152253,
B115210001048,新潟市立曽根小学校,15(新潟),新潟,新潟県新潟市西蒲区曽根７５０,9590422,2(公),公,1(本),本,B1(小学校),2020/12/22,,152254,
B115210001057,新潟市立升潟小学校,15(新潟),新潟,新潟県新潟市西蒲区升潟２１７９番地,9590413,2(公),公,1(本),本,B1(小学校),2020/12/22,,152255,
B115210001066,新潟市立中之口東小学校,15(新潟),新潟,新潟県新潟市西蒲区小吉１１００,9501325,2(公),公,1(本),本,B1(小学校),2020/12/22,,152293,
B115210001075,新潟市立中之口西小学校,15(新潟),新潟,新潟県新潟市西蒲区打越甲２４４,9501348,2(公),公,1(本),本,B1(小学校),2020/12/22,,152296,
B115220200019,長岡市立阪之上小学校,15(新潟),新潟,新潟県長岡市今朝白１丁目１１番２１号,9400033,2(公),公,1(本),本,B1(小学校),2020/12/22,,150101,
B115220200028,長岡市立中島小学校,15(新潟),新潟,新潟県長岡市中島３－９－３３,9400094,2(公),公,1(本),本,B1(小学校),2020/12/22,,150102,
B115220200037,長岡市立表町小学校,15(新潟),新潟,新潟県長岡市中島５－７－７,9400094,2(公),公,1(本),本,B1(小学校),2020/12/22,,150103,
B115220200046,長岡市立神田小学校,15(新潟),新潟,新潟県長岡市西神田町２－３,9400051,2(公),公,1(本),本,B1(小学校),2020/12/22,,150104,
B115220200055,長岡市立新町小学校,15(新潟),新潟,新潟県長岡市西新町２－２－７,9400024,2(公),公,1(本),本,B1(小学校),2020/12/22,,150105,
B115220200064,長岡市立川崎小学校,15(新潟),新潟,新潟県長岡市干場１－１－２４,9400032,2(公),公,1(本),本,B1(小学校),2020/12/22,,150107,
B115220200073,長岡市立四郎丸小学校,15(新潟),新潟,新潟県長岡市四郎丸１－２－２５,9400046,2(公),公,1(本),本,B1(小学校),2020/12/22,,150108,
B115220200082,長岡市立千手小学校,15(新潟),新潟,新潟県長岡市千手２丁目８番１号,9400087,2(公),公,1(本),本,B1(小学校),2020/12/22,,150109,
B115220200091,長岡市立富曽亀小学校,15(新潟),新潟,新潟県長岡市永田町５５５,9400873,2(公),公,1(本),本,B1(小学校),2020/12/22,,150110,
B115220200108,長岡市立黒条小学校,15(新潟),新潟,新潟県長岡市高見町４００番地,9400004,2(公),公,1(本),本,B1(小学校),2020/12/22,,150111,
B115220200117,長岡市立桂小学校,15(新潟),新潟,新潟県長岡市桂町８,9400802,2(公),公,1(本),本,B1(小学校),2020/12/22,,150114,
B115220200126,長岡市立浦瀬小学校,15(新潟),新潟,新潟県長岡市浦瀬町３０１,9400805,2(公),公,1(本),本,B1(小学校),2020/12/22,,150115,
B115220200135,長岡市立柿小学校,15(新潟),新潟,新潟県長岡市柿町６５０番地１,9400822,2(公),公,1(本),本,B1(小学校),2020/12/22,,150117,
B115220200144,長岡市立栖吉小学校,15(新潟),新潟,新潟県長岡市悠久町３丁目２３２番地,9400827,2(公),公,1(本),本,B1(小学校),2020/12/22,,150118,
B115220200153,長岡市立前川小学校,15(新潟),新潟,新潟県長岡市前島町７５番地,9401147,2(公),公,1(本),本,B1(小学校),2020/12/22,,150119,
B115220200162,長岡市立宮内小学校,15(新潟),新潟,新潟県長岡市宮栄３丁目２２番１号,9401154,2(公),公,1(本),本,B1(小学校),2020/12/22,,150120,
B115220200171,長岡市立上組小学校,15(新潟),新潟,新潟県長岡市豊詰町２２７,9401142,2(公),公,1(本),本,B1(小学校),2020/12/22,,150121,
